Header	RF	SVM
>Sequence21801	0.45	0.361
>Sequence21802	0.5	0.733
>Sequence21803	0.55	0.703
>Sequence21804	0.45	0.118
>Sequence21805	0.5	0.44
>Sequence21806	0.6	0.825
>Sequence21807	0.45	0.777
>Sequence21808	0.3	0.403
>Sequence21809	0.55	0.679
>Sequence21810	0.45	0.36
>Sequence21811	0.35	0.473
>Sequence21812	0.5	0.798
>Sequence21813	0.5	0.792
>Sequence21814	0.5	0.588
>Sequence21815	0.5	0.801
>Sequence21816	0.45	0.716
>Sequence21817	0.4	0.237
>Sequence21818	0.45	0.739
>Sequence21819	0.35	0.813
>Sequence21820	0.35	0.755
>Sequence21821	0.6	0.4
>Sequence21822	0.45	0.355
>Sequence21823	0.4	0.181
>Sequence21824	0.4	0.359
>Sequence21825	0.4	0.261
>Sequence21826	0.4	0.473
>Sequence21827	0.3	0.614
>Sequence21828	0.5	0.828
>Sequence21829	0.45	0.666
>Sequence21830	0.45	0.3
>Sequence21831	0.55	0.352
>Sequence21832	0.55	0.388
>Sequence21833	0.5	0.765
>Sequence21834	0.5	0.716
>Sequence21835	0.35	0.352
>Sequence21836	0.3	0.666
>Sequence21837	0.3	0.364
>Sequence21838	0.45	0.665
>Sequence21839	0.5	0.651
>Sequence21840	0.35	0.302
>Sequence21841	0.5	0.18
>Sequence21842	0.45	0.817
>Sequence21843	0.4	0.862
>Sequence21844	0.35	0.58
>Sequence21845	0.55	0.483
>Sequence21846	0.5	0.58
>Sequence21847	0.35	0.486
>Sequence21848	0.35	0.763
>Sequence21849	0.5	0.821
>Sequence21850	0.5	0.346
>Sequence21851	0.4	0.641
>Sequence21852	0.3	0.694
>Sequence21853	0.55	0.286
>Sequence21854	0.4	0.498
>Sequence21855	0.4	0.713
>Sequence21856	0.45	0.502
>Sequence21857	0.45	0.339
>Sequence21858	0.55	0.516
>Sequence21859	0.6	0.253
>Sequence21860	0.3	0.189
>Sequence21861	0.4	0.122
>Sequence21862	0.35	0.29
>Sequence21863	0.55	0.357
>Sequence21864	0.5	0.775
>Sequence21865	0.5	0.361
>Sequence21866	0.5	0.824
>Sequence21867	0.45	0.739
>Sequence21868	0.35	0.29
>Sequence21869	0.5	0.619
>Sequence21870	0.45	0.623
>Sequence21871	0.4	0.418
>Sequence21872	0.45	0.757
>Sequence21873	0.5	0.382
>Sequence21874	0.5	0.766
>Sequence21875	0.4	0.715
>Sequence21876	0.35	0.761
>Sequence21877	0.5	0.135
>Sequence21878	0.4	0.672
>Sequence21879	0.3	0.16
>Sequence21880	0.45	0.777
>Sequence21881	0.5	0.783
>Sequence21882	0.45	0.447
>Sequence21883	0.4	0.803
>Sequence21884	0.4	0.089
>Sequence21885	0.45	0.694
>Sequence21886	0.45	0.647
>Sequence21887	0.45	0.225
>Sequence21888	0.25	0.123
>Sequence21889	0.5	0.809
>Sequence21890	0.4	0.789
>Sequence21891	0.5	0.89
>Sequence21892	0.35	0.377
>Sequence21893	0.55	0.297
>Sequence21894	0.35	0.633
>Sequence21895	0.4	0.314
>Sequence21896	0.45	0.608
>Sequence21897	0.35	0.338
>Sequence21898	0.5	0.8
>Sequence21899	0.5	0.405
>Sequence21900	0.45	0.441
