Header	RF	SVM
>Sequence3701	0.45	0.806
>Sequence3702	0.6	0.408
>Sequence3703	0.55	0.124
>Sequence3704	0.45	0.73
>Sequence3705	0.5	0.328
>Sequence3706	0.3	0.095
>Sequence3707	0.4	0.242
>Sequence3708	0.55	0.75
>Sequence3709	0.4	0.793
>Sequence3710	0.45	0.154
>Sequence3711	0.35	0.453
>Sequence3712	0.5	0.123
>Sequence3713	0.4	0.307
>Sequence3714	0.4	0.68
>Sequence3715	0.45	0.32
>Sequence3716	0.55	0.226
>Sequence3717	0.55	0.26
>Sequence3718	0.45	0.215
>Sequence3719	0.3	0.706
>Sequence3720	0.4	0.276
>Sequence3721	0.4	0.385
>Sequence3722	0.4	0.231
>Sequence3723	0.45	0.132
>Sequence3724	0.5	0.792
>Sequence3725	0.45	0.616
>Sequence3726	0.3	0.557
>Sequence3727	0.4	0.634
>Sequence3728	0.4	0.413
>Sequence3729	0.45	0.589
>Sequence3730	0.5	0.35
>Sequence3731	0.45	0.321
>Sequence3732	0.5	0.732
>Sequence3733	0.45	0.3
>Sequence3734	0.4	0.759
>Sequence3735	0.45	0.675
>Sequence3736	0.45	0.695
>Sequence3737	0.4	0.403
>Sequence3738	0.4	0.755
>Sequence3739	0.5	0.12
>Sequence3740	0.4	0.644
>Sequence3741	0.4	0.348
>Sequence3742	0.45	0.732
>Sequence3743	0.4	0.145
>Sequence3744	0.45	0.688
>Sequence3745	0.45	0.721
>Sequence3746	0.45	0.601
>Sequence3747	0.45	0.246
>Sequence3748	0.4	0.245
>Sequence3749	0.45	0.672
>Sequence3750	0.3	0.238
>Sequence3751	0.3	0.065
>Sequence3752	0.4	0.36
>Sequence3753	0.4	0.366
>Sequence3754	0.3	0.29
>Sequence3755	0.5	0.793
>Sequence3756	0.5	0.775
>Sequence3757	0.5	0.313
>Sequence3758	0.55	0.544
>Sequence3759	0.45	0.279
>Sequence3760	0.45	0.272
>Sequence3761	0.4	0.217
>Sequence3762	0.5	0.738
>Sequence3763	0.45	0.401
>Sequence3764	0.4	0.674
>Sequence3765	0.45	0.828
>Sequence3766	0.45	0.397
>Sequence3767	0.5	0.72
>Sequence3768	0.35	0.699
>Sequence3769	0.45	0.738
>Sequence3770	0.55	0.741
>Sequence3771	0.5	0.2
>Sequence3772	0.55	0.815
>Sequence3773	0.4	0.713
>Sequence3774	0.45	0.279
>Sequence3775	0.5	0.806
>Sequence3776	0.35	0.181
>Sequence3777	0.45	0.802
>Sequence3778	0.4	0.44
>Sequence3779	0.4	0.368
>Sequence3780	0.5	0.125
>Sequence3781	0.3	0.342
>Sequence3782	0.45	0.742
>Sequence3783	0.4	0.257
>Sequence3784	0.35	0.676
>Sequence3785	0.4	0.334
>Sequence3786	0.55	0.289
>Sequence3787	0.45	0.766
>Sequence3788	0.4	0.239
>Sequence3789	0.45	0.208
>Sequence3790	0.45	0.142
>Sequence3791	0.5	0.648
>Sequence3792	0.5	0.738
>Sequence3793	0.4	0.799
>Sequence3794	0.3	0.713
>Sequence3795	0.6	0.811
>Sequence3796	0.35	0.246
>Sequence3797	0.4	0.672
>Sequence3798	0.45	0.298
>Sequence3799	0.5	0.751
>Sequence3800	0.55	0.841
