Header	RF	SVM
>Sequence8001	0.4	0.127
>Sequence8002	0.45	0.172
>Sequence8003	0.45	0.306
>Sequence8004	0.3	0.126
>Sequence8005	0.45	0.327
>Sequence8006	0.5	0.706
>Sequence8007	0.4	0.191
>Sequence8008	0.4	0.273
>Sequence8009	0.3	0.593
>Sequence8010	0.5	0.672
>Sequence8011	0.45	0.751
>Sequence8012	0.35	0.55
>Sequence8013	0.35	0.285
>Sequence8014	0.4	0.66
>Sequence8015	0.55	0.766
>Sequence8016	0.3	0.251
>Sequence8017	0.5	0.768
>Sequence8018	0.45	0.604
>Sequence8019	0.25	0.141
>Sequence8020	0.55	0.677
>Sequence8021	0.6	0.23
>Sequence8022	0.5	0.677
>Sequence8023	0.4	0.682
>Sequence8024	0.5	0.395
>Sequence8025	0.45	0.221
>Sequence8026	0.55	0.833
>Sequence8027	0.3	0.801
>Sequence8028	0.4	0.269
>Sequence8029	0.4	0.264
>Sequence8030	0.4	0.661
>Sequence8031	0.45	0.352
>Sequence8032	0.3	0.554
>Sequence8033	0.4	0.609
>Sequence8034	0.55	0.171
>Sequence8035	0.5	0.292
>Sequence8036	0.5	0.674
>Sequence8037	0.4	0.474
>Sequence8038	0.45	0.804
>Sequence8039	0.4	0.78
>Sequence8040	0.3	0.118
>Sequence8041	0.35	0.181
>Sequence8042	0.6	0.116
>Sequence8043	0.5	0.165
>Sequence8044	0.55	0.566
>Sequence8045	0.5	0.775
>Sequence8046	0.35	0.162
>Sequence8047	0.5	0.27
>Sequence8048	0.5	0.637
>Sequence8049	0.25	0.295
>Sequence8050	0.55	0.405
>Sequence8051	0.5	0.736
>Sequence8052	0.5	0.235
>Sequence8053	0.45	0.602
>Sequence8054	0.3	0.678
>Sequence8055	0.55	0.274
>Sequence8056	0.45	0.128
>Sequence8057	0.5	0.337
>Sequence8058	0.45	0.128
>Sequence8059	0.6	0.865
>Sequence8060	0.35	0.417
>Sequence8061	0.4	0.77
>Sequence8062	0.35	0.77
>Sequence8063	0.3	0.344
>Sequence8064	0.35	0.132
>Sequence8065	0.4	0.175
>Sequence8066	0.3	0.161
>Sequence8067	0.5	0.372
>Sequence8068	0.35	0.591
>Sequence8069	0.4	0.659
>Sequence8070	0.35	0.609
>Sequence8071	0.5	0.703
>Sequence8072	0.6	0.421
>Sequence8073	0.45	0.315
>Sequence8074	0.4	0.177
>Sequence8075	0.5	0.702
>Sequence8076	0.35	0.424
>Sequence8077	0.5	0.736
>Sequence8078	0.35	0.489
>Sequence8079	0.4	0.445
>Sequence8080	0.4	0.151
>Sequence8081	0.45	0.254
>Sequence8082	0.4	0.647
>Sequence8083	0.4	0.725
>Sequence8084	0.45	0.283
>Sequence8085	0.4	0.088
>Sequence8086	0.4	0.212
>Sequence8087	0.4	0.796
>Sequence8088	0.45	0.351
>Sequence8089	0.45	0.702
>Sequence8090	0.65	0.246
>Sequence8091	0.35	0.209
>Sequence8092	0.4	0.618
>Sequence8093	0.4	0.777
>Sequence8094	0.45	0.163
>Sequence8095	0.45	0.789
>Sequence8096	0.4	0.801
>Sequence8097	0.45	0.228
>Sequence8098	0.4	0.696
>Sequence8099	0.4	0.52
>Sequence8100	0.6	0.732
