Header	RF	SVM
>Sequence4001	0.45	0.732
>Sequence4002	0.5	0.367
>Sequence4003	0.5	0.687
>Sequence4004	0.5	0.698
>Sequence4005	0.45	0.63
>Sequence4006	0.45	0.725
>Sequence4007	0.55	0.788
>Sequence4008	0.4	0.448
>Sequence4009	0.4	0.32
>Sequence4010	0.5	0.728
>Sequence4011	0.3	0.4
>Sequence4012	0.4	0.721
>Sequence4013	0.45	0.738
>Sequence4014	0.4	0.795
>Sequence4015	0.35	0.266
>Sequence4016	0.3	0.322
>Sequence4017	0.45	0.746
>Sequence4018	0.45	0.329
>Sequence4019	0.45	0.657
>Sequence4020	0.45	0.427
>Sequence4021	0.45	0.305
>Sequence4022	0.4	0.564
>Sequence4023	0.3	0.113
>Sequence4024	0.5	0.229
>Sequence4025	0.45	0.315
>Sequence4026	0.45	0.259
>Sequence4027	0.55	0.259
>Sequence4028	0.5	0.537
>Sequence4029	0.4	0.369
>Sequence4030	0.4	0.152
>Sequence4031	0.4	0.656
>Sequence4032	0.45	0.721
>Sequence4033	0.45	0.186
>Sequence4034	0.5	0.501
>Sequence4035	0.55	0.31
>Sequence4036	0.3	0.767
>Sequence4037	0.35	0.748
>Sequence4038	0.45	0.727
>Sequence4039	0.5	0.327
>Sequence4040	0.45	0.602
>Sequence4041	0.55	0.225
>Sequence4042	0.5	0.195
>Sequence4043	0.45	0.279
>Sequence4044	0.35	0.497
>Sequence4045	0.55	0.707
>Sequence4046	0.5	0.336
>Sequence4047	0.5	0.765
>Sequence4048	0.35	0.405
>Sequence4049	0.4	0.341
>Sequence4050	0.55	0.187
>Sequence4051	0.4	0.214
>Sequence4052	0.5	0.313
>Sequence4053	0.55	0.222
>Sequence4054	0.5	0.263
>Sequence4055	0.55	0.682
>Sequence4056	0.35	0.341
>Sequence4057	0.45	0.748
>Sequence4058	0.45	0.654
>Sequence4059	0.45	0.35
>Sequence4060	0.45	0.241
>Sequence4061	0.45	0.228
>Sequence4062	0.35	0.247
>Sequence4063	0.4	0.347
>Sequence4064	0.55	0.186
>Sequence4065	0.55	0.092
>Sequence4066	0.6	0.53
>Sequence4067	0.45	0.847
>Sequence4068	0.45	0.361
>Sequence4069	0.4	0.649
>Sequence4070	0.6	0.252
>Sequence4071	0.35	0.287
>Sequence4072	0.4	0.281
>Sequence4073	0.4	0.235
>Sequence4074	0.45	0.558
>Sequence4075	0.45	0.721
>Sequence4076	0.45	0.273
>Sequence4077	0.55	0.17
>Sequence4078	0.4	0.706
>Sequence4079	0.45	0.812
>Sequence4080	0.3	0.154
>Sequence4081	0.35	0.366
>Sequence4082	0.4	0.23
>Sequence4083	0.35	0.478
>Sequence4084	0.5	0.179
>Sequence4085	0.6	0.226
>Sequence4086	0.5	0.394
>Sequence4087	0.45	0.555
>Sequence4088	0.45	0.263
>Sequence4089	0.5	0.38
>Sequence4090	0.45	0.715
>Sequence4091	0.4	0.39
>Sequence4092	0.4	0.155
>Sequence4093	0.45	0.772
>Sequence4094	0.4	0.323
>Sequence4095	0.6	0.822
>Sequence4096	0.4	0.064
>Sequence4097	0.35	0.418
>Sequence4098	0.4	0.805
>Sequence4099	0.55	0.687
>Sequence4100	0.55	0.364
