Header	RF	SVM
>Sequence20701	0.4	0.281
>Sequence20702	0.5	0.841
>Sequence20703	0.3	0.433
>Sequence20704	0.45	0.661
>Sequence20705	0.45	0.834
>Sequence20706	0.4	0.764
>Sequence20707	0.35	0.746
>Sequence20708	0.4	0.351
>Sequence20709	0.5	0.75
>Sequence20710	0.35	0.173
>Sequence20711	0.4	0.37
>Sequence20712	0.45	0.282
>Sequence20713	0.6	0.841
>Sequence20714	0.45	0.767
>Sequence20715	0.45	0.69
>Sequence20716	0.4	0.709
>Sequence20717	0.5	0.078
>Sequence20718	0.5	0.621
>Sequence20719	0.4	0.299
>Sequence20720	0.45	0.352
>Sequence20721	0.45	0.579
>Sequence20722	0.4	0.764
>Sequence20723	0.5	0.721
>Sequence20724	0.5	0.412
>Sequence20725	0.35	0.315
>Sequence20726	0.45	0.828
>Sequence20727	0.4	0.397
>Sequence20728	0.45	0.721
>Sequence20729	0.45	0.242
>Sequence20730	0.4	0.246
>Sequence20731	0.5	0.686
>Sequence20732	0.2	0.141
>Sequence20733	0.3	0.112
>Sequence20734	0.45	0.787
>Sequence20735	0.45	0.435
>Sequence20736	0.55	0.599
>Sequence20737	0.25	0.476
>Sequence20738	0.45	0.743
>Sequence20739	0.4	0.673
>Sequence20740	0.35	0.694
>Sequence20741	0.45	0.759
>Sequence20742	0.6	0.273
>Sequence20743	0.35	0.256
>Sequence20744	0.55	0.75
>Sequence20745	0.5	0.22
>Sequence20746	0.2	0.397
>Sequence20747	0.45	0.41
>Sequence20748	0.55	0.495
>Sequence20749	0.45	0.251
>Sequence20750	0.4	0.788
>Sequence20751	0.45	0.332
>Sequence20752	0.45	0.09
>Sequence20753	0.45	0.813
>Sequence20754	0.3	0.273
>Sequence20755	0.45	0.697
>Sequence20756	0.35	0.787
>Sequence20757	0.5	0.433
>Sequence20758	0.45	0.583
>Sequence20759	0.45	0.504
>Sequence20760	0.35	0.811
>Sequence20761	0.35	0.051
>Sequence20762	0.4	0.71
>Sequence20763	0.5	0.714
>Sequence20764	0.4	0.805
>Sequence20765	0.4	0.304
>Sequence20766	0.5	0.151
>Sequence20767	0.4	0.718
>Sequence20768	0.4	0.196
>Sequence20769	0.45	0.773
>Sequence20770	0.55	0.769
>Sequence20771	0.45	0.655
>Sequence20772	0.4	0.256
>Sequence20773	0.45	0.592
>Sequence20774	0.6	0.291
>Sequence20775	0.5	0.229
>Sequence20776	0.45	0.634
>Sequence20777	0.45	0.775
>Sequence20778	0.5	0.724
>Sequence20779	0.4	0.37
>Sequence20780	0.35	0.372
>Sequence20781	0.3	0.052
>Sequence20782	0.4	0.766
>Sequence20783	0.65	0.367
>Sequence20784	0.55	0.283
>Sequence20785	0.45	0.757
>Sequence20786	0.5	0.407
>Sequence20787	0.35	0.495
>Sequence20788	0.35	0.459
>Sequence20789	0.4	0.34
>Sequence20790	0.4	0.319
>Sequence20791	0.35	0.767
>Sequence20792	0.45	0.781
>Sequence20793	0.45	0.306
>Sequence20794	0.45	0.824
>Sequence20795	0.5	0.537
>Sequence20796	0.45	0.821
>Sequence20797	0.25	0.466
>Sequence20798	0.45	0.694
>Sequence20799	0.45	0.678
>Sequence20800	0.55	0.299
