Header	RF	SVM
>Sequence2301	0.5	0.198
>Sequence2302	0.4	0.189
>Sequence2303	0.4	0.427
>Sequence2304	0.4	0.804
>Sequence2305	0.4	0.588
>Sequence2306	0.35	0.245
>Sequence2307	0.4	0.207
>Sequence2308	0.4	0.729
>Sequence2309	0.35	0.712
>Sequence2310	0.45	0.277
>Sequence2311	0.3	0.539
>Sequence2312	0.6	0.198
>Sequence2313	0.35	0.38
>Sequence2314	0.45	0.189
>Sequence2315	0.45	0.197
>Sequence2316	0.55	0.258
>Sequence2317	0.45	0.714
>Sequence2318	0.4	0.249
>Sequence2319	0.35	0.168
>Sequence2320	0.35	0.752
>Sequence2321	0.4	0.839
>Sequence2322	0.35	0.286
>Sequence2323	0.45	0.546
>Sequence2324	0.35	0.153
>Sequence2325	0.4	0.329
>Sequence2326	0.4	0.165
>Sequence2327	0.45	0.775
>Sequence2328	0.4	0.324
>Sequence2329	0.45	0.364
>Sequence2330	0.35	0.183
>Sequence2331	0.4	0.782
>Sequence2332	0.45	0.664
>Sequence2333	0.6	0.292
>Sequence2334	0.4	0.2
>Sequence2335	0.5	0.774
>Sequence2336	0.4	0.711
>Sequence2337	0.35	0.619
>Sequence2338	0.55	0.256
>Sequence2339	0.4	0.067
>Sequence2340	0.5	0.269
>Sequence2341	0.35	0.555
>Sequence2342	0.45	0.875
>Sequence2343	0.4	0.247
>Sequence2344	0.45	0.41
>Sequence2345	0.45	0.459
>Sequence2346	0.4	0.361
>Sequence2347	0.45	0.758
>Sequence2348	0.45	0.17
>Sequence2349	0.4	0.539
>Sequence2350	0.35	0.293
>Sequence2351	0.55	0.791
>Sequence2352	0.4	0.627
>Sequence2353	0.45	0.329
>Sequence2354	0.4	0.2
>Sequence2355	0.45	0.693
>Sequence2356	0.45	0.241
>Sequence2357	0.45	0.79
>Sequence2358	0.35	0.674
>Sequence2359	0.45	0.817
>Sequence2360	0.35	0.221
>Sequence2361	0.45	0.465
>Sequence2362	0.3	0.433
>Sequence2363	0.45	0.663
>Sequence2364	0.45	0.731
>Sequence2365	0.4	0.807
>Sequence2366	0.5	0.293
>Sequence2367	0.45	0.165
>Sequence2368	0.45	0.374
>Sequence2369	0.4	0.166
>Sequence2370	0.55	0.372
>Sequence2371	0.5	0.329
>Sequence2372	0.45	0.773
>Sequence2373	0.5	0.635
>Sequence2374	0.55	0.394
>Sequence2375	0.45	0.741
>Sequence2376	0.45	0.807
>Sequence2377	0.45	0.663
>Sequence2378	0.45	0.574
>Sequence2379	0.45	0.72
>Sequence2380	0.4	0.388
>Sequence2381	0.6	0.229
>Sequence2382	0.55	0.28
>Sequence2383	0.4	0.278
>Sequence2384	0.35	0.218
>Sequence2385	0.3	0.124
>Sequence2386	0.35	0.308
>Sequence2387	0.4	0.156
>Sequence2388	0.55	0.759
>Sequence2389	0.4	0.623
>Sequence2390	0.45	0.778
>Sequence2391	0.4	0.739
>Sequence2392	0.4	0.508
>Sequence2393	0.45	0.461
>Sequence2394	0.45	0.786
>Sequence2395	0.5	0.244
>Sequence2396	0.4	0.699
>Sequence2397	0.35	0.733
>Sequence2398	0.45	0.484
>Sequence2399	0.4	0.676
>Sequence2400	0.45	0.689
