Header	RF	SVM
>Sequence8701	0.4	0.611
>Sequence8702	0.4	0.786
>Sequence8703	0.45	0.393
>Sequence8704	0.4	0.579
>Sequence8705	0.45	0.428
>Sequence8706	0.45	0.328
>Sequence8707	0.45	0.157
>Sequence8708	0.5	0.291
>Sequence8709	0.35	0.201
>Sequence8710	0.5	0.658
>Sequence8711	0.35	0.152
>Sequence8712	0.55	0.27
>Sequence8713	0.4	0.785
>Sequence8714	0.45	0.393
>Sequence8715	0.45	0.651
>Sequence8716	0.3	0.365
>Sequence8717	0.35	0.655
>Sequence8718	0.45	0.648
>Sequence8719	0.4	0.353
>Sequence8720	0.5	0.177
>Sequence8721	0.45	0.607
>Sequence8722	0.45	0.241
>Sequence8723	0.5	0.137
>Sequence8724	0.45	0.207
>Sequence8725	0.25	0.141
>Sequence8726	0.35	0.822
>Sequence8727	0.5	0.737
>Sequence8728	0.25	0.419
>Sequence8729	0.25	0.377
>Sequence8730	0.45	0.826
>Sequence8731	0.4	0.752
>Sequence8732	0.45	0.711
>Sequence8733	0.3	0.699
>Sequence8734	0.45	0.8
>Sequence8735	0.45	0.249
>Sequence8736	0.45	0.691
>Sequence8737	0.5	0.132
>Sequence8738	0.45	0.687
>Sequence8739	0.55	0.814
>Sequence8740	0.3	0.111
>Sequence8741	0.4	0.73
>Sequence8742	0.5	0.32
>Sequence8743	0.3	0.713
>Sequence8744	0.6	0.413
>Sequence8745	0.05	0.454
>Sequence8746	0.3	0.879
>Sequence8747	0.45	0.247
>Sequence8748	0.45	0.74
>Sequence8749	0.4	0.32
>Sequence8750	0.55	0.322
>Sequence8751	0.45	0.763
>Sequence8752	0.5	0.874
>Sequence8753	0.45	0.308
>Sequence8754	0.45	0.793
>Sequence8755	0.5	0.192
>Sequence8756	0.3	0.815
>Sequence8757	0.35	0.268
>Sequence8758	0.4	0.504
>Sequence8759	0.45	0.517
>Sequence8760	0.5	0.15
>Sequence8761	0.4	0.745
>Sequence8762	0.55	0.22
>Sequence8763	0.5	0.525
>Sequence8764	0.4	0.736
>Sequence8765	0.35	0.645
>Sequence8766	0.5	0.805
>Sequence8767	0.45	0.222
>Sequence8768	0.5	0.602
>Sequence8769	0.45	0.354
>Sequence8770	0.3	0.171
>Sequence8771	0.35	0.282
>Sequence8772	0.5	0.392
>Sequence8773	0.4	0.675
>Sequence8774	0.5	0.229
>Sequence8775	0.45	0.838
>Sequence8776	0.45	0.644
>Sequence8777	0.45	0.255
>Sequence8778	0.35	0.18
>Sequence8779	0.35	0.389
>Sequence8780	0.55	0.46
>Sequence8781	0.6	0.451
>Sequence8782	0.45	0.546
>Sequence8783	0.55	0.352
>Sequence8784	0.45	0.675
>Sequence8785	0.45	0.703
>Sequence8786	0.45	0.735
>Sequence8787	0.6	0.41
>Sequence8788	0.4	0.726
>Sequence8789	0.4	0.153
>Sequence8790	0.35	0.404
>Sequence8791	0.65	0.362
>Sequence8792	0.5	0.513
>Sequence8793	0.4	0.67
>Sequence8794	0.5	0.672
>Sequence8795	0.4	0.389
>Sequence8796	0.45	0.719
>Sequence8797	0.4	0.594
>Sequence8798	0.45	0.754
>Sequence8799	0.5	0.291
>Sequence8800	0.45	0.114
