Header	RF	SVM
>Sequence10601	0.6	0.24
>Sequence10602	0.55	0.475
>Sequence10603	0.45	0.79
>Sequence10604	0.45	0.753
>Sequence10605	0.45	0.494
>Sequence10606	0.4	0.737
>Sequence10607	0.45	0.505
>Sequence10608	0.6	0.294
>Sequence10609	0.4	0.321
>Sequence10610	0.45	0.579
>Sequence10611	0.3	0.368
>Sequence10612	0.5	0.149
>Sequence10613	0.4	0.652
>Sequence10614	0.5	0.767
>Sequence10615	0.45	0.785
>Sequence10616	0.45	0.545
>Sequence10617	0.3	0.284
>Sequence10618	0.4	0.755
>Sequence10619	0.5	0.157
>Sequence10620	0.35	0.203
>Sequence10621	0.4	0.78
>Sequence10622	0.4	0.544
>Sequence10623	0.5	0.742
>Sequence10624	0.45	0.627
>Sequence10625	0.55	0.391
>Sequence10626	0.55	0.158
>Sequence10627	0.35	0.455
>Sequence10628	0.45	0.724
>Sequence10629	0.45	0.771
>Sequence10630	0.6	0.261
>Sequence10631	0.5	0.318
>Sequence10632	0.45	0.369
>Sequence10633	0.35	0.32
>Sequence10634	0.45	0.737
>Sequence10635	0.55	0.719
>Sequence10636	0.6	0.355
>Sequence10637	0.35	0.492
>Sequence10638	0.65	0.201
>Sequence10639	0.55	0.834
>Sequence10640	0.45	0.55
>Sequence10641	0.45	0.745
>Sequence10642	0.4	0.482
>Sequence10643	0.45	0.747
>Sequence10644	0.45	0.769
>Sequence10645	0.45	0.728
>Sequence10646	0.6	0.221
>Sequence10647	0.45	0.698
>Sequence10648	0.5	0.808
>Sequence10649	0.45	0.68
>Sequence10650	0.45	0.522
>Sequence10651	0.5	0.603
>Sequence10652	0.5	0.712
>Sequence10653	0.5	0.818
>Sequence10654	0.3	0.272
>Sequence10655	0.4	0.83
>Sequence10656	0.5	0.8
>Sequence10657	0.3	0.285
>Sequence10658	0.4	0.175
>Sequence10659	0.55	0.747
>Sequence10660	0.55	0.357
>Sequence10661	0.5	0.211
>Sequence10662	0.45	0.76
>Sequence10663	0.4	0.812
>Sequence10664	0.5	0.757
>Sequence10665	0.6	0.53
>Sequence10666	0.4	0.443
>Sequence10667	0.55	0.229
>Sequence10668	0.5	0.535
>Sequence10669	0.4	0.569
>Sequence10670	0.45	0.236
>Sequence10671	0.4	0.708
>Sequence10672	0.4	0.58
>Sequence10673	0.5	0.785
>Sequence10674	0.45	0.815
>Sequence10675	0.4	0.57
>Sequence10676	0.55	0.158
>Sequence10677	0.45	0.44
>Sequence10678	0.25	0.307
>Sequence10679	0.45	0.149
>Sequence10680	0.35	0.162
>Sequence10681	0.5	0.68
>Sequence10682	0.5	0.151
>Sequence10683	0.35	0.311
>Sequence10684	0.45	0.689
>Sequence10685	0.5	0.752
>Sequence10686	0.35	0.789
>Sequence10687	0.55	0.718
>Sequence10688	0.5	0.242
>Sequence10689	0.35	0.671
>Sequence10690	0.3	0.376
>Sequence10691	0.3	0.524
>Sequence10692	0.55	0.75
>Sequence10693	0.45	0.805
>Sequence10694	0.4	0.238
>Sequence10695	0.55	0.822
>Sequence10696	0.35	0.354
>Sequence10697	0.35	0.81
>Sequence10698	0.5	0.442
>Sequence10699	0.5	0.405
>Sequence10700	0.5	0.46
