Header	RF	SVM
>Sequence11601	0.45	0.696
>Sequence11602	0.55	0.227
>Sequence11603	0.4	0.168
>Sequence11604	0.45	0.677
>Sequence11605	0.35	0.439
>Sequence11606	0.45	0.801
>Sequence11607	0.5	0.255
>Sequence11608	0.5	0.833
>Sequence11609	0.3	0.296
>Sequence11610	0.5	0.652
>Sequence11611	0.5	0.113
>Sequence11612	0.4	0.519
>Sequence11613	0.4	0.752
>Sequence11614	0.45	0.171
>Sequence11615	0.5	0.708
>Sequence11616	0.55	0.455
>Sequence11617	0.3	0.354
>Sequence11618	0.55	0.193
>Sequence11619	0.45	0.337
>Sequence11620	0.5	0.838
>Sequence11621	0.5	0.698
>Sequence11622	0.45	0.673
>Sequence11623	0.55	0.66
>Sequence11624	0.35	0.339
>Sequence11625	0.4	0.345
>Sequence11626	0.45	0.775
>Sequence11627	0.45	0.68
>Sequence11628	0.4	0.534
>Sequence11629	0.45	0.306
>Sequence11630	0.45	0.642
>Sequence11631	0.35	0.798
>Sequence11632	0.45	0.725
>Sequence11633	0.45	0.746
>Sequence11634	0.35	0.305
>Sequence11635	0.25	0.704
>Sequence11636	0.55	0.359
>Sequence11637	0.5	0.583
>Sequence11638	0.45	0.847
>Sequence11639	0.45	0.754
>Sequence11640	0.5	0.69
>Sequence11641	0.4	0.772
>Sequence11642	0.3	0.198
>Sequence11643	0.5	0.732
>Sequence11644	0.45	0.677
>Sequence11645	0.5	0.299
>Sequence11646	0.4	0.259
>Sequence11647	0.35	0.085
>Sequence11648	0.45	0.657
>Sequence11649	0.45	0.802
>Sequence11650	0.5	0.447
>Sequence11651	0.4	0.213
>Sequence11652	0.65	0.242
>Sequence11653	0.55	0.414
>Sequence11654	0.4	0.647
>Sequence11655	0.4	0.659
>Sequence11656	0.45	0.553
>Sequence11657	0.45	0.688
>Sequence11658	0.4	0.307
>Sequence11659	0.7	0.278
>Sequence11660	0.6	0.234
>Sequence11661	0.4	0.733
>Sequence11662	0.35	0.282
>Sequence11663	0.4	0.765
>Sequence11664	0.35	0.397
>Sequence11665	0.4	0.79
>Sequence11666	0.4	0.42
>Sequence11667	0.45	0.839
>Sequence11668	0.45	0.268
>Sequence11669	0.5	0.138
>Sequence11670	0.45	0.529
>Sequence11671	0.4	0.758
>Sequence11672	0.45	0.724
>Sequence11673	0.5	0.626
>Sequence11674	0.4	0.287
>Sequence11675	0.4	0.262
>Sequence11676	0.45	0.282
>Sequence11677	0.55	0.742
>Sequence11678	0.55	0.608
>Sequence11679	0.3	0.39
>Sequence11680	0.4	0.77
>Sequence11681	0.4	0.493
>Sequence11682	0.45	0.638
>Sequence11683	0.4	0.363
>Sequence11684	0.6	0.208
>Sequence11685	0.45	0.846
>Sequence11686	0.4	0.688
>Sequence11687	0.4	0.745
>Sequence11688	0.55	0.396
>Sequence11689	0.4	0.742
>Sequence11690	0.25	0.18
>Sequence11691	0.6	0.705
>Sequence11692	0.45	0.638
>Sequence11693	0.35	0.309
>Sequence11694	0.45	0.733
>Sequence11695	0.4	0.48
>Sequence11696	0.45	0.666
>Sequence11697	0.45	0.713
>Sequence11698	0.45	0.282
>Sequence11699	0.4	0.408
>Sequence11700	0.45	0.717
