Header	RF	SVM
>Sequence3801	0.4	0.266
>Sequence3802	0.4	0.745
>Sequence3803	0.35	0.751
>Sequence3804	0.45	0.793
>Sequence3805	0.6	0.332
>Sequence3806	0.35	0.112
>Sequence3807	0.5	0.726
>Sequence3808	0.35	0.401
>Sequence3809	0.5	0.506
>Sequence3810	0.35	0.466
>Sequence3811	0.5	0.713
>Sequence3812	0.5	0.14
>Sequence3813	0.5	0.203
>Sequence3814	0.45	0.608
>Sequence3815	0.55	0.308
>Sequence3816	0.35	0.137
>Sequence3817	0.4	0.776
>Sequence3818	0.5	0.718
>Sequence3819	0.5	0.62
>Sequence3820	0.4	0.417
>Sequence3821	0.5	0.442
>Sequence3822	0.4	0.288
>Sequence3823	0.35	0.266
>Sequence3824	0.35	0.464
>Sequence3825	0.55	0.428
>Sequence3826	0.45	0.37
>Sequence3827	0.4	0.28
>Sequence3828	0.55	0.353
>Sequence3829	0.7	0.283
>Sequence3830	0.3	0.331
>Sequence3831	0.5	0.416
>Sequence3832	0.4	0.125
>Sequence3833	0.5	0.679
>Sequence3834	0.4	0.323
>Sequence3835	0.45	0.766
>Sequence3836	0.5	0.339
>Sequence3837	0.5	0.331
>Sequence3838	0.55	0.666
>Sequence3839	0.4	0.141
>Sequence3840	0.45	0.696
>Sequence3841	0.5	0.145
>Sequence3842	0.5	0.394
>Sequence3843	0.4	0.194
>Sequence3844	0.4	0.524
>Sequence3845	0.5	0.553
>Sequence3846	0.65	0.546
>Sequence3847	0.3	0.449
>Sequence3848	0.35	0.49
>Sequence3849	0.25	0.263
>Sequence3850	0.35	0.218
>Sequence3851	0.5	0.397
>Sequence3852	0.4	0.65
>Sequence3853	0.45	0.213
>Sequence3854	0.5	0.295
>Sequence3855	0.45	0.369
>Sequence3856	0.45	0.408
>Sequence3857	0.4	0.601
>Sequence3858	0.5	0.795
>Sequence3859	0.45	0.269
>Sequence3860	0.6	0.186
>Sequence3861	0.45	0.779
>Sequence3862	0.55	0.231
>Sequence3863	0.4	0.223
>Sequence3864	0.4	0.651
>Sequence3865	0.5	0.611
>Sequence3866	0.25	0.499
>Sequence3867	0.4	0.303
>Sequence3868	0.45	0.324
>Sequence3869	0.5	0.668
>Sequence3870	0.3	0.154
>Sequence3871	0.6	0.746
>Sequence3872	0.45	0.679
>Sequence3873	0.4	0.362
>Sequence3874	0.45	0.298
>Sequence3875	0.35	0.82
>Sequence3876	0.5	0.815
>Sequence3877	0.45	0.32
>Sequence3878	0.35	0.422
>Sequence3879	0.5	0.759
>Sequence3880	0.45	0.706
>Sequence3881	0.45	0.677
>Sequence3882	0.4	0.667
>Sequence3883	0.35	0.415
>Sequence3884	0.5	0.2
>Sequence3885	0.45	0.317
>Sequence3886	0.4	0.597
>Sequence3887	0.5	0.353
>Sequence3888	0.4	0.767
>Sequence3889	0.5	0.589
>Sequence3890	0.4	0.4
>Sequence3891	0.25	0.285
>Sequence3892	0.4	0.831
>Sequence3893	0.5	0.382
>Sequence3894	0.4	0.38
>Sequence3895	0.35	0.111
>Sequence3896	0.6	0.148
>Sequence3897	0.55	0.251
>Sequence3898	0.4	0.719
>Sequence3899	0.35	0.246
>Sequence3900	0.45	0.389
