Header	RF	SVM
>Sequence21201	0.4	0.549
>Sequence21202	0.5	0.705
>Sequence21203	0.5	0.769
>Sequence21204	0.4	0.195
>Sequence21205	0.65	0.162
>Sequence21206	0.45	0.635
>Sequence21207	0.4	0.787
>Sequence21208	0.45	0.802
>Sequence21209	0.55	0.763
>Sequence21210	0.3	0.753
>Sequence21211	0.6	0.768
>Sequence21212	0.4	0.764
>Sequence21213	0.5	0.183
>Sequence21214	0.4	0.775
>Sequence21215	0.45	0.828
>Sequence21216	0.4	0.473
>Sequence21217	0.45	0.456
>Sequence21218	0.4	0.364
>Sequence21219	0.45	0.712
>Sequence21220	0.4	0.15
>Sequence21221	0.5	0.744
>Sequence21222	0.4	0.384
>Sequence21223	0.4	0.669
>Sequence21224	0.4	0.767
>Sequence21225	0.45	0.3
>Sequence21226	0.55	0.339
>Sequence21227	0.45	0.523
>Sequence21228	0.4	0.521
>Sequence21229	0.45	0.784
>Sequence21230	0.35	0.751
>Sequence21231	0.45	0.301
>Sequence21232	0.25	0.068
>Sequence21233	0.25	0.06
>Sequence21234	0.4	0.061
>Sequence21235	0.5	0.373
>Sequence21236	0.5	0.577
>Sequence21237	0.5	0.285
>Sequence21238	0.4	0.8
>Sequence21239	0.45	0.699
>Sequence21240	0.45	0.297
>Sequence21241	0.5	0.645
>Sequence21242	0.5	0.12
>Sequence21243	0.35	0.236
>Sequence21244	0.4	0.658
>Sequence21245	0.5	0.684
>Sequence21246	0.5	0.858
>Sequence21247	0.3	0.521
>Sequence21248	0.3	0.738
>Sequence21249	0.5	0.839
>Sequence21250	0.35	0.696
>Sequence21251	0.4	0.773
>Sequence21252	0.45	0.743
>Sequence21253	0.35	0.745
>Sequence21254	0.35	0.712
>Sequence21255	0.5	0.175
>Sequence21256	0.3	0.082
>Sequence21257	0.15	0.086
>Sequence21258	0.45	0.77
>Sequence21259	0.35	0.636
>Sequence21260	0.35	0.308
>Sequence21261	0.5	0.796
>Sequence21262	0.45	0.209
>Sequence21263	0.35	0.076
>Sequence21264	0.45	0.179
>Sequence21265	0.4	0.42
>Sequence21266	0.45	0.659
>Sequence21267	0.4	0.725
>Sequence21268	0.5	0.742
>Sequence21269	0.5	0.739
>Sequence21270	0.5	0.242
>Sequence21271	0.3	0.378
>Sequence21272	0.5	0.774
>Sequence21273	0.3	0.675
>Sequence21274	0.35	0.676
>Sequence21275	0.45	0.699
>Sequence21276	0.5	0.797
>Sequence21277	0.6	0.363
>Sequence21278	0.45	0.418
>Sequence21279	0.35	0.442
>Sequence21280	0.4	0.141
>Sequence21281	0.4	0.248
>Sequence21282	0.35	0.651
>Sequence21283	0.45	0.216
>Sequence21284	0.45	0.126
>Sequence21285	0.45	0.459
>Sequence21286	0.5	0.314
>Sequence21287	0.5	0.188
>Sequence21288	0.4	0.819
>Sequence21289	0.45	0.297
>Sequence21290	0.3	0.046
>Sequence21291	0.35	0.823
>Sequence21292	0.45	0.277
>Sequence21293	0.4	0.412
>Sequence21294	0.45	0.793
>Sequence21295	0.55	0.729
>Sequence21296	0.45	0.836
>Sequence21297	0.5	0.682
>Sequence21298	0.4	0.744
>Sequence21299	0.3	0.108
>Sequence21300	0.45	0.438
