Header	RF	SVM
>Sequence11101	0.35	0.194
>Sequence11102	0.6	0.753
>Sequence11103	0.25	0.24
>Sequence11104	0.5	0.813
>Sequence11105	0.45	0.811
>Sequence11106	0.4	0.422
>Sequence11107	0.45	0.281
>Sequence11108	0.35	0.359
>Sequence11109	0.3	0.313
>Sequence11110	0.45	0.805
>Sequence11111	0.35	0.525
>Sequence11112	0.5	0.282
>Sequence11113	0.45	0.751
>Sequence11114	0.5	0.787
>Sequence11115	0.4	0.623
>Sequence11116	0.55	0.494
>Sequence11117	0.5	0.848
>Sequence11118	0.5	0.371
>Sequence11119	0.4	0.67
>Sequence11120	0.45	0.229
>Sequence11121	0.35	0.219
>Sequence11122	0.45	0.289
>Sequence11123	0.45	0.236
>Sequence11124	0.55	0.685
>Sequence11125	0.45	0.607
>Sequence11126	0.35	0.325
>Sequence11127	0.45	0.661
>Sequence11128	0.4	0.841
>Sequence11129	0.4	0.389
>Sequence11130	0.45	0.7
>Sequence11131	0.55	0.715
>Sequence11132	0.45	0.811
>Sequence11133	0.4	0.574
>Sequence11134	0.45	0.615
>Sequence11135	0.6	0.219
>Sequence11136	0.4	0.359
>Sequence11137	0.45	0.337
>Sequence11138	0.15	0.185
>Sequence11139	0.45	0.246
>Sequence11140	0.45	0.806
>Sequence11141	0.55	0.63
>Sequence11142	0.45	0.632
>Sequence11143	0.5	0.407
>Sequence11144	0.5	0.776
>Sequence11145	0.4	0.67
>Sequence11146	0.4	0.667
>Sequence11147	0.35	0.741
>Sequence11148	0.3	0.267
>Sequence11149	0.45	0.821
>Sequence11150	0.35	0.694
>Sequence11151	0.25	0.382
>Sequence11152	0.4	0.733
>Sequence11153	0.45	0.612
>Sequence11154	0.4	0.404
>Sequence11155	0.45	0.298
>Sequence11156	0.5	0.22
>Sequence11157	0.55	0.741
>Sequence11158	0.4	0.801
>Sequence11159	0.4	0.599
>Sequence11160	0.45	0.387
>Sequence11161	0.3	0.468
>Sequence11162	0.45	0.401
>Sequence11163	0.35	0.728
>Sequence11164	0.35	0.557
>Sequence11165	0.55	0.821
>Sequence11166	0.45	0.812
>Sequence11167	0.55	0.312
>Sequence11168	0.55	0.18
>Sequence11169	0.5	0.76
>Sequence11170	0.45	0.809
>Sequence11171	0.45	0.747
>Sequence11172	0.55	0.682
>Sequence11173	0.45	0.233
>Sequence11174	0.55	0.395
>Sequence11175	0.5	0.209
>Sequence11176	0.4	0.42
>Sequence11177	0.45	0.201
>Sequence11178	0.5	0.198
>Sequence11179	0.45	0.685
>Sequence11180	0.45	0.727
>Sequence11181	0.35	0.304
>Sequence11182	0.5	0.722
>Sequence11183	0.4	0.227
>Sequence11184	0.4	0.313
>Sequence11185	0.45	0.802
>Sequence11186	0.45	0.642
>Sequence11187	0.5	0.79
>Sequence11188	0.4	0.661
>Sequence11189	0.45	0.717
>Sequence11190	0.45	0.347
>Sequence11191	0.35	0.067
>Sequence11192	0.45	0.114
>Sequence11193	0.45	0.748
>Sequence11194	0.4	0.783
>Sequence11195	0.45	0.755
>Sequence11196	0.5	0.698
>Sequence11197	0.45	0.243
>Sequence11198	0.3	0.418
>Sequence11199	0.4	0.639
>Sequence11200	0.5	0.314
