Header	RF	SVM
>Sequence18801	0.5	0.576
>Sequence18802	0.4	0.261
>Sequence18803	0.45	0.708
>Sequence18804	0.55	0.473
>Sequence18805	0.45	0.742
>Sequence18806	0.35	0.358
>Sequence18807	0.45	0.692
>Sequence18808	0.45	0.329
>Sequence18809	0.55	0.707
>Sequence18810	0.4	0.179
>Sequence18811	0.55	0.225
>Sequence18812	0.6	0.719
>Sequence18813	0.4	0.286
>Sequence18814	0.4	0.766
>Sequence18815	0.55	0.11
>Sequence18816	0.5	0.569
>Sequence18817	0.5	0.708
>Sequence18818	0.3	0.066
>Sequence18819	0.3	0.66
>Sequence18820	0.25	0.281
>Sequence18821	0.45	0.823
>Sequence18822	0.3	0.1
>Sequence18823	0.35	0.151
>Sequence18824	0.35	0.801
>Sequence18825	0.4	0.728
>Sequence18826	0.55	0.768
>Sequence18827	0.5	0.173
>Sequence18828	0.35	0.706
>Sequence18829	0.5	0.795
>Sequence18830	0.35	0.24
>Sequence18831	0.4	0.665
>Sequence18832	0.4	0.371
>Sequence18833	0.6	0.765
>Sequence18834	0.55	0.633
>Sequence18835	0.35	0.738
>Sequence18836	0.4	0.613
>Sequence18837	0.45	0.282
>Sequence18838	0.35	0.412
>Sequence18839	0.35	0.713
>Sequence18840	0.45	0.11
>Sequence18841	0.55	0.63
>Sequence18842	0.5	0.726
>Sequence18843	0.4	0.086
>Sequence18844	0.45	0.64
>Sequence18845	0.45	0.354
>Sequence18846	0.5	0.726
>Sequence18847	0.55	0.535
>Sequence18848	0.4	0.501
>Sequence18849	0.45	0.597
>Sequence18850	0.5	0.337
>Sequence18851	0.35	0.816
>Sequence18852	0.3	0.546
>Sequence18853	0.45	0.301
>Sequence18854	0.5	0.586
>Sequence18855	0.45	0.66
>Sequence18856	0.55	0.756
>Sequence18857	0.45	0.742
>Sequence18858	0.4	0.266
>Sequence18859	0.5	0.378
>Sequence18860	0.45	0.284
>Sequence18861	0.3	0.091
>Sequence18862	0.45	0.174
>Sequence18863	0.4	0.204
>Sequence18864	0.45	0.702
>Sequence18865	0.5	0.281
>Sequence18866	0.35	0.163
>Sequence18867	0.45	0.33
>Sequence18868	0.4	0.601
>Sequence18869	0.45	0.679
>Sequence18870	0.55	0.506
>Sequence18871	0.4	0.719
>Sequence18872	0.45	0.128
>Sequence18873	0.4	0.744
>Sequence18874	0.45	0.308
>Sequence18875	0.55	0.329
>Sequence18876	0.45	0.371
>Sequence18877	0.6	0.215
>Sequence18878	0.35	0.578
>Sequence18879	0.65	0.412
>Sequence18880	0.6	0.186
>Sequence18881	0.35	0.26
>Sequence18882	0.45	0.313
>Sequence18883	0.35	0.701
>Sequence18884	0.45	0.743
>Sequence18885	0.5	0.754
>Sequence18886	0.5	0.462
>Sequence18887	0.55	0.412
>Sequence18888	0.4	0.395
>Sequence18889	0.35	0.618
>Sequence18890	0.4	0.686
>Sequence18891	0.45	0.773
>Sequence18892	0.6	0.333
>Sequence18893	0.4	0.376
>Sequence18894	0.6	0.229
>Sequence18895	0.5	0.417
>Sequence18896	0.4	0.833
>Sequence18897	0.45	0.676
>Sequence18898	0.45	0.209
>Sequence18899	0.3	0.294
>Sequence18900	0.5	0.772
