Header	RF	SVM
>Sequence9001	0.45	0.194
>Sequence9002	0.4	0.285
>Sequence9003	0.4	0.749
>Sequence9004	0.4	0.849
>Sequence9005	0.3	0.197
>Sequence9006	0.5	0.802
>Sequence9007	0.4	0.815
>Sequence9008	0.4	0.657
>Sequence9009	0.4	0.182
>Sequence9010	0.45	0.051
>Sequence9011	0.4	0.704
>Sequence9012	0.5	0.328
>Sequence9013	0.45	0.766
>Sequence9014	0.45	0.773
>Sequence9015	0.45	0.733
>Sequence9016	0.45	0.601
>Sequence9017	0.3	0.12
>Sequence9018	0.6	0.212
>Sequence9019	0.45	0.277
>Sequence9020	0.4	0.694
>Sequence9021	0.35	0.754
>Sequence9022	0.5	0.775
>Sequence9023	0.55	0.27
>Sequence9024	0.65	0.445
>Sequence9025	0.55	0.43
>Sequence9026	0.45	0.635
>Sequence9027	0.45	0.256
>Sequence9028	0.45	0.172
>Sequence9029	0.5	0.659
>Sequence9030	0.55	0.59
>Sequence9031	0.45	0.58
>Sequence9032	0.5	0.442
>Sequence9033	0.4	0.652
>Sequence9034	0.45	0.378
>Sequence9035	0.45	0.82
>Sequence9036	0.45	0.871
>Sequence9037	0.5	0.242
>Sequence9038	0.55	0.595
>Sequence9039	0.5	0.649
>Sequence9040	0.4	0.179
>Sequence9041	0.4	0.837
>Sequence9042	0.35	0.459
>Sequence9043	0.5	0.207
>Sequence9044	0.45	0.835
>Sequence9045	0.45	0.847
>Sequence9046	0.4	0.606
>Sequence9047	0.4	0.206
>Sequence9048	0.45	0.25
>Sequence9049	0.25	0.516
>Sequence9050	0.4	0.468
>Sequence9051	0.45	0.708
>Sequence9052	0.35	0.414
>Sequence9053	0.45	0.697
>Sequence9054	0.35	0.818
>Sequence9055	0.35	0.791
>Sequence9056	0.5	0.347
>Sequence9057	0.3	0.63
>Sequence9058	0.35	0.768
>Sequence9059	0.45	0.647
>Sequence9060	0.55	0.28
>Sequence9061	0.45	0.81
>Sequence9062	0.6	0.8
>Sequence9063	0.5	0.321
>Sequence9064	0.35	0.35
>Sequence9065	0.4	0.693
>Sequence9066	0.5	0.323
>Sequence9067	0.5	0.167
>Sequence9068	0.2	0.211
>Sequence9069	0.4	0.271
>Sequence9070	0.5	0.541
>Sequence9071	0.45	0.551
>Sequence9072	0.45	0.301
>Sequence9073	0.3	0.079
>Sequence9074	0.5	0.379
>Sequence9075	0.35	0.552
>Sequence9076	0.4	0.759
>Sequence9077	0.4	0.407
>Sequence9078	0.5	0.735
>Sequence9079	0.45	0.253
>Sequence9080	0.45	0.465
>Sequence9081	0.35	0.852
>Sequence9082	0.5	0.772
>Sequence9083	0.4	0.247
>Sequence9084	0.55	0.342
>Sequence9085	0.45	0.268
>Sequence9086	0.5	0.38
>Sequence9087	0.45	0.406
>Sequence9088	0.35	0.681
>Sequence9089	0.45	0.284
>Sequence9090	0.4	0.745
>Sequence9091	0.45	0.547
>Sequence9092	0.35	0.263
>Sequence9093	0.5	0.641
>Sequence9094	0.45	0.466
>Sequence9095	0.5	0.76
>Sequence9096	0.45	0.246
>Sequence9097	0.3	0.159
>Sequence9098	0.45	0.294
>Sequence9099	0.45	0.655
>Sequence9100	0.45	0.248
