Header	RF	SVM
>Sequence13801	0.35	0.612
>Sequence13802	0.35	0.677
>Sequence13803	0.6	0.658
>Sequence13804	0.55	0.268
>Sequence13805	0.45	0.829
>Sequence13806	0.55	0.413
>Sequence13807	0.45	0.734
>Sequence13808	0.5	0.339
>Sequence13809	0.4	0.602
>Sequence13810	0.35	0.55
>Sequence13811	0.45	0.216
>Sequence13812	0.5	0.803
>Sequence13813	0.45	0.765
>Sequence13814	0.5	0.151
>Sequence13815	0.2	0.397
>Sequence13816	0.4	0.187
>Sequence13817	0.45	0.752
>Sequence13818	0.55	0.256
>Sequence13819	0.45	0.751
>Sequence13820	0.5	0.508
>Sequence13821	0.35	0.46
>Sequence13822	0.35	0.761
>Sequence13823	0.3	0.234
>Sequence13824	0.25	0.064
>Sequence13825	0.35	0.227
>Sequence13826	0.45	0.662
>Sequence13827	0.4	0.785
>Sequence13828	0.4	0.12
>Sequence13829	0.35	0.676
>Sequence13830	0.3	0.358
>Sequence13831	0.4	0.654
>Sequence13832	0.55	0.739
>Sequence13833	0.45	0.598
>Sequence13834	0.5	0.711
>Sequence13835	0.45	0.167
>Sequence13836	0.5	0.684
>Sequence13837	0.55	0.652
>Sequence13838	0.5	0.31
>Sequence13839	0.5	0.381
>Sequence13840	0.35	0.671
>Sequence13841	0.4	0.644
>Sequence13842	0.35	0.629
>Sequence13843	0.5	0.653
>Sequence13844	0.4	0.774
>Sequence13845	0.45	0.543
>Sequence13846	0.45	0.31
>Sequence13847	0.35	0.372
>Sequence13848	0.4	0.711
>Sequence13849	0.55	0.824
>Sequence13850	0.45	0.735
>Sequence13851	0.4	0.561
>Sequence13852	0.5	0.825
>Sequence13853	0.45	0.33
>Sequence13854	0.45	0.28
>Sequence13855	0.45	0.789
>Sequence13856	0.5	0.731
>Sequence13857	0.4	0.141
>Sequence13858	0.4	0.374
>Sequence13859	0.5	0.804
>Sequence13860	0.4	0.63
>Sequence13861	0.3	0.167
>Sequence13862	0.4	0.181
>Sequence13863	0.55	0.391
>Sequence13864	0.4	0.599
>Sequence13865	0.4	0.742
>Sequence13866	0.3	0.326
>Sequence13867	0.4	0.777
>Sequence13868	0.5	0.723
>Sequence13869	0.4	0.743
>Sequence13870	0.35	0.419
>Sequence13871	0.6	0.42
>Sequence13872	0.4	0.639
>Sequence13873	0.45	0.698
>Sequence13874	0.4	0.806
>Sequence13875	0.4	0.636
>Sequence13876	0.45	0.743
>Sequence13877	0.35	0.16
>Sequence13878	0.4	0.672
>Sequence13879	0.4	0.152
>Sequence13880	0.4	0.717
>Sequence13881	0.4	0.742
>Sequence13882	0.4	0.26
>Sequence13883	0.35	0.626
>Sequence13884	0.4	0.245
>Sequence13885	0.4	0.715
>Sequence13886	0.4	0.749
>Sequence13887	0.3	0.069
>Sequence13888	0.4	0.16
>Sequence13889	0.6	0.15
>Sequence13890	0.4	0.283
>Sequence13891	0.45	0.212
>Sequence13892	0.55	0.3
>Sequence13893	0.4	0.275
>Sequence13894	0.4	0.505
>Sequence13895	0.4	0.55
>Sequence13896	0.45	0.679
>Sequence13897	0.55	0.33
>Sequence13898	0.4	0.256
>Sequence13899	0.4	0.78
>Sequence13900	0.4	0.534
