Header	RF	SVM
>Sequence8901	0.45	0.739
>Sequence8902	0.3	0.16
>Sequence8903	0.4	0.086
>Sequence8904	0.4	0.504
>Sequence8905	0.55	0.339
>Sequence8906	0.35	0.739
>Sequence8907	0.5	0.555
>Sequence8908	0.4	0.827
>Sequence8909	0.5	0.655
>Sequence8910	0.45	0.696
>Sequence8911	0.45	0.713
>Sequence8912	0.45	0.782
>Sequence8913	0.4	0.802
>Sequence8914	0.5	0.23
>Sequence8915	0.35	0.156
>Sequence8916	0.45	0.812
>Sequence8917	0.4	0.297
>Sequence8918	0.25	0.359
>Sequence8919	0.5	0.799
>Sequence8920	0.45	0.828
>Sequence8921	0.5	0.791
>Sequence8922	0.4	0.755
>Sequence8923	0.4	0.425
>Sequence8924	0.4	0.352
>Sequence8925	0.45	0.482
>Sequence8926	0.55	0.257
>Sequence8927	0.55	0.382
>Sequence8928	0.45	0.705
>Sequence8929	0.4	0.706
>Sequence8930	0.45	0.738
>Sequence8931	0.55	0.781
>Sequence8932	0.45	0.682
>Sequence8933	0.5	0.792
>Sequence8934	0.5	0.381
>Sequence8935	0.45	0.69
>Sequence8936	0.45	0.322
>Sequence8937	0.3	0.335
>Sequence8938	0.35	0.481
>Sequence8939	0.45	0.764
>Sequence8940	0.55	0.285
>Sequence8941	0.35	0.602
>Sequence8942	0.5	0.669
>Sequence8943	0.55	0.188
>Sequence8944	0.4	0.695
>Sequence8945	0.4	0.856
>Sequence8946	0.6	0.284
>Sequence8947	0.4	0.269
>Sequence8948	0.3	0.501
>Sequence8949	0.35	0.353
>Sequence8950	0.35	0.499
>Sequence8951	0.35	0.279
>Sequence8952	0.4	0.753
>Sequence8953	0.4	0.555
>Sequence8954	0.45	0.076
>Sequence8955	0.45	0.564
>Sequence8956	0.55	0.715
>Sequence8957	0.35	0.643
>Sequence8958	0.45	0.452
>Sequence8959	0.3	0.665
>Sequence8960	0.35	0.353
>Sequence8961	0.6	0.769
>Sequence8962	0.4	0.748
>Sequence8963	0.45	0.743
>Sequence8964	0.45	0.817
>Sequence8965	0.4	0.742
>Sequence8966	0.55	0.203
>Sequence8967	0.3	0.402
>Sequence8968	0.25	0.432
>Sequence8969	0.4	0.608
>Sequence8970	0.5	0.708
>Sequence8971	0.3	0.337
>Sequence8972	0.4	0.236
>Sequence8973	0.5	0.342
>Sequence8974	0.3	0.027
>Sequence8975	0.4	0.175
>Sequence8976	0.5	0.665
>Sequence8977	0.25	0.368
>Sequence8978	0.4	0.686
>Sequence8979	0.55	0.504
>Sequence8980	0.4	0.745
>Sequence8981	0.45	0.63
>Sequence8982	0.35	0.075
>Sequence8983	0.5	0.216
>Sequence8984	0.5	0.806
>Sequence8985	0.35	0.387
>Sequence8986	0.45	0.181
>Sequence8987	0.4	0.207
>Sequence8988	0.45	0.31
>Sequence8989	0.6	0.778
>Sequence8990	0.5	0.324
>Sequence8991	0.5	0.818
>Sequence8992	0.6	0.819
>Sequence8993	0.6	0.797
>Sequence8994	0.45	0.414
>Sequence8995	0.5	0.372
>Sequence8996	0.4	0.358
>Sequence8997	0.5	0.341
>Sequence8998	0.3	0.335
>Sequence8999	0.45	0.577
>Sequence9000	0.45	0.349
