Header	RF	SVM
>Sequence14001	0.45	0.245
>Sequence14002	0.25	0.552
>Sequence14003	0.45	0.318
>Sequence14004	0.45	0.364
>Sequence14005	0.5	0.835
>Sequence14006	0.5	0.748
>Sequence14007	0.55	0.794
>Sequence14008	0.4	0.391
>Sequence14009	0.5	0.115
>Sequence14010	0.45	0.252
>Sequence14011	0.6	0.662
>Sequence14012	0.6	0.215
>Sequence14013	0.4	0.383
>Sequence14014	0.45	0.826
>Sequence14015	0.25	0.306
>Sequence14016	0.4	0.595
>Sequence14017	0.4	0.738
>Sequence14018	0.45	0.615
>Sequence14019	0.4	0.79
>Sequence14020	0.55	0.773
>Sequence14021	0.2	0.515
>Sequence14022	0.5	0.126
>Sequence14023	0.4	0.763
>Sequence14024	0.4	0.204
>Sequence14025	0.4	0.413
>Sequence14026	0.25	0.25
>Sequence14027	0.45	0.555
>Sequence14028	0.45	0.614
>Sequence14029	0.6	0.325
>Sequence14030	0.45	0.237
>Sequence14031	0.45	0.63
>Sequence14032	0.35	0.626
>Sequence14033	0.4	0.788
>Sequence14034	0.35	0.724
>Sequence14035	0.4	0.648
>Sequence14036	0.5	0.077
>Sequence14037	0.45	0.774
>Sequence14038	0.4	0.773
>Sequence14039	0.4	0.187
>Sequence14040	0.4	0.754
>Sequence14041	0.4	0.819
>Sequence14042	0.35	0.302
>Sequence14043	0.55	0.725
>Sequence14044	0.5	0.691
>Sequence14045	0.5	0.784
>Sequence14046	0.3	0.479
>Sequence14047	0.35	0.704
>Sequence14048	0.4	0.662
>Sequence14049	0.55	0.666
>Sequence14050	0.45	0.333
>Sequence14051	0.3	0.806
>Sequence14052	0.5	0.404
>Sequence14053	0.4	0.233
>Sequence14054	0.4	0.297
>Sequence14055	0.3	0.639
>Sequence14056	0.5	0.297
>Sequence14057	0.4	0.09
>Sequence14058	0.65	0.258
>Sequence14059	0.5	0.381
>Sequence14060	0.4	0.449
>Sequence14061	0.5	0.759
>Sequence14062	0.5	0.22
>Sequence14063	0.4	0.442
>Sequence14064	0.4	0.417
>Sequence14065	0.4	0.228
>Sequence14066	0.45	0.467
>Sequence14067	0.4	0.72
>Sequence14068	0.45	0.178
>Sequence14069	0.5	0.403
>Sequence14070	0.55	0.369
>Sequence14071	0.4	0.727
>Sequence14072	0.4	0.599
>Sequence14073	0.45	0.661
>Sequence14074	0.4	0.256
>Sequence14075	0.6	0.28
>Sequence14076	0.35	0.264
>Sequence14077	0.4	0.756
>Sequence14078	0.5	0.762
>Sequence14079	0.55	0.707
>Sequence14080	0.35	0.757
>Sequence14081	0.5	0.406
>Sequence14082	0.4	0.377
>Sequence14083	0.4	0.08
>Sequence14084	0.45	0.471
>Sequence14085	0.5	0.291
>Sequence14086	0.3	0.414
>Sequence14087	0.45	0.68
>Sequence14088	0.4	0.804
>Sequence14089	0.5	0.73
>Sequence14090	0.4	0.797
>Sequence14091	0.25	0.258
>Sequence14092	0.35	0.715
>Sequence14093	0.45	0.811
>Sequence14094	0.45	0.116
>Sequence14095	0.4	0.233
>Sequence14096	0.4	0.772
>Sequence14097	0.55	0.733
>Sequence14098	0.4	0.74
>Sequence14099	0.55	0.725
>Sequence14100	0.4	0.689
