Header	RF	SVM
>Sequence17301	0.45	0.114
>Sequence17302	0.4	0.185
>Sequence17303	0.45	0.276
>Sequence17304	0.3	0.297
>Sequence17305	0.3	0.158
>Sequence17306	0.45	0.691
>Sequence17307	0.45	0.725
>Sequence17308	0.4	0.594
>Sequence17309	0.6	0.176
>Sequence17310	0.5	0.769
>Sequence17311	0.5	0.129
>Sequence17312	0.45	0.605
>Sequence17313	0.45	0.756
>Sequence17314	0.55	0.584
>Sequence17315	0.5	0.743
>Sequence17316	0.35	0.428
>Sequence17317	0.5	0.629
>Sequence17318	0.45	0.793
>Sequence17319	0.5	0.711
>Sequence17320	0.45	0.164
>Sequence17321	0.45	0.729
>Sequence17322	0.45	0.765
>Sequence17323	0.45	0.735
>Sequence17324	0.55	0.1
>Sequence17325	0.3	0.258
>Sequence17326	0.45	0.243
>Sequence17327	0.5	0.75
>Sequence17328	0.45	0.705
>Sequence17329	0.3	0.81
>Sequence17330	0.2	0.377
>Sequence17331	0.35	0.275
>Sequence17332	0.5	0.256
>Sequence17333	0.4	0.642
>Sequence17334	0.45	0.141
>Sequence17335	0.55	0.672
>Sequence17336	0.5	0.461
>Sequence17337	0.5	0.652
>Sequence17338	0.35	0.813
>Sequence17339	0.35	0.722
>Sequence17340	0.45	0.653
>Sequence17341	0.35	0.336
>Sequence17342	0.5	0.421
>Sequence17343	0.4	0.636
>Sequence17344	0.45	0.732
>Sequence17345	0.45	0.787
>Sequence17346	0.4	0.229
>Sequence17347	0.55	0.317
>Sequence17348	0.45	0.649
>Sequence17349	0.55	0.493
>Sequence17350	0.5	0.38
>Sequence17351	0.45	0.745
>Sequence17352	0.35	0.301
>Sequence17353	0.45	0.448
>Sequence17354	0.5	0.203
>Sequence17355	0.55	0.358
>Sequence17356	0.45	0.655
>Sequence17357	0.5	0.29
>Sequence17358	0.5	0.523
>Sequence17359	0.55	0.741
>Sequence17360	0.4	0.282
>Sequence17361	0.45	0.433
>Sequence17362	0.4	0.619
>Sequence17363	0.6	0.781
>Sequence17364	0.3	0.084
>Sequence17365	0.4	0.241
>Sequence17366	0.35	0.638
>Sequence17367	0.25	0.743
>Sequence17368	0.45	0.792
>Sequence17369	0.5	0.268
>Sequence17370	0.55	0.213
>Sequence17371	0.4	0.794
>Sequence17372	0.55	0.251
>Sequence17373	0.45	0.764
>Sequence17374	0.15	0.37
>Sequence17375	0.4	0.71
>Sequence17376	0.2	0.365
>Sequence17377	0.45	0.699
>Sequence17378	0.5	0.78
>Sequence17379	0.3	0.28
>Sequence17380	0.45	0.539
>Sequence17381	0.45	0.26
>Sequence17382	0.4	0.479
>Sequence17383	0.5	0.367
>Sequence17384	0.4	0.513
>Sequence17385	0.5	0.184
>Sequence17386	0.3	0.311
>Sequence17387	0.35	0.28
>Sequence17388	0.4	0.085
>Sequence17389	0.45	0.639
>Sequence17390	0.35	0.701
>Sequence17391	0.4	0.538
>Sequence17392	0.5	0.363
>Sequence17393	0.45	0.53
>Sequence17394	0.35	0.237
>Sequence17395	0.45	0.792
>Sequence17396	0.5	0.363
>Sequence17397	0.4	0.191
>Sequence17398	0.4	0.205
>Sequence17399	0.5	0.511
>Sequence17400	0.25	0.303
