Header	RF	SVM
>Sequence5501	0.3	0.263
>Sequence5502	0.4	0.424
>Sequence5503	0.5	0.788
>Sequence5504	0.45	0.607
>Sequence5505	0.4	0.209
>Sequence5506	0.4	0.789
>Sequence5507	0.4	0.449
>Sequence5508	0.45	0.767
>Sequence5509	0.65	0.295
>Sequence5510	0.35	0.662
>Sequence5511	0.4	0.644
>Sequence5512	0.45	0.212
>Sequence5513	0.35	0.295
>Sequence5514	0.3	0.461
>Sequence5515	0.45	0.683
>Sequence5516	0.45	0.349
>Sequence5517	0.4	0.217
>Sequence5518	0.45	0.141
>Sequence5519	0.45	0.783
>Sequence5520	0.45	0.461
>Sequence5521	0.35	0.785
>Sequence5522	0.4	0.333
>Sequence5523	0.45	0.372
>Sequence5524	0.45	0.46
>Sequence5525	0.4	0.779
>Sequence5526	0.25	0.486
>Sequence5527	0.45	0.709
>Sequence5528	0.4	0.444
>Sequence5529	0.4	0.697
>Sequence5530	0.4	0.804
>Sequence5531	0.45	0.348
>Sequence5532	0.4	0.783
>Sequence5533	0.55	0.145
>Sequence5534	0.45	0.837
>Sequence5535	0.45	0.774
>Sequence5536	0.5	0.353
>Sequence5537	0.5	0.681
>Sequence5538	0.5	0.191
>Sequence5539	0.45	0.273
>Sequence5540	0.35	0.575
>Sequence5541	0.5	0.311
>Sequence5542	0.45	0.79
>Sequence5543	0.45	0.789
>Sequence5544	0.4	0.147
>Sequence5545	0.35	0.706
>Sequence5546	0.5	0.324
>Sequence5547	0.5	0.776
>Sequence5548	0.5	0.587
>Sequence5549	0.5	0.764
>Sequence5550	0.45	0.761
>Sequence5551	0.45	0.253
>Sequence5552	0.35	0.183
>Sequence5553	0.45	0.419
>Sequence5554	0.4	0.272
>Sequence5555	0.4	0.214
>Sequence5556	0.3	0.178
>Sequence5557	0.5	0.367
>Sequence5558	0.45	0.605
>Sequence5559	0.4	0.244
>Sequence5560	0.4	0.497
>Sequence5561	0.6	0.284
>Sequence5562	0.4	0.609
>Sequence5563	0.45	0.667
>Sequence5564	0.4	0.237
>Sequence5565	0.5	0.741
>Sequence5566	0.35	0.313
>Sequence5567	0.35	0.391
>Sequence5568	0.6	0.214
>Sequence5569	0.5	0.156
>Sequence5570	0.4	0.661
>Sequence5571	0.2	0.236
>Sequence5572	0.3	0.29
>Sequence5573	0.45	0.726
>Sequence5574	0.35	0.291
>Sequence5575	0.5	0.241
>Sequence5576	0.4	0.092
>Sequence5577	0.25	0.506
>Sequence5578	0.4	0.08
>Sequence5579	0.35	0.669
>Sequence5580	0.4	0.689
>Sequence5581	0.4	0.385
>Sequence5582	0.45	0.74
>Sequence5583	0.45	0.719
>Sequence5584	0.45	0.706
>Sequence5585	0.45	0.816
>Sequence5586	0.25	0.192
>Sequence5587	0.5	0.844
>Sequence5588	0.4	0.371
>Sequence5589	0.45	0.41
>Sequence5590	0.4	0.231
>Sequence5591	0.5	0.757
>Sequence5592	0.3	0.284
>Sequence5593	0.55	0.147
>Sequence5594	0.4	0.769
>Sequence5595	0.5	0.065
>Sequence5596	0.45	0.702
>Sequence5597	0.45	0.782
>Sequence5598	0.5	0.266
>Sequence5599	0.45	0.104
>Sequence5600	0.45	0.569
