Header	RF	SVM
>Sequence10901	0.5	0.311
>Sequence10902	0.45	0.741
>Sequence10903	0.5	0.719
>Sequence10904	0.5	0.673
>Sequence10905	0.2	0.303
>Sequence10906	0.4	0.311
>Sequence10907	0.55	0.389
>Sequence10908	0.45	0.571
>Sequence10909	0.3	0.179
>Sequence10910	0.4	0.357
>Sequence10911	0.4	0.749
>Sequence10912	0.4	0.617
>Sequence10913	0.45	0.169
>Sequence10914	0.4	0.24
>Sequence10915	0.3	0.439
>Sequence10916	0.4	0.6
>Sequence10917	0.55	0.59
>Sequence10918	0.4	0.266
>Sequence10919	0.45	0.823
>Sequence10920	0.55	0.821
>Sequence10921	0.45	0.759
>Sequence10922	0.4	0.847
>Sequence10923	0.55	0.536
>Sequence10924	0.35	0.236
>Sequence10925	0.55	0.719
>Sequence10926	0.5	0.727
>Sequence10927	0.5	0.779
>Sequence10928	0.45	0.169
>Sequence10929	0.45	0.36
>Sequence10930	0.35	0.693
>Sequence10931	0.5	0.42
>Sequence10932	0.45	0.171
>Sequence10933	0.45	0.092
>Sequence10934	0.45	0.451
>Sequence10935	0.45	0.851
>Sequence10936	0.6	0.595
>Sequence10937	0.25	0.43
>Sequence10938	0.5	0.252
>Sequence10939	0.3	0.762
>Sequence10940	0.45	0.514
>Sequence10941	0.5	0.176
>Sequence10942	0.5	0.571
>Sequence10943	0.5	0.28
>Sequence10944	0.4	0.278
>Sequence10945	0.25	0.09
>Sequence10946	0.6	0.363
>Sequence10947	0.4	0.391
>Sequence10948	0.45	0.335
>Sequence10949	0.5	0.782
>Sequence10950	0.4	0.788
>Sequence10951	0.35	0.176
>Sequence10952	0.55	0.836
>Sequence10953	0.45	0.698
>Sequence10954	0.4	0.817
>Sequence10955	0.45	0.237
>Sequence10956	0.35	0.229
>Sequence10957	0.35	0.75
>Sequence10958	0.35	0.213
>Sequence10959	0.45	0.622
>Sequence10960	0.45	0.713
>Sequence10961	0.5	0.683
>Sequence10962	0.5	0.292
>Sequence10963	0.35	0.397
>Sequence10964	0.5	0.479
>Sequence10965	0.45	0.297
>Sequence10966	0.4	0.607
>Sequence10967	0.4	0.133
>Sequence10968	0.4	0.316
>Sequence10969	0.4	0.51
>Sequence10970	0.35	0.334
>Sequence10971	0.6	0.732
>Sequence10972	0.4	0.378
>Sequence10973	0.35	0.22
>Sequence10974	0.4	0.888
>Sequence10975	0.4	0.421
>Sequence10976	0.5	0.601
>Sequence10977	0.5	0.827
>Sequence10978	0.35	0.18
>Sequence10979	0.55	0.219
>Sequence10980	0.5	0.636
>Sequence10981	0.5	0.689
>Sequence10982	0.3	0.328
>Sequence10983	0.55	0.299
>Sequence10984	0.5	0.541
>Sequence10985	0.5	0.227
>Sequence10986	0.6	0.42
>Sequence10987	0.4	0.726
>Sequence10988	0.45	0.326
>Sequence10989	0.35	0.419
>Sequence10990	0.4	0.395
>Sequence10991	0.4	0.422
>Sequence10992	0.45	0.295
>Sequence10993	0.55	0.685
>Sequence10994	0.45	0.324
>Sequence10995	0.25	0.796
>Sequence10996	0.3	0.41
>Sequence10997	0.45	0.681
>Sequence10998	0.45	0.245
>Sequence10999	0.35	0.517
>Sequence11000	0.55	0.602
