Header	RF	SVM
>Sequence16901	0.35	0.669
>Sequence16902	0.5	0.178
>Sequence16903	0.55	0.22
>Sequence16904	0.55	0.325
>Sequence16905	0.35	0.105
>Sequence16906	0.4	0.347
>Sequence16907	0.4	0.732
>Sequence16908	0.4	0.624
>Sequence16909	0.45	0.765
>Sequence16910	0.45	0.8
>Sequence16911	0.5	0.118
>Sequence16912	0.4	0.567
>Sequence16913	0.4	0.449
>Sequence16914	0.5	0.234
>Sequence16915	0.55	0.234
>Sequence16916	0.5	0.502
>Sequence16917	0.35	0.295
>Sequence16918	0.45	0.816
>Sequence16919	0.4	0.148
>Sequence16920	0.5	0.233
>Sequence16921	0.5	0.797
>Sequence16922	0.55	0.323
>Sequence16923	0.4	0.715
>Sequence16924	0.35	0.132
>Sequence16925	0.45	0.277
>Sequence16926	0.45	0.832
>Sequence16927	0.45	0.679
>Sequence16928	0.4	0.727
>Sequence16929	0.55	0.444
>Sequence16930	0.55	0.791
>Sequence16931	0.35	0.846
>Sequence16932	0.55	0.713
>Sequence16933	0.35	0.209
>Sequence16934	0.35	0.31
>Sequence16935	0.35	0.754
>Sequence16936	0.5	0.3
>Sequence16937	0.55	0.78
>Sequence16938	0.4	0.093
>Sequence16939	0.5	0.342
>Sequence16940	0.45	0.692
>Sequence16941	0.55	0.218
>Sequence16942	0.55	0.253
>Sequence16943	0.4	0.312
>Sequence16944	0.3	0.483
>Sequence16945	0.45	0.477
>Sequence16946	0.4	0.337
>Sequence16947	0.35	0.728
>Sequence16948	0.45	0.176
>Sequence16949	0.45	0.856
>Sequence16950	0.35	0.77
>Sequence16951	0.35	0.781
>Sequence16952	0.4	0.763
>Sequence16953	0.55	0.368
>Sequence16954	0.5	0.275
>Sequence16955	0.45	0.629
>Sequence16956	0.35	0.737
>Sequence16957	0.35	0.778
>Sequence16958	0.45	0.628
>Sequence16959	0.55	0.711
>Sequence16960	0.45	0.268
>Sequence16961	0.5	0.558
>Sequence16962	0.4	0.295
>Sequence16963	0.35	0.749
>Sequence16964	0.5	0.232
>Sequence16965	0.5	0.29
>Sequence16966	0.55	0.801
>Sequence16967	0.4	0.205
>Sequence16968	0.4	0.235
>Sequence16969	0.45	0.541
>Sequence16970	0.4	0.786
>Sequence16971	0.5	0.678
>Sequence16972	0.45	0.157
>Sequence16973	0.5	0.736
>Sequence16974	0.6	0.481
>Sequence16975	0.35	0.452
>Sequence16976	0.65	0.28
>Sequence16977	0.5	0.653
>Sequence16978	0.45	0.721
>Sequence16979	0.45	0.72
>Sequence16980	0.5	0.602
>Sequence16981	0.55	0.77
>Sequence16982	0.4	0.212
>Sequence16983	0.5	0.334
>Sequence16984	0.25	0.592
>Sequence16985	0.4	0.174
>Sequence16986	0.25	0.157
>Sequence16987	0.45	0.788
>Sequence16988	0.4	0.188
>Sequence16989	0.6	0.272
>Sequence16990	0.35	0.745
>Sequence16991	0.55	0.332
>Sequence16992	0.45	0.817
>Sequence16993	0.5	0.174
>Sequence16994	0.45	0.098
>Sequence16995	0.45	0.245
>Sequence16996	0.45	0.772
>Sequence16997	0.45	0.793
>Sequence16998	0.3	0.245
>Sequence16999	0.5	0.26
>Sequence17000	0.5	0.707
