Header	RF	SVM
>Sequence21501	0.5	0.699
>Sequence21502	0.3	0.606
>Sequence21503	0.3	0.78
>Sequence21504	0.6	0.724
>Sequence21505	0.55	0.713
>Sequence21506	0.45	0.672
>Sequence21507	0.4	0.632
>Sequence21508	0.45	0.49
>Sequence21509	0.4	0.789
>Sequence21510	0.45	0.739
>Sequence21511	0.5	0.768
>Sequence21512	0.35	0.438
>Sequence21513	0.35	0.184
>Sequence21514	0.4	0.71
>Sequence21515	0.6	0.871
>Sequence21516	0.5	0.533
>Sequence21517	0.35	0.262
>Sequence21518	0.4	0.257
>Sequence21519	0.55	0.783
>Sequence21520	0.4	0.762
>Sequence21521	0.4	0.3
>Sequence21522	0.45	0.676
>Sequence21523	0.5	0.809
>Sequence21524	0.5	0.11
>Sequence21525	0.5	0.206
>Sequence21526	0.4	0.776
>Sequence21527	0.45	0.709
>Sequence21528	0.35	0.765
>Sequence21529	0.45	0.232
>Sequence21530	0.25	0.406
>Sequence21531	0.45	0.816
>Sequence21532	0.2	0.432
>Sequence21533	0.5	0.319
>Sequence21534	0.45	0.651
>Sequence21535	0.3	0.824
>Sequence21536	0.55	0.453
>Sequence21537	0.35	0.217
>Sequence21538	0.35	0.278
>Sequence21539	0.55	0.474
>Sequence21540	0.3	0.393
>Sequence21541	0.4	0.684
>Sequence21542	0.45	0.683
>Sequence21543	0.5	0.728
>Sequence21544	0.45	0.676
>Sequence21545	0.3	0.381
>Sequence21546	0.45	0.776
>Sequence21547	0.4	0.374
>Sequence21548	0.4	0.407
>Sequence21549	0.4	0.144
>Sequence21550	0.45	0.802
>Sequence21551	0.35	0.258
>Sequence21552	0.5	0.12
>Sequence21553	0.5	0.733
>Sequence21554	0.45	0.698
>Sequence21555	0.5	0.268
>Sequence21556	0.4	0.554
>Sequence21557	0.5	0.42
>Sequence21558	0.35	0.318
>Sequence21559	0.45	0.304
>Sequence21560	0.45	0.273
>Sequence21561	0.4	0.463
>Sequence21562	0.45	0.705
>Sequence21563	0.5	0.799
>Sequence21564	0.4	0.499
>Sequence21565	0.55	0.509
>Sequence21566	0.45	0.836
>Sequence21567	0.5	0.246
>Sequence21568	0.45	0.765
>Sequence21569	0.4	0.175
>Sequence21570	0.45	0.416
>Sequence21571	0.25	0.125
>Sequence21572	0.35	0.172
>Sequence21573	0.15	0.299
>Sequence21574	0.6	0.353
>Sequence21575	0.5	0.772
>Sequence21576	0.5	0.167
>Sequence21577	0.4	0.675
>Sequence21578	0.35	0.408
>Sequence21579	0.55	0.516
>Sequence21580	0.5	0.788
>Sequence21581	0.45	0.373
>Sequence21582	0.4	0.784
>Sequence21583	0.5	0.179
>Sequence21584	0.35	0.14
>Sequence21585	0.35	0.5
>Sequence21586	0.45	0.606
>Sequence21587	0.4	0.273
>Sequence21588	0.4	0.583
>Sequence21589	0.35	0.79
>Sequence21590	0.4	0.269
>Sequence21591	0.4	0.735
>Sequence21592	0.5	0.225
>Sequence21593	0.3	0.145
>Sequence21594	0.35	0.244
>Sequence21595	0.45	0.303
>Sequence21596	0.4	0.544
>Sequence21597	0.45	0.625
>Sequence21598	0.45	0.778
>Sequence21599	0.4	0.76
>Sequence21600	0.45	0.734
