Header	RF	SVM
>Sequence21001	0.5	0.227
>Sequence21002	0.4	0.529
>Sequence21003	0.4	0.286
>Sequence21004	0.45	0.324
>Sequence21005	0.5	0.783
>Sequence21006	0.45	0.264
>Sequence21007	0.5	0.683
>Sequence21008	0.35	0.518
>Sequence21009	0.3	0.331
>Sequence21010	0.5	0.775
>Sequence21011	0.5	0.248
>Sequence21012	0.45	0.749
>Sequence21013	0.3	0.236
>Sequence21014	0.4	0.425
>Sequence21015	0.4	0.197
>Sequence21016	0.4	0.536
>Sequence21017	0.55	0.754
>Sequence21018	0.5	0.796
>Sequence21019	0.45	0.671
>Sequence21020	0.45	0.788
>Sequence21021	0.4	0.1
>Sequence21022	0.4	0.6
>Sequence21023	0.45	0.487
>Sequence21024	0.45	0.803
>Sequence21025	0.45	0.767
>Sequence21026	0.55	0.706
>Sequence21027	0.4	0.619
>Sequence21028	0.55	0.727
>Sequence21029	0.4	0.394
>Sequence21030	0.3	0.059
>Sequence21031	0.5	0.462
>Sequence21032	0.3	0.205
>Sequence21033	0.45	0.693
>Sequence21034	0.4	0.397
>Sequence21035	0.45	0.45
>Sequence21036	0.6	0.317
>Sequence21037	0.45	0.726
>Sequence21038	0.45	0.159
>Sequence21039	0.45	0.687
>Sequence21040	0.45	0.768
>Sequence21041	0.4	0.756
>Sequence21042	0.3	0.316
>Sequence21043	0.55	0.331
>Sequence21044	0.5	0.754
>Sequence21045	0.5	0.398
>Sequence21046	0.25	0.202
>Sequence21047	0.4	0.185
>Sequence21048	0.45	0.492
>Sequence21049	0.45	0.301
>Sequence21050	0.45	0.713
>Sequence21051	0.4	0.265
>Sequence21052	0.55	0.667
>Sequence21053	0.4	0.658
>Sequence21054	0.3	0.393
>Sequence21055	0.55	0.555
>Sequence21056	0.55	0.295
>Sequence21057	0.35	0.126
>Sequence21058	0.3	0.521
>Sequence21059	0.45	0.806
>Sequence21060	0.6	0.302
>Sequence21061	0.6	0.121
>Sequence21062	0.5	0.242
>Sequence21063	0.4	0.559
>Sequence21064	0.4	0.074
>Sequence21065	0.55	0.277
>Sequence21066	0.4	0.193
>Sequence21067	0.55	0.324
>Sequence21068	0.6	0.502
>Sequence21069	0.5	0.817
>Sequence21070	0.4	0.542
>Sequence21071	0.25	0.198
>Sequence21072	0.55	0.813
>Sequence21073	0.5	0.066
>Sequence21074	0.5	0.61
>Sequence21075	0.5	0.238
>Sequence21076	0.5	0.761
>Sequence21077	0.6	0.24
>Sequence21078	0.45	0.814
>Sequence21079	0.45	0.74
>Sequence21080	0.4	0.589
>Sequence21081	0.6	0.434
>Sequence21082	0.45	0.822
>Sequence21083	0.4	0.569
>Sequence21084	0.4	0.133
>Sequence21085	0.35	0.263
>Sequence21086	0.45	0.206
>Sequence21087	0.5	0.773
>Sequence21088	0.5	0.756
>Sequence21089	0.4	0.328
>Sequence21090	0.4	0.389
>Sequence21091	0.4	0.329
>Sequence21092	0.45	0.723
>Sequence21093	0.45	0.173
>Sequence21094	0.45	0.339
>Sequence21095	0.35	0.505
>Sequence21096	0.45	0.368
>Sequence21097	0.45	0.579
>Sequence21098	0.5	0.654
>Sequence21099	0.45	0.703
>Sequence21100	0.55	0.259
