Header	RF	SVM
>Sequence5601	0.55	0.634
>Sequence5602	0.4	0.591
>Sequence5603	0.35	0.669
>Sequence5604	0.35	0.299
>Sequence5605	0.4	0.188
>Sequence5606	0.45	0.612
>Sequence5607	0.35	0.311
>Sequence5608	0.4	0.547
>Sequence5609	0.4	0.341
>Sequence5610	0.45	0.753
>Sequence5611	0.25	0.272
>Sequence5612	0.5	0.805
>Sequence5613	0.45	0.714
>Sequence5614	0.4	0.738
>Sequence5615	0.3	0.474
>Sequence5616	0.35	0.779
>Sequence5617	0.45	0.724
>Sequence5618	0.5	0.697
>Sequence5619	0.3	0.469
>Sequence5620	0.35	0.802
>Sequence5621	0.55	0.715
>Sequence5622	0.45	0.126
>Sequence5623	0.55	0.144
>Sequence5624	0.4	0.767
>Sequence5625	0.45	0.812
>Sequence5626	0.5	0.623
>Sequence5627	0.35	0.408
>Sequence5628	0.4	0.131
>Sequence5629	0.4	0.701
>Sequence5630	0.5	0.806
>Sequence5631	0.4	0.217
>Sequence5632	0.5	0.83
>Sequence5633	0.5	0.519
>Sequence5634	0.45	0.551
>Sequence5635	0.35	0.7
>Sequence5636	0.45	0.487
>Sequence5637	0.45	0.282
>Sequence5638	0.45	0.314
>Sequence5639	0.45	0.156
>Sequence5640	0.4	0.783
>Sequence5641	0.5	0.358
>Sequence5642	0.45	0.286
>Sequence5643	0.3	0.327
>Sequence5644	0.45	0.763
>Sequence5645	0.5	0.12
>Sequence5646	0.35	0.411
>Sequence5647	0.4	0.188
>Sequence5648	0.45	0.553
>Sequence5649	0.4	0.519
>Sequence5650	0.35	0.68
>Sequence5651	0.5	0.63
>Sequence5652	0.45	0.612
>Sequence5653	0.4	0.746
>Sequence5654	0.45	0.34
>Sequence5655	0.5	0.582
>Sequence5656	0.5	0.341
>Sequence5657	0.5	0.641
>Sequence5658	0.5	0.655
>Sequence5659	0.55	0.264
>Sequence5660	0.6	0.265
>Sequence5661	0.45	0.698
>Sequence5662	0.45	0.473
>Sequence5663	0.5	0.426
>Sequence5664	0.4	0.76
>Sequence5665	0.35	0.611
>Sequence5666	0.4	0.319
>Sequence5667	0.55	0.481
>Sequence5668	0.45	0.41
>Sequence5669	0.45	0.096
>Sequence5670	0.5	0.218
>Sequence5671	0.45	0.164
>Sequence5672	0.35	0.796
>Sequence5673	0.45	0.504
>Sequence5674	0.45	0.656
>Sequence5675	0.45	0.768
>Sequence5676	0.25	0.518
>Sequence5677	0.5	0.239
>Sequence5678	0.45	0.164
>Sequence5679	0.45	0.422
>Sequence5680	0.35	0.315
>Sequence5681	0.45	0.73
>Sequence5682	0.45	0.475
>Sequence5683	0.45	0.195
>Sequence5684	0.5	0.269
>Sequence5685	0.45	0.479
>Sequence5686	0.45	0.489
>Sequence5687	0.5	0.352
>Sequence5688	0.45	0.184
>Sequence5689	0.4	0.198
>Sequence5690	0.4	0.727
>Sequence5691	0.4	0.188
>Sequence5692	0.55	0.264
>Sequence5693	0.45	0.779
>Sequence5694	0.55	0.803
>Sequence5695	0.45	0.28
>Sequence5696	0.4	0.282
>Sequence5697	0.5	0.251
>Sequence5698	0.65	0.513
>Sequence5699	0.45	0.271
>Sequence5700	0.55	0.482
