Header	RF	SVM
>Sequence8501	0.25	0.228
>Sequence8502	0.6	0.579
>Sequence8503	0.45	0.743
>Sequence8504	0.35	0.704
>Sequence8505	0.55	0.291
>Sequence8506	0.5	0.809
>Sequence8507	0.55	0.426
>Sequence8508	0.45	0.712
>Sequence8509	0.45	0.523
>Sequence8510	0.45	0.755
>Sequence8511	0.45	0.763
>Sequence8512	0.5	0.359
>Sequence8513	0.45	0.727
>Sequence8514	0.35	0.235
>Sequence8515	0.45	0.444
>Sequence8516	0.45	0.692
>Sequence8517	0.55	0.644
>Sequence8518	0.65	0.169
>Sequence8519	0.55	0.588
>Sequence8520	0.4	0.138
>Sequence8521	0.5	0.709
>Sequence8522	0.5	0.302
>Sequence8523	0.45	0.751
>Sequence8524	0.45	0.341
>Sequence8525	0.6	0.399
>Sequence8526	0.45	0.67
>Sequence8527	0.45	0.79
>Sequence8528	0.4	0.234
>Sequence8529	0.7	0.418
>Sequence8530	0.5	0.696
>Sequence8531	0.4	0.78
>Sequence8532	0.45	0.337
>Sequence8533	0.4	0.708
>Sequence8534	0.4	0.429
>Sequence8535	0.35	0.307
>Sequence8536	0.45	0.638
>Sequence8537	0.5	0.706
>Sequence8538	0.45	0.278
>Sequence8539	0.4	0.571
>Sequence8540	0.5	0.154
>Sequence8541	0.5	0.361
>Sequence8542	0.5	0.142
>Sequence8543	0.4	0.235
>Sequence8544	0.55	0.832
>Sequence8545	0.4	0.499
>Sequence8546	0.45	0.324
>Sequence8547	0.35	0.238
>Sequence8548	0.35	0.318
>Sequence8549	0.55	0.244
>Sequence8550	0.5	0.139
>Sequence8551	0.35	0.545
>Sequence8552	0.5	0.736
>Sequence8553	0.2	0.541
>Sequence8554	0.6	0.805
>Sequence8555	0.45	0.177
>Sequence8556	0.45	0.221
>Sequence8557	0.3	0.371
>Sequence8558	0.35	0.585
>Sequence8559	0.4	0.497
>Sequence8560	0.45	0.806
>Sequence8561	0.25	0.253
>Sequence8562	0.45	0.734
>Sequence8563	0.5	0.282
>Sequence8564	0.4	0.196
>Sequence8565	0.4	0.692
>Sequence8566	0.5	0.289
>Sequence8567	0.4	0.799
>Sequence8568	0.35	0.338
>Sequence8569	0.55	0.344
>Sequence8570	0.45	0.667
>Sequence8571	0.4	0.259
>Sequence8572	0.55	0.217
>Sequence8573	0.35	0.692
>Sequence8574	0.45	0.65
>Sequence8575	0.35	0.488
>Sequence8576	0.5	0.285
>Sequence8577	0.3	0.184
>Sequence8578	0.55	0.259
>Sequence8579	0.4	0.33
>Sequence8580	0.35	0.756
>Sequence8581	0.45	0.78
>Sequence8582	0.4	0.716
>Sequence8583	0.45	0.692
>Sequence8584	0.5	0.238
>Sequence8585	0.55	0.601
>Sequence8586	0.45	0.624
>Sequence8587	0.45	0.781
>Sequence8588	0.35	0.132
>Sequence8589	0.35	0.771
>Sequence8590	0.4	0.829
>Sequence8591	0.3	0.724
>Sequence8592	0.4	0.352
>Sequence8593	0.5	0.343
>Sequence8594	0.35	0.242
>Sequence8595	0.4	0.782
>Sequence8596	0.45	0.352
>Sequence8597	0.5	0.765
>Sequence8598	0.45	0.292
>Sequence8599	0.5	0.751
>Sequence8600	0.45	0.791
