Header	RF	SVM
>Sequence6101	0.4	0.636
>Sequence6102	0.45	0.57
>Sequence6103	0.4	0.608
>Sequence6104	0.45	0.765
>Sequence6105	0.4	0.738
>Sequence6106	0.5	0.313
>Sequence6107	0.5	0.242
>Sequence6108	0.4	0.732
>Sequence6109	0.35	0.73
>Sequence6110	0.5	0.625
>Sequence6111	0.35	0.096
>Sequence6112	0.4	0.724
>Sequence6113	0.4	0.278
>Sequence6114	0.45	0.288
>Sequence6115	0.45	0.626
>Sequence6116	0.4	0.216
>Sequence6117	0.3	0.292
>Sequence6118	0.45	0.837
>Sequence6119	0.45	0.643
>Sequence6120	0.5	0.214
>Sequence6121	0.5	0.392
>Sequence6122	0.55	0.453
>Sequence6123	0.45	0.637
>Sequence6124	0.45	0.739
>Sequence6125	0.5	0.233
>Sequence6126	0.35	0.182
>Sequence6127	0.45	0.834
>Sequence6128	0.45	0.657
>Sequence6129	0.4	0.468
>Sequence6130	0.4	0.738
>Sequence6131	0.3	0.607
>Sequence6132	0.4	0.279
>Sequence6133	0.45	0.717
>Sequence6134	0.2	0.535
>Sequence6135	0.45	0.331
>Sequence6136	0.4	0.315
>Sequence6137	0.3	0.226
>Sequence6138	0.5	0.167
>Sequence6139	0.45	0.585
>Sequence6140	0.5	0.271
>Sequence6141	0.4	0.705
>Sequence6142	0.3	0.706
>Sequence6143	0.55	0.714
>Sequence6144	0.55	0.277
>Sequence6145	0.45	0.261
>Sequence6146	0.35	0.195
>Sequence6147	0.4	0.325
>Sequence6148	0.45	0.596
>Sequence6149	0.35	0.71
>Sequence6150	0.4	0.235
>Sequence6151	0.3	0.152
>Sequence6152	0.4	0.181
>Sequence6153	0.45	0.867
>Sequence6154	0.35	0.268
>Sequence6155	0.4	0.533
>Sequence6156	0.55	0.225
>Sequence6157	0.45	0.062
>Sequence6158	0.4	0.285
>Sequence6159	0.4	0.808
>Sequence6160	0.4	0.569
>Sequence6161	0.4	0.474
>Sequence6162	0.4	0.729
>Sequence6163	0.45	0.834
>Sequence6164	0.4	0.288
>Sequence6165	0.45	0.391
>Sequence6166	0.45	0.361
>Sequence6167	0.5	0.797
>Sequence6168	0.5	0.524
>Sequence6169	0.45	0.733
>Sequence6170	0.5	0.755
>Sequence6171	0.5	0.735
>Sequence6172	0.45	0.638
>Sequence6173	0.4	0.124
>Sequence6174	0.45	0.772
>Sequence6175	0.35	0.577
>Sequence6176	0.55	0.504
>Sequence6177	0.4	0.76
>Sequence6178	0.4	0.794
>Sequence6179	0.55	0.21
>Sequence6180	0.45	0.529
>Sequence6181	0.5	0.783
>Sequence6182	0.5	0.694
>Sequence6183	0.45	0.461
>Sequence6184	0.3	0.106
>Sequence6185	0.45	0.103
>Sequence6186	0.45	0.757
>Sequence6187	0.4	0.388
>Sequence6188	0.4	0.779
>Sequence6189	0.45	0.803
>Sequence6190	0.45	0.705
>Sequence6191	0.5	0.829
>Sequence6192	0.55	0.743
>Sequence6193	0.45	0.239
>Sequence6194	0.55	0.695
>Sequence6195	0.45	0.718
>Sequence6196	0.5	0.795
>Sequence6197	0.4	0.735
>Sequence6198	0.45	0.576
>Sequence6199	0.3	0.709
>Sequence6200	0.5	0.301
