Header	RF	SVM
>Sequence2901	0.3	0.35
>Sequence2902	0.45	0.317
>Sequence2903	0.55	0.574
>Sequence2904	0.35	0.209
>Sequence2905	0.45	0.458
>Sequence2906	0.4	0.725
>Sequence2907	0.35	0.46
>Sequence2908	0.4	0.683
>Sequence2909	0.5	0.496
>Sequence2910	0.45	0.591
>Sequence2911	0.55	0.191
>Sequence2912	0.5	0.37
>Sequence2913	0.6	0.335
>Sequence2914	0.45	0.304
>Sequence2915	0.25	0.147
>Sequence2916	0.2	0.219
>Sequence2917	0.5	0.703
>Sequence2918	0.4	0.629
>Sequence2919	0.3	0.421
>Sequence2920	0.45	0.451
>Sequence2921	0.45	0.714
>Sequence2922	0.45	0.201
>Sequence2923	0.5	0.76
>Sequence2924	0.55	0.831
>Sequence2925	0.4	0.234
>Sequence2926	0.4	0.785
>Sequence2927	0.4	0.569
>Sequence2928	0.45	0.808
>Sequence2929	0.4	0.244
>Sequence2930	0.5	0.245
>Sequence2931	0.6	0.286
>Sequence2932	0.4	0.687
>Sequence2933	0.4	0.714
>Sequence2934	0.65	0.408
>Sequence2935	0.5	0.206
>Sequence2936	0.45	0.76
>Sequence2937	0.45	0.691
>Sequence2938	0.3	0.321
>Sequence2939	0.5	0.257
>Sequence2940	0.35	0.68
>Sequence2941	0.4	0.545
>Sequence2942	0.35	0.239
>Sequence2943	0.35	0.778
>Sequence2944	0.4	0.63
>Sequence2945	0.45	0.268
>Sequence2946	0.45	0.276
>Sequence2947	0.4	0.33
>Sequence2948	0.45	0.818
>Sequence2949	0.35	0.464
>Sequence2950	0.45	0.812
>Sequence2951	0.45	0.358
>Sequence2952	0.6	0.306
>Sequence2953	0.5	0.269
>Sequence2954	0.45	0.599
>Sequence2955	0.4	0.263
>Sequence2956	0.45	0.127
>Sequence2957	0.45	0.698
>Sequence2958	0.5	0.744
>Sequence2959	0.45	0.361
>Sequence2960	0.4	0.277
>Sequence2961	0.5	0.228
>Sequence2962	0.5	0.295
>Sequence2963	0.5	0.078
>Sequence2964	0.35	0.214
>Sequence2965	0.55	0.677
>Sequence2966	0.35	0.717
>Sequence2967	0.45	0.685
>Sequence2968	0.45	0.342
>Sequence2969	0.4	0.736
>Sequence2970	0.4	0.134
>Sequence2971	0.55	0.243
>Sequence2972	0.4	0.298
>Sequence2973	0.45	0.149
>Sequence2974	0.3	0.121
>Sequence2975	0.4	0.422
>Sequence2976	0.45	0.174
>Sequence2977	0.4	0.765
>Sequence2978	0.5	0.405
>Sequence2979	0.45	0.186
>Sequence2980	0.35	0.426
>Sequence2981	0.45	0.315
>Sequence2982	0.5	0.31
>Sequence2983	0.55	0.497
>Sequence2984	0.5	0.646
>Sequence2985	0.55	0.323
>Sequence2986	0.45	0.659
>Sequence2987	0.55	0.38
>Sequence2988	0.5	0.439
>Sequence2989	0.35	0.34
>Sequence2990	0.6	0.697
>Sequence2991	0.45	0.906
>Sequence2992	0.35	0.73
>Sequence2993	0.35	0.361
>Sequence2994	0.4	0.306
>Sequence2995	0.35	0.303
>Sequence2996	0.5	0.165
>Sequence2997	0.25	0.131
>Sequence2998	0.45	0.206
>Sequence2999	0.5	0.3
>Sequence3000	0.4	0.412
