Header	RF	SVM
>Sequence9401	0.4	0.383
>Sequence9402	0.45	0.439
>Sequence9403	0.25	0.352
>Sequence9404	0.4	0.401
>Sequence9405	0.4	0.206
>Sequence9406	0.4	0.341
>Sequence9407	0.5	0.566
>Sequence9408	0.5	0.816
>Sequence9409	0.4	0.69
>Sequence9410	0.4	0.818
>Sequence9411	0.5	0.312
>Sequence9412	0.4	0.756
>Sequence9413	0.4	0.745
>Sequence9414	0.45	0.239
>Sequence9415	0.5	0.726
>Sequence9416	0.4	0.718
>Sequence9417	0.5	0.624
>Sequence9418	0.55	0.482
>Sequence9419	0.15	0.125
>Sequence9420	0.5	0.332
>Sequence9421	0.3	0.227
>Sequence9422	0.45	0.757
>Sequence9423	0.5	0.632
>Sequence9424	0.4	0.83
>Sequence9425	0.4	0.291
>Sequence9426	0.4	0.455
>Sequence9427	0.2	0.361
>Sequence9428	0.25	0.073
>Sequence9429	0.4	0.368
>Sequence9430	0.4	0.765
>Sequence9431	0.5	0.507
>Sequence9432	0.45	0.719
>Sequence9433	0.5	0.137
>Sequence9434	0.45	0.213
>Sequence9435	0.45	0.214
>Sequence9436	0.5	0.767
>Sequence9437	0.45	0.249
>Sequence9438	0.25	0.404
>Sequence9439	0.5	0.219
>Sequence9440	0.5	0.4
>Sequence9441	0.5	0.152
>Sequence9442	0.45	0.469
>Sequence9443	0.5	0.045
>Sequence9444	0.5	0.815
>Sequence9445	0.45	0.803
>Sequence9446	0.45	0.262
>Sequence9447	0.35	0.68
>Sequence9448	0.45	0.411
>Sequence9449	0.3	0.155
>Sequence9450	0.4	0.727
>Sequence9451	0.5	0.258
>Sequence9452	0.55	0.384
>Sequence9453	0.45	0.781
>Sequence9454	0.45	0.687
>Sequence9455	0.45	0.598
>Sequence9456	0.45	0.188
>Sequence9457	0.3	0.123
>Sequence9458	0.45	0.658
>Sequence9459	0.6	0.697
>Sequence9460	0.5	0.476
>Sequence9461	0.4	0.514
>Sequence9462	0.4	0.464
>Sequence9463	0.35	0.392
>Sequence9464	0.4	0.759
>Sequence9465	0.5	0.46
>Sequence9466	0.45	0.774
>Sequence9467	0.25	0.299
>Sequence9468	0.5	0.578
>Sequence9469	0.5	0.17
>Sequence9470	0.45	0.364
>Sequence9471	0.45	0.219
>Sequence9472	0.55	0.294
>Sequence9473	0.4	0.307
>Sequence9474	0.4	0.403
>Sequence9475	0.45	0.568
>Sequence9476	0.45	0.373
>Sequence9477	0.45	0.437
>Sequence9478	0.45	0.793
>Sequence9479	0.3	0.214
>Sequence9480	0.4	0.739
>Sequence9481	0.4	0.266
>Sequence9482	0.5	0.765
>Sequence9483	0.45	0.672
>Sequence9484	0.5	0.542
>Sequence9485	0.4	0.761
>Sequence9486	0.4	0.276
>Sequence9487	0.4	0.35
>Sequence9488	0.35	0.357
>Sequence9489	0.45	0.742
>Sequence9490	0.25	0.405
>Sequence9491	0.45	0.283
>Sequence9492	0.35	0.437
>Sequence9493	0.45	0.468
>Sequence9494	0.35	0.28
>Sequence9495	0.35	0.218
>Sequence9496	0.4	0.746
>Sequence9497	0.45	0.748
>Sequence9498	0.35	0.403
>Sequence9499	0.35	0.388
>Sequence9500	0.55	0.207
