Header	RF	SVM
>Sequence12101	0.45	0.69
>Sequence12102	0.45	0.767
>Sequence12103	0.4	0.669
>Sequence12104	0.45	0.676
>Sequence12105	0.4	0.324
>Sequence12106	0.4	0.43
>Sequence12107	0.45	0.302
>Sequence12108	0.3	0.118
>Sequence12109	0.45	0.465
>Sequence12110	0.4	0.757
>Sequence12111	0.45	0.702
>Sequence12112	0.4	0.319
>Sequence12113	0.35	0.195
>Sequence12114	0.3	0.119
>Sequence12115	0.4	0.447
>Sequence12116	0.35	0.152
>Sequence12117	0.4	0.678
>Sequence12118	0.45	0.45
>Sequence12119	0.5	0.722
>Sequence12120	0.5	0.474
>Sequence12121	0.4	0.309
>Sequence12122	0.55	0.76
>Sequence12123	0.45	0.761
>Sequence12124	0.4	0.739
>Sequence12125	0.2	0.423
>Sequence12126	0.2	0.172
>Sequence12127	0.3	0.672
>Sequence12128	0.55	0.325
>Sequence12129	0.45	0.78
>Sequence12130	0.5	0.632
>Sequence12131	0.5	0.469
>Sequence12132	0.5	0.304
>Sequence12133	0.4	0.802
>Sequence12134	0.2	0.632
>Sequence12135	0.4	0.722
>Sequence12136	0.35	0.483
>Sequence12137	0.55	0.564
>Sequence12138	0.4	0.291
>Sequence12139	0.4	0.796
>Sequence12140	0.5	0.598
>Sequence12141	0.5	0.35
>Sequence12142	0.45	0.184
>Sequence12143	0.4	0.683
>Sequence12144	0.45	0.3
>Sequence12145	0.4	0.446
>Sequence12146	0.65	0.337
>Sequence12147	0.4	0.294
>Sequence12148	0.4	0.79
>Sequence12149	0.45	0.457
>Sequence12150	0.4	0.788
>Sequence12151	0.45	0.195
>Sequence12152	0.5	0.662
>Sequence12153	0.35	0.132
>Sequence12154	0.45	0.195
>Sequence12155	0.5	0.24
>Sequence12156	0.55	0.779
>Sequence12157	0.35	0.416
>Sequence12158	0.45	0.791
>Sequence12159	0.4	0.167
>Sequence12160	0.5	0.129
>Sequence12161	0.4	0.468
>Sequence12162	0.35	0.162
>Sequence12163	0.35	0.26
>Sequence12164	0.6	0.701
>Sequence12165	0.55	0.403
>Sequence12166	0.5	0.163
>Sequence12167	0.4	0.719
>Sequence12168	0.3	0.277
>Sequence12169	0.5	0.305
>Sequence12170	0.4	0.126
>Sequence12171	0.45	0.199
>Sequence12172	0.4	0.775
>Sequence12173	0.35	0.308
>Sequence12174	0.5	0.249
>Sequence12175	0.45	0.755
>Sequence12176	0.45	0.388
>Sequence12177	0.35	0.531
>Sequence12178	0.5	0.61
>Sequence12179	0.45	0.574
>Sequence12180	0.5	0.215
>Sequence12181	0.55	0.512
>Sequence12182	0.4	0.182
>Sequence12183	0.45	0.821
>Sequence12184	0.45	0.842
>Sequence12185	0.45	0.737
>Sequence12186	0.55	0.353
>Sequence12187	0.45	0.596
>Sequence12188	0.4	0.418
>Sequence12189	0.35	0.472
>Sequence12190	0.45	0.771
>Sequence12191	0.4	0.084
>Sequence12192	0.45	0.258
>Sequence12193	0.35	0.39
>Sequence12194	0.4	0.745
>Sequence12195	0.4	0.592
>Sequence12196	0.45	0.117
>Sequence12197	0.45	0.687
>Sequence12198	0.6	0.674
>Sequence12199	0.35	0.205
>Sequence12200	0.4	0.426
