Header	RF	SVM
>Sequence4401	0.55	0.762
>Sequence4402	0.45	0.537
>Sequence4403	0.4	0.27
>Sequence4404	0.45	0.8
>Sequence4405	0.35	0.749
>Sequence4406	0.25	0.538
>Sequence4407	0.45	0.171
>Sequence4408	0.45	0.306
>Sequence4409	0.55	0.338
>Sequence4410	0.4	0.621
>Sequence4411	0.4	0.575
>Sequence4412	0.4	0.288
>Sequence4413	0.5	0.833
>Sequence4414	0.45	0.299
>Sequence4415	0.4	0.692
>Sequence4416	0.5	0.771
>Sequence4417	0.55	0.336
>Sequence4418	0.45	0.239
>Sequence4419	0.45	0.704
>Sequence4420	0.4	0.325
>Sequence4421	0.45	0.123
>Sequence4422	0.55	0.704
>Sequence4423	0.4	0.544
>Sequence4424	0.45	0.318
>Sequence4425	0.25	0.66
>Sequence4426	0.4	0.694
>Sequence4427	0.5	0.347
>Sequence4428	0.4	0.258
>Sequence4429	0.6	0.714
>Sequence4430	0.4	0.127
>Sequence4431	0.55	0.374
>Sequence4432	0.3	0.302
>Sequence4433	0.45	0.471
>Sequence4434	0.4	0.514
>Sequence4435	0.35	0.36
>Sequence4436	0.6	0.728
>Sequence4437	0.45	0.761
>Sequence4438	0.4	0.824
>Sequence4439	0.45	0.156
>Sequence4440	0.45	0.293
>Sequence4441	0.45	0.124
>Sequence4442	0.5	0.817
>Sequence4443	0.6	0.523
>Sequence4444	0.35	0.674
>Sequence4445	0.35	0.773
>Sequence4446	0.4	0.393
>Sequence4447	0.5	0.759
>Sequence4448	0.55	0.221
>Sequence4449	0.45	0.725
>Sequence4450	0.5	0.719
>Sequence4451	0.4	0.559
>Sequence4452	0.45	0.527
>Sequence4453	0.4	0.208
>Sequence4454	0.45	0.16
>Sequence4455	0.6	0.305
>Sequence4456	0.4	0.18
>Sequence4457	0.4	0.26
>Sequence4458	0.6	0.54
>Sequence4459	0.45	0.349
>Sequence4460	0.4	0.791
>Sequence4461	0.45	0.635
>Sequence4462	0.4	0.785
>Sequence4463	0.45	0.123
>Sequence4464	0.5	0.804
>Sequence4465	0.4	0.716
>Sequence4466	0.4	0.284
>Sequence4467	0.25	0.562
>Sequence4468	0.45	0.733
>Sequence4469	0.5	0.786
>Sequence4470	0.45	0.66
>Sequence4471	0.35	0.475
>Sequence4472	0.65	0.372
>Sequence4473	0.2	0.439
>Sequence4474	0.35	0.649
>Sequence4475	0.35	0.509
>Sequence4476	0.5	0.193
>Sequence4477	0.45	0.313
>Sequence4478	0.45	0.721
>Sequence4479	0.5	0.622
>Sequence4480	0.45	0.288
>Sequence4481	0.6	0.764
>Sequence4482	0.3	0.136
>Sequence4483	0.3	0.506
>Sequence4484	0.45	0.592
>Sequence4485	0.45	0.822
>Sequence4486	0.4	0.292
>Sequence4487	0.3	0.156
>Sequence4488	0.45	0.189
>Sequence4489	0.5	0.433
>Sequence4490	0.45	0.768
>Sequence4491	0.4	0.804
>Sequence4492	0.45	0.346
>Sequence4493	0.6	0.472
>Sequence4494	0.35	0.498
>Sequence4495	0.45	0.357
>Sequence4496	0.25	0.336
>Sequence4497	0.45	0.489
>Sequence4498	0.45	0.339
>Sequence4499	0.4	0.129
>Sequence4500	0.3	0.321
