Header	RF	SVM
>Sequence501	0.45	0.403
>Sequence502	0.25	0.21
>Sequence503	0.4	0.688
>Sequence504	0.45	0.194
>Sequence505	0.4	0.592
>Sequence506	0.5	0.221
>Sequence507	0.5	0.245
>Sequence508	0.3	0.483
>Sequence509	0.5	0.262
>Sequence510	0.5	0.404
>Sequence511	0.3	0.679
>Sequence512	0.4	0.332
>Sequence513	0.4	0.696
>Sequence514	0.45	0.785
>Sequence515	0.45	0.768
>Sequence516	0.45	0.449
>Sequence517	0.4	0.489
>Sequence518	0.5	0.39
>Sequence519	0.45	0.472
>Sequence520	0.6	0.205
>Sequence521	0.45	0.181
>Sequence522	0.3	0.301
>Sequence523	0.25	0.415
>Sequence524	0.45	0.724
>Sequence525	0.4	0.115
>Sequence526	0.55	0.618
>Sequence527	0.55	0.438
>Sequence528	0.45	0.309
>Sequence529	0.35	0.26
>Sequence530	0.4	0.692
>Sequence531	0.5	0.508
>Sequence532	0.4	0.15
>Sequence533	0.6	0.062
>Sequence534	0.35	0.445
>Sequence535	0.4	0.754
>Sequence536	0.4	0.6
>Sequence537	0.35	0.536
>Sequence538	0.35	0.162
>Sequence539	0.35	0.277
>Sequence540	0.6	0.818
>Sequence541	0.55	0.225
>Sequence542	0.6	0.27
>Sequence543	0.55	0.162
>Sequence544	0.45	0.724
>Sequence545	0.35	0.164
>Sequence546	0.45	0.149
>Sequence547	0.4	0.795
>Sequence548	0.5	0.138
>Sequence549	0.35	0.748
>Sequence550	0.4	0.426
>Sequence551	0.45	0.61
>Sequence552	0.45	0.717
>Sequence553	0.45	0.334
>Sequence554	0.3	0.152
>Sequence555	0.5	0.301
>Sequence556	0.45	0.44
>Sequence557	0.4	0.662
>Sequence558	0.4	0.342
>Sequence559	0.45	0.269
>Sequence560	0.6	0.246
>Sequence561	0.45	0.239
>Sequence562	0.45	0.19
>Sequence563	0.45	0.487
>Sequence564	0.5	0.77
>Sequence565	0.45	0.669
>Sequence566	0.4	0.612
>Sequence567	0.4	0.073
>Sequence568	0.45	0.626
>Sequence569	0.4	0.6
>Sequence570	0.4	0.18
>Sequence571	0.45	0.244
>Sequence572	0.45	0.243
>Sequence573	0.4	0.76
>Sequence574	0.45	0.686
>Sequence575	0.5	0.208
>Sequence576	0.45	0.178
>Sequence577	0.4	0.636
>Sequence578	0.55	0.313
>Sequence579	0.4	0.681
>Sequence580	0.4	0.451
>Sequence581	0.45	0.177
>Sequence582	0.2	0.189
>Sequence583	0.5	0.742
>Sequence584	0.35	0.7
>Sequence585	0.45	0.361
>Sequence586	0.45	0.384
>Sequence587	0.35	0.283
>Sequence588	0.4	0.71
>Sequence589	0.5	0.4
>Sequence590	0.55	0.319
>Sequence591	0.4	0.303
>Sequence592	0.4	0.108
>Sequence593	0.3	0.695
>Sequence594	0.3	0.292
>Sequence595	0.4	0.161
>Sequence596	0.45	0.286
>Sequence597	0.6	0.188
>Sequence598	0.35	0.21
>Sequence599	0.45	0.418
>Sequence600	0.4	0.313
