Header	RF	SVM
>Sequence6401	0.45	0.328
>Sequence6402	0.45	0.27
>Sequence6403	0.45	0.203
>Sequence6404	0.55	0.584
>Sequence6405	0.35	0.345
>Sequence6406	0.5	0.299
>Sequence6407	0.5	0.198
>Sequence6408	0.5	0.4
>Sequence6409	0.5	0.292
>Sequence6410	0.35	0.687
>Sequence6411	0.45	0.747
>Sequence6412	0.45	0.729
>Sequence6413	0.3	0.244
>Sequence6414	0.35	0.2
>Sequence6415	0.45	0.346
>Sequence6416	0.4	0.377
>Sequence6417	0.45	0.721
>Sequence6418	0.55	0.405
>Sequence6419	0.3	0.426
>Sequence6420	0.45	0.12
>Sequence6421	0.45	0.56
>Sequence6422	0.5	0.84
>Sequence6423	0.55	0.217
>Sequence6424	0.45	0.543
>Sequence6425	0.35	0.421
>Sequence6426	0.55	0.236
>Sequence6427	0.45	0.728
>Sequence6428	0.45	0.353
>Sequence6429	0.4	0.345
>Sequence6430	0.5	0.627
>Sequence6431	0.5	0.702
>Sequence6432	0.45	0.715
>Sequence6433	0.45	0.349
>Sequence6434	0.45	0.822
>Sequence6435	0.4	0.65
>Sequence6436	0.4	0.317
>Sequence6437	0.45	0.787
>Sequence6438	0.45	0.23
>Sequence6439	0.4	0.367
>Sequence6440	0.45	0.723
>Sequence6441	0.45	0.107
>Sequence6442	0.3	0.402
>Sequence6443	0.4	0.797
>Sequence6444	0.55	0.418
>Sequence6445	0.55	0.102
>Sequence6446	0.4	0.646
>Sequence6447	0.5	0.257
>Sequence6448	0.45	0.208
>Sequence6449	0.5	0.283
>Sequence6450	0.55	0.265
>Sequence6451	0.6	0.708
>Sequence6452	0.5	0.317
>Sequence6453	0.45	0.163
>Sequence6454	0.45	0.296
>Sequence6455	0.4	0.6
>Sequence6456	0.5	0.817
>Sequence6457	0.5	0.736
>Sequence6458	0.5	0.178
>Sequence6459	0.4	0.496
>Sequence6460	0.45	0.258
>Sequence6461	0.45	0.364
>Sequence6462	0.4	0.221
>Sequence6463	0.5	0.259
>Sequence6464	0.45	0.166
>Sequence6465	0.45	0.66
>Sequence6466	0.4	0.311
>Sequence6467	0.45	0.411
>Sequence6468	0.4	0.338
>Sequence6469	0.5	0.241
>Sequence6470	0.45	0.171
>Sequence6471	0.4	0.766
>Sequence6472	0.3	0.301
>Sequence6473	0.4	0.237
>Sequence6474	0.25	0.227
>Sequence6475	0.45	0.32
>Sequence6476	0.4	0.697
>Sequence6477	0.55	0.278
>Sequence6478	0.45	0.331
>Sequence6479	0.45	0.734
>Sequence6480	0.25	0.187
>Sequence6481	0.35	0.587
>Sequence6482	0.55	0.781
>Sequence6483	0.45	0.694
>Sequence6484	0.55	0.732
>Sequence6485	0.45	0.248
>Sequence6486	0.5	0.671
>Sequence6487	0.45	0.678
>Sequence6488	0.45	0.798
>Sequence6489	0.5	0.815
>Sequence6490	0.45	0.862
>Sequence6491	0.55	0.565
>Sequence6492	0.5	0.396
>Sequence6493	0.45	0.407
>Sequence6494	0.45	0.352
>Sequence6495	0.5	0.362
>Sequence6496	0.45	0.443
>Sequence6497	0.45	0.627
>Sequence6498	0.4	0.353
>Sequence6499	0.55	0.826
>Sequence6500	0.45	0.774
