Header	RF	SVM
>Sequence7601	0.55	0.774
>Sequence7602	0.5	0.424
>Sequence7603	0.4	0.315
>Sequence7604	0.45	0.394
>Sequence7605	0.45	0.234
>Sequence7606	0.5	0.258
>Sequence7607	0.45	0.335
>Sequence7608	0.35	0.409
>Sequence7609	0.3	0.602
>Sequence7610	0.3	0.242
>Sequence7611	0.5	0.761
>Sequence7612	0.4	0.518
>Sequence7613	0.45	0.269
>Sequence7614	0.4	0.787
>Sequence7615	0.45	0.319
>Sequence7616	0.35	0.227
>Sequence7617	0.35	0.117
>Sequence7618	0.35	0.248
>Sequence7619	0.45	0.634
>Sequence7620	0.4	0.765
>Sequence7621	0.4	0.643
>Sequence7622	0.4	0.676
>Sequence7623	0.5	0.705
>Sequence7624	0.45	0.563
>Sequence7625	0.4	0.162
>Sequence7626	0.45	0.777
>Sequence7627	0.45	0.805
>Sequence7628	0.5	0.406
>Sequence7629	0.5	0.172
>Sequence7630	0.45	0.752
>Sequence7631	0.5	0.331
>Sequence7632	0.4	0.154
>Sequence7633	0.45	0.256
>Sequence7634	0.3	0.394
>Sequence7635	0.55	0.404
>Sequence7636	0.4	0.576
>Sequence7637	0.6	0.243
>Sequence7638	0.45	0.225
>Sequence7639	0.35	0.21
>Sequence7640	0.35	0.521
>Sequence7641	0.6	0.465
>Sequence7642	0.4	0.858
>Sequence7643	0.4	0.184
>Sequence7644	0.4	0.585
>Sequence7645	0.5	0.114
>Sequence7646	0.4	0.212
>Sequence7647	0.55	0.219
>Sequence7648	0.45	0.407
>Sequence7649	0.5	0.68
>Sequence7650	0.4	0.682
>Sequence7651	0.4	0.386
>Sequence7652	0.55	0.212
>Sequence7653	0.45	0.787
>Sequence7654	0.4	0.796
>Sequence7655	0.55	0.09
>Sequence7656	0.45	0.71
>Sequence7657	0.45	0.59
>Sequence7658	0.4	0.776
>Sequence7659	0.45	0.786
>Sequence7660	0.4	0.739
>Sequence7661	0.4	0.126
>Sequence7662	0.25	0.525
>Sequence7663	0.6	0.212
>Sequence7664	0.45	0.807
>Sequence7665	0.4	0.317
>Sequence7666	0.45	0.354
>Sequence7667	0.45	0.473
>Sequence7668	0.3	0.173
>Sequence7669	0.6	0.283
>Sequence7670	0.5	0.208
>Sequence7671	0.4	0.309
>Sequence7672	0.55	0.385
>Sequence7673	0.35	0.509
>Sequence7674	0.3	0.288
>Sequence7675	0.55	0.353
>Sequence7676	0.45	0.26
>Sequence7677	0.45	0.803
>Sequence7678	0.4	0.271
>Sequence7679	0.4	0.364
>Sequence7680	0.5	0.681
>Sequence7681	0.5	0.662
>Sequence7682	0.4	0.564
>Sequence7683	0.5	0.433
>Sequence7684	0.4	0.808
>Sequence7685	0.6	0.736
>Sequence7686	0.2	0.202
>Sequence7687	0.4	0.339
>Sequence7688	0.5	0.441
>Sequence7689	0.55	0.602
>Sequence7690	0.45	0.257
>Sequence7691	0.45	0.709
>Sequence7692	0.45	0.679
>Sequence7693	0.5	0.686
>Sequence7694	0.5	0.723
>Sequence7695	0.4	0.254
>Sequence7696	0.45	0.169
>Sequence7697	0.5	0.352
>Sequence7698	0.35	0.566
>Sequence7699	0.3	0.29
>Sequence7700	0.5	0.717
