Header	RF	SVM
>Sequence5701	0.5	0.523
>Sequence5702	0.45	0.208
>Sequence5703	0.55	0.355
>Sequence5704	0.5	0.402
>Sequence5705	0.3	0.437
>Sequence5706	0.55	0.305
>Sequence5707	0.55	0.839
>Sequence5708	0.5	0.667
>Sequence5709	0.55	0.272
>Sequence5710	0.45	0.684
>Sequence5711	0.4	0.581
>Sequence5712	0.4	0.485
>Sequence5713	0.55	0.525
>Sequence5714	0.5	0.629
>Sequence5715	0.45	0.588
>Sequence5716	0.45	0.711
>Sequence5717	0.5	0.581
>Sequence5718	0.35	0.746
>Sequence5719	0.55	0.394
>Sequence5720	0.4	0.548
>Sequence5721	0.3	0.785
>Sequence5722	0.5	0.258
>Sequence5723	0.45	0.712
>Sequence5724	0.45	0.362
>Sequence5725	0.5	0.794
>Sequence5726	0.45	0.396
>Sequence5727	0.55	0.641
>Sequence5728	0.6	0.206
>Sequence5729	0.45	0.173
>Sequence5730	0.45	0.218
>Sequence5731	0.3	0.607
>Sequence5732	0.5	0.293
>Sequence5733	0.3	0.45
>Sequence5734	0.25	0.241
>Sequence5735	0.45	0.707
>Sequence5736	0.5	0.259
>Sequence5737	0.4	0.794
>Sequence5738	0.45	0.29
>Sequence5739	0.35	0.206
>Sequence5740	0.45	0.447
>Sequence5741	0.45	0.762
>Sequence5742	0.45	0.775
>Sequence5743	0.5	0.691
>Sequence5744	0.4	0.806
>Sequence5745	0.4	0.291
>Sequence5746	0.35	0.758
>Sequence5747	0.55	0.798
>Sequence5748	0.35	0.76
>Sequence5749	0.5	0.613
>Sequence5750	0.35	0.789
>Sequence5751	0.5	0.724
>Sequence5752	0.4	0.736
>Sequence5753	0.45	0.213
>Sequence5754	0.45	0.752
>Sequence5755	0.35	0.201
>Sequence5756	0.35	0.817
>Sequence5757	0.45	0.24
>Sequence5758	0.3	0.781
>Sequence5759	0.4	0.711
>Sequence5760	0.45	0.073
>Sequence5761	0.45	0.646
>Sequence5762	0.45	0.66
>Sequence5763	0.45	0.384
>Sequence5764	0.45	0.647
>Sequence5765	0.5	0.42
>Sequence5766	0.5	0.24
>Sequence5767	0.4	0.124
>Sequence5768	0.5	0.126
>Sequence5769	0.4	0.186
>Sequence5770	0.6	0.232
>Sequence5771	0.4	0.189
>Sequence5772	0.5	0.184
>Sequence5773	0.45	0.738
>Sequence5774	0.45	0.777
>Sequence5775	0.5	0.276
>Sequence5776	0.4	0.292
>Sequence5777	0.45	0.042
>Sequence5778	0.35	0.644
>Sequence5779	0.35	0.533
>Sequence5780	0.45	0.182
>Sequence5781	0.45	0.208
>Sequence5782	0.35	0.341
>Sequence5783	0.4	0.763
>Sequence5784	0.4	0.706
>Sequence5785	0.45	0.711
>Sequence5786	0.45	0.655
>Sequence5787	0.45	0.783
>Sequence5788	0.55	0.553
>Sequence5789	0.55	0.767
>Sequence5790	0.45	0.658
>Sequence5791	0.45	0.725
>Sequence5792	0.5	0.222
>Sequence5793	0.35	0.459
>Sequence5794	0.45	0.729
>Sequence5795	0.6	0.658
>Sequence5796	0.2	0.09
>Sequence5797	0.5	0.77
>Sequence5798	0.55	0.782
>Sequence5799	0.4	0.549
>Sequence5800	0.5	0.264
