Header	RF	SVM
>Sequence12901	0.35	0.245
>Sequence12902	0.55	0.366
>Sequence12903	0.45	0.776
>Sequence12904	0.4	0.814
>Sequence12905	0.45	0.792
>Sequence12906	0.4	0.757
>Sequence12907	0.5	0.258
>Sequence12908	0.55	0.709
>Sequence12909	0.3	0.485
>Sequence12910	0.4	0.383
>Sequence12911	0.45	0.302
>Sequence12912	0.5	0.292
>Sequence12913	0.35	0.752
>Sequence12914	0.4	0.198
>Sequence12915	0.45	0.302
>Sequence12916	0.3	0.707
>Sequence12917	0.5	0.328
>Sequence12918	0.55	0.78
>Sequence12919	0.45	0.343
>Sequence12920	0.4	0.68
>Sequence12921	0.45	0.839
>Sequence12922	0.4	0.772
>Sequence12923	0.25	0.371
>Sequence12924	0.4	0.355
>Sequence12925	0.5	0.425
>Sequence12926	0.4	0.82
>Sequence12927	0.45	0.622
>Sequence12928	0.35	0.336
>Sequence12929	0.45	0.288
>Sequence12930	0.45	0.799
>Sequence12931	0.5	0.167
>Sequence12932	0.5	0.781
>Sequence12933	0.55	0.738
>Sequence12934	0.35	0.24
>Sequence12935	0.4	0.331
>Sequence12936	0.4	0.712
>Sequence12937	0.45	0.327
>Sequence12938	0.5	0.387
>Sequence12939	0.35	0.52
>Sequence12940	0.3	0.312
>Sequence12941	0.55	0.837
>Sequence12942	0.35	0.193
>Sequence12943	0.5	0.769
>Sequence12944	0.55	0.818
>Sequence12945	0.4	0.594
>Sequence12946	0.55	0.631
>Sequence12947	0.45	0.311
>Sequence12948	0.5	0.272
>Sequence12949	0.45	0.25
>Sequence12950	0.6	0.431
>Sequence12951	0.35	0.281
>Sequence12952	0.5	0.251
>Sequence12953	0.35	0.609
>Sequence12954	0.35	0.199
>Sequence12955	0.45	0.778
>Sequence12956	0.55	0.171
>Sequence12957	0.55	0.828
>Sequence12958	0.4	0.812
>Sequence12959	0.45	0.807
>Sequence12960	0.45	0.487
>Sequence12961	0.4	0.213
>Sequence12962	0.45	0.361
>Sequence12963	0.5	0.696
>Sequence12964	0.45	0.59
>Sequence12965	0.45	0.175
>Sequence12966	0.4	0.241
>Sequence12967	0.4	0.642
>Sequence12968	0.4	0.471
>Sequence12969	0.4	0.752
>Sequence12970	0.5	0.387
>Sequence12971	0.45	0.69
>Sequence12972	0.4	0.142
>Sequence12973	0.4	0.345
>Sequence12974	0.3	0.188
>Sequence12975	0.6	0.319
>Sequence12976	0.35	0.378
>Sequence12977	0.5	0.326
>Sequence12978	0.5	0.393
>Sequence12979	0.3	0.261
>Sequence12980	0.55	0.693
>Sequence12981	0.35	0.677
>Sequence12982	0.5	0.408
>Sequence12983	0.4	0.54
>Sequence12984	0.4	0.815
>Sequence12985	0.4	0.19
>Sequence12986	0.45	0.816
>Sequence12987	0.5	0.404
>Sequence12988	0.45	0.706
>Sequence12989	0.5	0.259
>Sequence12990	0.45	0.713
>Sequence12991	0.55	0.629
>Sequence12992	0.3	0.505
>Sequence12993	0.55	0.404
>Sequence12994	0.4	0.42
>Sequence12995	0.4	0.508
>Sequence12996	0.3	0.544
>Sequence12997	0.6	0.748
>Sequence12998	0.5	0.785
>Sequence12999	0.45	0.461
>Sequence13000	0.35	0.258
