Header	RF	SVM
>Sequence23101	0.4	0.66
>Sequence23102	0.4	0.12
>Sequence23103	0.45	0.776
>Sequence23104	0.6	0.287
>Sequence23105	0.45	0.292
>Sequence23106	0.45	0.489
>Sequence23107	0.4	0.664
>Sequence23108	0.45	0.747
>Sequence23109	0.35	0.323
>Sequence23110	0.5	0.161
>Sequence23111	0.45	0.411
>Sequence23112	0.5	0.724
>Sequence23113	0.35	0.188
>Sequence23114	0.4	0.723
>Sequence23115	0.4	0.268
>Sequence23116	0.4	0.208
>Sequence23117	0.4	0.258
>Sequence23118	0.5	0.73
>Sequence23119	0.35	0.781
>Sequence23120	0.2	0.456
>Sequence23121	0.35	0.275
>Sequence23122	0.25	0.268
>Sequence23123	0.45	0.696
>Sequence23124	0.45	0.725
>Sequence23125	0.45	0.786
>Sequence23126	0.45	0.813
>Sequence23127	0.45	0.728
>Sequence23128	0.5	0.364
>Sequence23129	0.5	0.246
>Sequence23130	0.5	0.654
>Sequence23131	0.4	0.675
>Sequence23132	0.5	0.752
>Sequence23133	0.4	0.31
>Sequence23134	0.35	0.758
>Sequence23135	0.45	0.542
>Sequence23136	0.55	0.081
>Sequence23137	0.4	0.528
>Sequence23138	0.45	0.688
>Sequence23139	0.45	0.189
>Sequence23140	0.4	0.476
>Sequence23141	0.25	0.673
>Sequence23142	0.4	0.383
>Sequence23143	0.45	0.736
>Sequence23144	0.55	0.741
>Sequence23145	0.4	0.272
>Sequence23146	0.5	0.768
>Sequence23147	0.45	0.465
>Sequence23148	0.3	0.727
>Sequence23149	0.5	0.265
>Sequence23150	0.4	0.54
>Sequence23151	0.5	0.676
>Sequence23152	0.35	0.29
>Sequence23153	0.35	0.251
>Sequence23154	0.35	0.055
>Sequence23155	0.5	0.779
>Sequence23156	0.5	0.846
>Sequence23157	0.45	0.334
>Sequence23158	0.45	0.736
>Sequence23159	0.35	0.459
>Sequence23160	0.5	0.792
>Sequence23161	0.4	0.483
>Sequence23162	0.45	0.373
>Sequence23163	0.5	0.795
>Sequence23164	0.7	0.869
>Sequence23165	0.45	0.739
>Sequence23166	0.4	0.356
>Sequence23167	0.3	0.82
>Sequence23168	0.5	0.347
>Sequence23169	0.35	0.484
>Sequence23170	0.5	0.519
>Sequence23171	0.4	0.369
>Sequence23172	0.45	0.82
>Sequence23173	0.55	0.3
>Sequence23174	0.45	0.768
>Sequence23175	0.55	0.253
>Sequence23176	0.4	0.743
>Sequence23177	0.35	0.301
>Sequence23178	0.4	0.787
>Sequence23179	0.5	0.181
>Sequence23180	0.5	0.675
>Sequence23181	0.4	0.745
>Sequence23182	0.55	0.865
>Sequence23183	0.45	0.39
>Sequence23184	0.45	0.234
>Sequence23185	0.4	0.785
>Sequence23186	0.4	0.823
>Sequence23187	0.5	0.543
>Sequence23188	0.4	0.181
>Sequence23189	0.45	0.605
>Sequence23190	0.5	0.291
>Sequence23191	0.4	0.237
>Sequence23192	0.5	0.864
>Sequence23193	0.4	0.724
>Sequence23194	0.45	0.742
>Sequence23195	0.35	0.798
>Sequence23196	0.45	0.737
>Sequence23197	0.4	0.397
>Sequence23198	0.45	0.688
>Sequence23199	0.45	0.154
>Sequence23200	0.4	0.65
