Header	RF	SVM
>Sequence6501	0.5	0.373
>Sequence6502	0.4	0.699
>Sequence6503	0.3	0.102
>Sequence6504	0.45	0.772
>Sequence6505	0.3	0.168
>Sequence6506	0.45	0.736
>Sequence6507	0.4	0.241
>Sequence6508	0.5	0.14
>Sequence6509	0.4	0.336
>Sequence6510	0.5	0.191
>Sequence6511	0.4	0.228
>Sequence6512	0.4	0.444
>Sequence6513	0.4	0.545
>Sequence6514	0.4	0.16
>Sequence6515	0.45	0.692
>Sequence6516	0.35	0.413
>Sequence6517	0.35	0.721
>Sequence6518	0.4	0.776
>Sequence6519	0.45	0.385
>Sequence6520	0.45	0.768
>Sequence6521	0.5	0.387
>Sequence6522	0.45	0.72
>Sequence6523	0.35	0.182
>Sequence6524	0.35	0.203
>Sequence6525	0.35	0.167
>Sequence6526	0.4	0.37
>Sequence6527	0.6	0.398
>Sequence6528	0.5	0.397
>Sequence6529	0.45	0.744
>Sequence6530	0.5	0.784
>Sequence6531	0.4	0.703
>Sequence6532	0.45	0.777
>Sequence6533	0.55	0.278
>Sequence6534	0.45	0.688
>Sequence6535	0.35	0.392
>Sequence6536	0.6	0.331
>Sequence6537	0.4	0.521
>Sequence6538	0.4	0.804
>Sequence6539	0.4	0.759
>Sequence6540	0.45	0.731
>Sequence6541	0.45	0.674
>Sequence6542	0.45	0.469
>Sequence6543	0.4	0.189
>Sequence6544	0.45	0.646
>Sequence6545	0.45	0.619
>Sequence6546	0.45	0.812
>Sequence6547	0.55	0.309
>Sequence6548	0.35	0.678
>Sequence6549	0.55	0.173
>Sequence6550	0.45	0.195
>Sequence6551	0.5	0.358
>Sequence6552	0.4	0.721
>Sequence6553	0.4	0.319
>Sequence6554	0.4	0.611
>Sequence6555	0.4	0.694
>Sequence6556	0.5	0.784
>Sequence6557	0.5	0.661
>Sequence6558	0.35	0.31
>Sequence6559	0.6	0.501
>Sequence6560	0.35	0.82
>Sequence6561	0.5	0.278
>Sequence6562	0.45	0.746
>Sequence6563	0.45	0.735
>Sequence6564	0.55	0.208
>Sequence6565	0.25	0.304
>Sequence6566	0.45	0.746
>Sequence6567	0.6	0.874
>Sequence6568	0.3	0.256
>Sequence6569	0.35	0.748
>Sequence6570	0.5	0.733
>Sequence6571	0.45	0.495
>Sequence6572	0.35	0.359
>Sequence6573	0.45	0.768
>Sequence6574	0.45	0.385
>Sequence6575	0.5	0.612
>Sequence6576	0.45	0.711
>Sequence6577	0.35	0.172
>Sequence6578	0.45	0.552
>Sequence6579	0.4	0.148
>Sequence6580	0.3	0.411
>Sequence6581	0.45	0.586
>Sequence6582	0.4	0.311
>Sequence6583	0.6	0.473
>Sequence6584	0.45	0.624
>Sequence6585	0.45	0.334
>Sequence6586	0.35	0.279
>Sequence6587	0.45	0.176
>Sequence6588	0.35	0.288
>Sequence6589	0.4	0.557
>Sequence6590	0.6	0.793
>Sequence6591	0.25	0.602
>Sequence6592	0.45	0.209
>Sequence6593	0.45	0.312
>Sequence6594	0.45	0.094
>Sequence6595	0.4	0.55
>Sequence6596	0.25	0.417
>Sequence6597	0.25	0.598
>Sequence6598	0.4	0.223
>Sequence6599	0.35	0.382
>Sequence6600	0.45	0.75
