Header	RF	SVM
>Sequence4501	0.4	0.519
>Sequence4502	0.3	0.516
>Sequence4503	0.5	0.554
>Sequence4504	0.5	0.234
>Sequence4505	0.4	0.414
>Sequence4506	0.5	0.243
>Sequence4507	0.5	0.604
>Sequence4508	0.55	0.254
>Sequence4509	0.4	0.6
>Sequence4510	0.5	0.229
>Sequence4511	0.45	0.247
>Sequence4512	0.45	0.731
>Sequence4513	0.5	0.329
>Sequence4514	0.3	0.318
>Sequence4515	0.6	0.405
>Sequence4516	0.45	0.716
>Sequence4517	0.5	0.392
>Sequence4518	0.35	0.59
>Sequence4519	0.4	0.767
>Sequence4520	0.55	0.634
>Sequence4521	0.35	0.387
>Sequence4522	0.6	0.272
>Sequence4523	0.5	0.409
>Sequence4524	0.55	0.254
>Sequence4525	0.55	0.335
>Sequence4526	0.35	0.202
>Sequence4527	0.45	0.311
>Sequence4528	0.4	0.757
>Sequence4529	0.45	0.202
>Sequence4530	0.6	0.397
>Sequence4531	0.5	0.657
>Sequence4532	0.45	0.296
>Sequence4533	0.4	0.705
>Sequence4534	0.4	0.226
>Sequence4535	0.4	0.221
>Sequence4536	0.3	0.561
>Sequence4537	0.4	0.695
>Sequence4538	0.45	0.575
>Sequence4539	0.4	0.283
>Sequence4540	0.55	0.203
>Sequence4541	0.5	0.184
>Sequence4542	0.45	0.672
>Sequence4543	0.4	0.625
>Sequence4544	0.35	0.267
>Sequence4545	0.45	0.748
>Sequence4546	0.6	0.827
>Sequence4547	0.55	0.282
>Sequence4548	0.5	0.745
>Sequence4549	0.4	0.289
>Sequence4550	0.5	0.305
>Sequence4551	0.5	0.159
>Sequence4552	0.4	0.224
>Sequence4553	0.35	0.202
>Sequence4554	0.35	0.181
>Sequence4555	0.6	0.397
>Sequence4556	0.45	0.76
>Sequence4557	0.4	0.491
>Sequence4558	0.4	0.772
>Sequence4559	0.35	0.839
>Sequence4560	0.4	0.533
>Sequence4561	0.45	0.712
>Sequence4562	0.5	0.561
>Sequence4563	0.35	0.163
>Sequence4564	0.35	0.205
>Sequence4565	0.5	0.184
>Sequence4566	0.6	0.207
>Sequence4567	0.45	0.824
>Sequence4568	0.5	0.192
>Sequence4569	0.4	0.195
>Sequence4570	0.5	0.264
>Sequence4571	0.5	0.657
>Sequence4572	0.45	0.312
>Sequence4573	0.45	0.616
>Sequence4574	0.3	0.173
>Sequence4575	0.5	0.391
>Sequence4576	0.4	0.725
>Sequence4577	0.55	0.561
>Sequence4578	0.4	0.737
>Sequence4579	0.45	0.367
>Sequence4580	0.45	0.332
>Sequence4581	0.5	0.194
>Sequence4582	0.45	0.57
>Sequence4583	0.35	0.444
>Sequence4584	0.4	0.221
>Sequence4585	0.5	0.712
>Sequence4586	0.4	0.766
>Sequence4587	0.3	0.2
>Sequence4588	0.55	0.836
>Sequence4589	0.5	0.328
>Sequence4590	0.45	0.474
>Sequence4591	0.35	0.077
>Sequence4592	0.35	0.444
>Sequence4593	0.4	0.725
>Sequence4594	0.45	0.27
>Sequence4595	0.3	0.241
>Sequence4596	0.45	0.205
>Sequence4597	0.45	0.707
>Sequence4598	0.5	0.284
>Sequence4599	0.45	0.727
>Sequence4600	0.3	0.219
