Header	RF	SVM
>Sequence22801	0.5	0.794
>Sequence22802	0.4	0.666
>Sequence22803	0.45	0.463
>Sequence22804	0.4	0.353
>Sequence22805	0.4	0.372
>Sequence22806	0.6	0.134
>Sequence22807	0.55	0.351
>Sequence22808	0.45	0.601
>Sequence22809	0.45	0.7
>Sequence22810	0.35	0.568
>Sequence22811	0.6	0.493
>Sequence22812	0.55	0.301
>Sequence22813	0.55	0.161
>Sequence22814	0.35	0.277
>Sequence22815	0.5	0.83
>Sequence22816	0.5	0.803
>Sequence22817	0.45	0.822
>Sequence22818	0.4	0.18
>Sequence22819	0.4	0.64
>Sequence22820	0.25	0.057
>Sequence22821	0.5	0.565
>Sequence22822	0.5	0.813
>Sequence22823	0.65	0.35
>Sequence22824	0.25	0.342
>Sequence22825	0.5	0.39
>Sequence22826	0.55	0.448
>Sequence22827	0.45	0.401
>Sequence22828	0.4	0.475
>Sequence22829	0.5	0.233
>Sequence22830	0.55	0.111
>Sequence22831	0.6	0.302
>Sequence22832	0.4	0.798
>Sequence22833	0.35	0.283
>Sequence22834	0.45	0.786
>Sequence22835	0.5	0.389
>Sequence22836	0.4	0.832
>Sequence22837	0.25	0.22
>Sequence22838	0.4	0.282
>Sequence22839	0.4	0.408
>Sequence22840	0.5	0.171
>Sequence22841	0.4	0.798
>Sequence22842	0.6	0.304
>Sequence22843	0.4	0.223
>Sequence22844	0.45	0.266
>Sequence22845	0.5	0.311
>Sequence22846	0.4	0.673
>Sequence22847	0.45	0.598
>Sequence22848	0.45	0.272
>Sequence22849	0.45	0.178
>Sequence22850	0.3	0.284
>Sequence22851	0.6	0.834
>Sequence22852	0.55	0.201
>Sequence22853	0.3	0.253
>Sequence22854	0.35	0.326
>Sequence22855	0.45	0.167
>Sequence22856	0.4	0.283
>Sequence22857	0.35	0.817
>Sequence22858	0.4	0.465
>Sequence22859	0.35	0.507
>Sequence22860	0.5	0.297
>Sequence22861	0.4	0.149
>Sequence22862	0.4	0.476
>Sequence22863	0.5	0.237
>Sequence22864	0.45	0.36
>Sequence22865	0.35	0.538
>Sequence22866	0.3	0.211
>Sequence22867	0.35	0.792
>Sequence22868	0.45	0.776
>Sequence22869	0.4	0.149
>Sequence22870	0.4	0.672
>Sequence22871	0.4	0.726
>Sequence22872	0.6	0.792
>Sequence22873	0.4	0.294
>Sequence22874	0.45	0.757
>Sequence22875	0.4	0.239
>Sequence22876	0.45	0.284
>Sequence22877	0.4	0.766
>Sequence22878	0.5	0.418
>Sequence22879	0.45	0.689
>Sequence22880	0.5	0.196
>Sequence22881	0.5	0.517
>Sequence22882	0.5	0.674
>Sequence22883	0.45	0.375
>Sequence22884	0.5	0.304
>Sequence22885	0.4	0.586
>Sequence22886	0.5	0.381
>Sequence22887	0.55	0.808
>Sequence22888	0.35	0.44
>Sequence22889	0.45	0.299
>Sequence22890	0.45	0.789
>Sequence22891	0.55	0.114
>Sequence22892	0.45	0.236
>Sequence22893	0.5	0.139
>Sequence22894	0.35	0.154
>Sequence22895	0.45	0.693
>Sequence22896	0.45	0.792
>Sequence22897	0.35	0.472
>Sequence22898	0.5	0.299
>Sequence22899	0.4	0.231
>Sequence22900	0.35	0.586
