Header	RF	SVM
>Sequence2401	0.35	0.154
>Sequence2402	0.3	0.24
>Sequence2403	0.5	0.723
>Sequence2404	0.45	0.709
>Sequence2405	0.4	0.291
>Sequence2406	0.45	0.425
>Sequence2407	0.55	0.507
>Sequence2408	0.5	0.353
>Sequence2409	0.5	0.213
>Sequence2410	0.35	0.564
>Sequence2411	0.45	0.525
>Sequence2412	0.4	0.567
>Sequence2413	0.45	0.215
>Sequence2414	0.4	0.792
>Sequence2415	0.45	0.163
>Sequence2416	0.4	0.681
>Sequence2417	0.45	0.179
>Sequence2418	0.4	0.468
>Sequence2419	0.45	0.756
>Sequence2420	0.35	0.317
>Sequence2421	0.4	0.306
>Sequence2422	0.6	0.512
>Sequence2423	0.5	0.382
>Sequence2424	0.45	0.734
>Sequence2425	0.45	0.272
>Sequence2426	0.45	0.747
>Sequence2427	0.45	0.741
>Sequence2428	0.55	0.702
>Sequence2429	0.55	0.655
>Sequence2430	0.5	0.685
>Sequence2431	0.4	0.164
>Sequence2432	0.5	0.606
>Sequence2433	0.35	0.384
>Sequence2434	0.35	0.097
>Sequence2435	0.45	0.214
>Sequence2436	0.55	0.312
>Sequence2437	0.5	0.483
>Sequence2438	0.4	0.228
>Sequence2439	0.45	0.336
>Sequence2440	0.45	0.505
>Sequence2441	0.4	0.451
>Sequence2442	0.55	0.196
>Sequence2443	0.4	0.177
>Sequence2444	0.5	0.318
>Sequence2445	0.4	0.242
>Sequence2446	0.7	0.375
>Sequence2447	0.5	0.214
>Sequence2448	0.55	0.298
>Sequence2449	0.45	0.204
>Sequence2450	0.35	0.257
>Sequence2451	0.4	0.297
>Sequence2452	0.35	0.141
>Sequence2453	0.4	0.272
>Sequence2454	0.35	0.458
>Sequence2455	0.25	0.114
>Sequence2456	0.45	0.268
>Sequence2457	0.45	0.738
>Sequence2458	0.3	0.692
>Sequence2459	0.2	0.337
>Sequence2460	0.4	0.517
>Sequence2461	0.6	0.191
>Sequence2462	0.65	0.226
>Sequence2463	0.4	0.205
>Sequence2464	0.5	0.174
>Sequence2465	0.45	0.292
>Sequence2466	0.5	0.635
>Sequence2467	0.4	0.537
>Sequence2468	0.45	0.715
>Sequence2469	0.4	0.542
>Sequence2470	0.3	0.56
>Sequence2471	0.45	0.484
>Sequence2472	0.35	0.395
>Sequence2473	0.4	0.245
>Sequence2474	0.45	0.333
>Sequence2475	0.35	0.677
>Sequence2476	0.2	0.444
>Sequence2477	0.5	0.79
>Sequence2478	0.45	0.421
>Sequence2479	0.5	0.11
>Sequence2480	0.45	0.202
>Sequence2481	0.5	0.234
>Sequence2482	0.45	0.282
>Sequence2483	0.6	0.379
>Sequence2484	0.45	0.443
>Sequence2485	0.5	0.147
>Sequence2486	0.55	0.223
>Sequence2487	0.35	0.396
>Sequence2488	0.35	0.29
>Sequence2489	0.5	0.608
>Sequence2490	0.4	0.326
>Sequence2491	0.35	0.31
>Sequence2492	0.35	0.55
>Sequence2493	0.4	0.206
>Sequence2494	0.45	0.548
>Sequence2495	0.35	0.184
>Sequence2496	0.6	0.191
>Sequence2497	0.2	0.289
>Sequence2498	0.55	0.143
>Sequence2499	0.35	0.778
>Sequence2500	0.55	0.764
