Header	RF	SVM
>Sequence20501	0.5	0.614
>Sequence20502	0.2	0.365
>Sequence20503	0.45	0.725
>Sequence20504	0.4	0.199
>Sequence20505	0.35	0.302
>Sequence20506	0.5	0.802
>Sequence20507	0.55	0.684
>Sequence20508	0.4	0.294
>Sequence20509	0.55	0.459
>Sequence20510	0.35	0.252
>Sequence20511	0.4	0.44
>Sequence20512	0.45	0.41
>Sequence20513	0.6	0.79
>Sequence20514	0.45	0.223
>Sequence20515	0.5	0.719
>Sequence20516	0.55	0.825
>Sequence20517	0.35	0.162
>Sequence20518	0.4	0.605
>Sequence20519	0.55	0.74
>Sequence20520	0.5	0.76
>Sequence20521	0.5	0.377
>Sequence20522	0.35	0.773
>Sequence20523	0.7	0.191
>Sequence20524	0.45	0.81
>Sequence20525	0.35	0.058
>Sequence20526	0.5	0.826
>Sequence20527	0.4	0.153
>Sequence20528	0.35	0.31
>Sequence20529	0.15	0.59
>Sequence20530	0.45	0.748
>Sequence20531	0.5	0.324
>Sequence20532	0.55	0.755
>Sequence20533	0.55	0.384
>Sequence20534	0.5	0.517
>Sequence20535	0.45	0.349
>Sequence20536	0.35	0.799
>Sequence20537	0.4	0.356
>Sequence20538	0.4	0.299
>Sequence20539	0.45	0.642
>Sequence20540	0.45	0.759
>Sequence20541	0.45	0.101
>Sequence20542	0.4	0.348
>Sequence20543	0.5	0.788
>Sequence20544	0.55	0.27
>Sequence20545	0.4	0.408
>Sequence20546	0.45	0.313
>Sequence20547	0.35	0.309
>Sequence20548	0.45	0.79
>Sequence20549	0.45	0.429
>Sequence20550	0.5	0.728
>Sequence20551	0.5	0.78
>Sequence20552	0.5	0.231
>Sequence20553	0.45	0.755
>Sequence20554	0.2	0.434
>Sequence20555	0.55	0.697
>Sequence20556	0.45	0.71
>Sequence20557	0.5	0.772
>Sequence20558	0.5	0.181
>Sequence20559	0.25	0.193
>Sequence20560	0.45	0.743
>Sequence20561	0.35	0.126
>Sequence20562	0.55	0.192
>Sequence20563	0.5	0.165
>Sequence20564	0.35	0.668
>Sequence20565	0.35	0.332
>Sequence20566	0.4	0.207
>Sequence20567	0.5	0.609
>Sequence20568	0.45	0.751
>Sequence20569	0.3	0.746
>Sequence20570	0.5	0.763
>Sequence20571	0.4	0.763
>Sequence20572	0.6	0.398
>Sequence20573	0.25	0.156
>Sequence20574	0.3	0.388
>Sequence20575	0.5	0.84
>Sequence20576	0.45	0.336
>Sequence20577	0.45	0.753
>Sequence20578	0.6	0.444
>Sequence20579	0.55	0.354
>Sequence20580	0.5	0.194
>Sequence20581	0.4	0.389
>Sequence20582	0.45	0.33
>Sequence20583	0.5	0.331
>Sequence20584	0.5	0.673
>Sequence20585	0.35	0.229
>Sequence20586	0.35	0.285
>Sequence20587	0.45	0.253
>Sequence20588	0.5	0.623
>Sequence20589	0.5	0.211
>Sequence20590	0.4	0.492
>Sequence20591	0.35	0.627
>Sequence20592	0.4	0.263
>Sequence20593	0.55	0.835
>Sequence20594	0.55	0.815
>Sequence20595	0.4	0.716
>Sequence20596	0.5	0.698
>Sequence20597	0.5	0.69
>Sequence20598	0.45	0.266
>Sequence20599	0.55	0.609
>Sequence20600	0.45	0.633
