Header	RF	SVM
>Sequence15101	0.3	0.375
>Sequence15102	0.3	0.116
>Sequence15103	0.5	0.392
>Sequence15104	0.45	0.574
>Sequence15105	0.5	0.488
>Sequence15106	0.4	0.189
>Sequence15107	0.35	0.112
>Sequence15108	0.55	0.265
>Sequence15109	0.35	0.545
>Sequence15110	0.55	0.371
>Sequence15111	0.5	0.696
>Sequence15112	0.55	0.799
>Sequence15113	0.35	0.388
>Sequence15114	0.45	0.826
>Sequence15115	0.4	0.775
>Sequence15116	0.5	0.633
>Sequence15117	0.45	0.564
>Sequence15118	0.4	0.772
>Sequence15119	0.45	0.749
>Sequence15120	0.4	0.8
>Sequence15121	0.2	0.116
>Sequence15122	0.45	0.158
>Sequence15123	0.55	0.421
>Sequence15124	0.4	0.712
>Sequence15125	0.5	0.723
>Sequence15126	0.4	0.339
>Sequence15127	0.3	0.193
>Sequence15128	0.4	0.493
>Sequence15129	0.4	0.277
>Sequence15130	0.55	0.265
>Sequence15131	0.5	0.487
>Sequence15132	0.4	0.237
>Sequence15133	0.6	0.281
>Sequence15134	0.6	0.745
>Sequence15135	0.5	0.705
>Sequence15136	0.45	0.472
>Sequence15137	0.4	0.662
>Sequence15138	0.5	0.491
>Sequence15139	0.5	0.723
>Sequence15140	0.45	0.139
>Sequence15141	0.4	0.04
>Sequence15142	0.45	0.097
>Sequence15143	0.55	0.543
>Sequence15144	0.4	0.451
>Sequence15145	0.45	0.177
>Sequence15146	0.6	0.471
>Sequence15147	0.5	0.115
>Sequence15148	0.35	0.171
>Sequence15149	0.4	0.276
>Sequence15150	0.3	0.55
>Sequence15151	0.5	0.687
>Sequence15152	0.4	0.234
>Sequence15153	0.4	0.704
>Sequence15154	0.55	0.608
>Sequence15155	0.4	0.841
>Sequence15156	0.45	0.041
>Sequence15157	0.5	0.289
>Sequence15158	0.45	0.541
>Sequence15159	0.5	0.342
>Sequence15160	0.4	0.056
>Sequence15161	0.4	0.403
>Sequence15162	0.3	0.231
>Sequence15163	0.35	0.16
>Sequence15164	0.35	0.6
>Sequence15165	0.45	0.69
>Sequence15166	0.4	0.485
>Sequence15167	0.45	0.754
>Sequence15168	0.55	0.36
>Sequence15169	0.5	0.378
>Sequence15170	0.35	0.743
>Sequence15171	0.25	0.26
>Sequence15172	0.45	0.133
>Sequence15173	0.45	0.31
>Sequence15174	0.45	0.212
>Sequence15175	0.4	0.378
>Sequence15176	0.45	0.786
>Sequence15177	0.45	0.32
>Sequence15178	0.45	0.415
>Sequence15179	0.45	0.049
>Sequence15180	0.5	0.247
>Sequence15181	0.4	0.742
>Sequence15182	0.45	0.256
>Sequence15183	0.45	0.73
>Sequence15184	0.3	0.731
>Sequence15185	0.5	0.345
>Sequence15186	0.4	0.066
>Sequence15187	0.4	0.379
>Sequence15188	0.5	0.767
>Sequence15189	0.6	0.254
>Sequence15190	0.35	0.326
>Sequence15191	0.25	0.127
>Sequence15192	0.45	0.222
>Sequence15193	0.45	0.263
>Sequence15194	0.55	0.494
>Sequence15195	0.4	0.211
>Sequence15196	0.4	0.432
>Sequence15197	0.35	0.293
>Sequence15198	0.4	0.413
>Sequence15199	0.45	0.807
>Sequence15200	0.5	0.828
