Header	RF	SVM
>Sequence8801	0.45	0.341
>Sequence8802	0.4	0.338
>Sequence8803	0.35	0.155
>Sequence8804	0.55	0.205
>Sequence8805	0.5	0.313
>Sequence8806	0.45	0.74
>Sequence8807	0.35	0.236
>Sequence8808	0.45	0.363
>Sequence8809	0.4	0.192
>Sequence8810	0.55	0.762
>Sequence8811	0.45	0.144
>Sequence8812	0.45	0.298
>Sequence8813	0.35	0.179
>Sequence8814	0.55	0.285
>Sequence8815	0.45	0.421
>Sequence8816	0.4	0.681
>Sequence8817	0.55	0.273
>Sequence8818	0.4	0.714
>Sequence8819	0.45	0.235
>Sequence8820	0.45	0.199
>Sequence8821	0.4	0.365
>Sequence8822	0.55	0.798
>Sequence8823	0.45	0.71
>Sequence8824	0.4	0.24
>Sequence8825	0.5	0.749
>Sequence8826	0.5	0.731
>Sequence8827	0.45	0.635
>Sequence8828	0.4	0.292
>Sequence8829	0.4	0.808
>Sequence8830	0.45	0.695
>Sequence8831	0.55	0.281
>Sequence8832	0.5	0.777
>Sequence8833	0.45	0.502
>Sequence8834	0.3	0.289
>Sequence8835	0.4	0.347
>Sequence8836	0.45	0.753
>Sequence8837	0.35	0.456
>Sequence8838	0.4	0.347
>Sequence8839	0.5	0.833
>Sequence8840	0.5	0.853
>Sequence8841	0.5	0.721
>Sequence8842	0.25	0.353
>Sequence8843	0.4	0.236
>Sequence8844	0.45	0.171
>Sequence8845	0.5	0.712
>Sequence8846	0.45	0.249
>Sequence8847	0.45	0.744
>Sequence8848	0.45	0.654
>Sequence8849	0.45	0.737
>Sequence8850	0.35	0.336
>Sequence8851	0.6	0.319
>Sequence8852	0.45	0.802
>Sequence8853	0.35	0.259
>Sequence8854	0.45	0.779
>Sequence8855	0.4	0.527
>Sequence8856	0.45	0.744
>Sequence8857	0.45	0.21
>Sequence8858	0.45	0.783
>Sequence8859	0.65	0.834
>Sequence8860	0.45	0.34
>Sequence8861	0.55	0.267
>Sequence8862	0.45	0.398
>Sequence8863	0.45	0.798
>Sequence8864	0.5	0.806
>Sequence8865	0.4	0.186
>Sequence8866	0.45	0.282
>Sequence8867	0.45	0.726
>Sequence8868	0.45	0.273
>Sequence8869	0.35	0.602
>Sequence8870	0.5	0.42
>Sequence8871	0.4	0.586
>Sequence8872	0.35	0.294
>Sequence8873	0.5	0.306
>Sequence8874	0.4	0.761
>Sequence8875	0.4	0.225
>Sequence8876	0.4	0.248
>Sequence8877	0.4	0.231
>Sequence8878	0.4	0.758
>Sequence8879	0.55	0.69
>Sequence8880	0.45	0.771
>Sequence8881	0.5	0.234
>Sequence8882	0.5	0.169
>Sequence8883	0.6	0.25
>Sequence8884	0.5	0.739
>Sequence8885	0.45	0.678
>Sequence8886	0.6	0.586
>Sequence8887	0.45	0.67
>Sequence8888	0.55	0.466
>Sequence8889	0.4	0.257
>Sequence8890	0.4	0.793
>Sequence8891	0.25	0.311
>Sequence8892	0.4	0.436
>Sequence8893	0.4	0.806
>Sequence8894	0.5	0.34
>Sequence8895	0.45	0.439
>Sequence8896	0.45	0.308
>Sequence8897	0.55	0.639
>Sequence8898	0.55	0.815
>Sequence8899	0.4	0.701
>Sequence8900	0.6	0.729
