Header	RF	SVM
>Sequence22301	0.45	0.823
>Sequence22302	0.45	0.707
>Sequence22303	0.5	0.275
>Sequence22304	0.5	0.326
>Sequence22305	0.4	0.794
>Sequence22306	0.45	0.335
>Sequence22307	0.5	0.375
>Sequence22308	0.4	0.317
>Sequence22309	0.55	0.478
>Sequence22310	0.4	0.288
>Sequence22311	0.45	0.733
>Sequence22312	0.25	0.139
>Sequence22313	0.5	0.274
>Sequence22314	0.45	0.737
>Sequence22315	0.45	0.478
>Sequence22316	0.45	0.67
>Sequence22317	0.45	0.36
>Sequence22318	0.4	0.598
>Sequence22319	0.35	0.555
>Sequence22320	0.4	0.171
>Sequence22321	0.45	0.75
>Sequence22322	0.45	0.257
>Sequence22323	0.45	0.711
>Sequence22324	0.5	0.418
>Sequence22325	0.45	0.223
>Sequence22326	0.4	0.576
>Sequence22327	0.45	0.372
>Sequence22328	0.45	0.172
>Sequence22329	0.45	0.387
>Sequence22330	0.35	0.194
>Sequence22331	0.45	0.82
>Sequence22332	0.4	0.772
>Sequence22333	0.45	0.711
>Sequence22334	0.4	0.842
>Sequence22335	0.35	0.779
>Sequence22336	0.45	0.515
>Sequence22337	0.45	0.818
>Sequence22338	0.45	0.677
>Sequence22339	0.45	0.325
>Sequence22340	0.45	0.297
>Sequence22341	0.5	0.317
>Sequence22342	0.6	0.303
>Sequence22343	0.55	0.345
>Sequence22344	0.6	0.591
>Sequence22345	0.45	0.543
>Sequence22346	0.45	0.757
>Sequence22347	0.4	0.744
>Sequence22348	0.4	0.748
>Sequence22349	0.45	0.703
>Sequence22350	0.45	0.334
>Sequence22351	0.45	0.305
>Sequence22352	0.35	0.266
>Sequence22353	0.55	0.12
>Sequence22354	0.25	0.391
>Sequence22355	0.35	0.221
>Sequence22356	0.5	0.737
>Sequence22357	0.45	0.798
>Sequence22358	0.4	0.595
>Sequence22359	0.55	0.476
>Sequence22360	0.45	0.568
>Sequence22361	0.4	0.723
>Sequence22362	0.35	0.291
>Sequence22363	0.5	0.562
>Sequence22364	0.5	0.165
>Sequence22365	0.45	0.224
>Sequence22366	0.5	0.581
>Sequence22367	0.55	0.218
>Sequence22368	0.55	0.522
>Sequence22369	0.45	0.724
>Sequence22370	0.4	0.565
>Sequence22371	0.5	0.223
>Sequence22372	0.35	0.743
>Sequence22373	0.35	0.164
>Sequence22374	0.5	0.19
>Sequence22375	0.45	0.629
>Sequence22376	0.4	0.343
>Sequence22377	0.55	0.706
>Sequence22378	0.6	0.81
>Sequence22379	0.4	0.322
>Sequence22380	0.4	0.784
>Sequence22381	0.4	0.049
>Sequence22382	0.45	0.504
>Sequence22383	0.35	0.598
>Sequence22384	0.5	0.253
>Sequence22385	0.4	0.392
>Sequence22386	0.55	0.092
>Sequence22387	0.45	0.698
>Sequence22388	0.25	0.169
>Sequence22389	0.45	0.676
>Sequence22390	0.4	0.839
>Sequence22391	0.55	0.211
>Sequence22392	0.5	0.59
>Sequence22393	0.4	0.203
>Sequence22394	0.5	0.223
>Sequence22395	0.45	0.772
>Sequence22396	0.3	0.326
>Sequence22397	0.5	0.344
>Sequence22398	0.4	0.327
>Sequence22399	0.35	0.415
>Sequence22400	0.45	0.691
