Header	RF	SVM
>Sequence18201	0.4	0.166
>Sequence18202	0.45	0.231
>Sequence18203	0.55	0.844
>Sequence18204	0.5	0.411
>Sequence18205	0.45	0.728
>Sequence18206	0.4	0.761
>Sequence18207	0.4	0.706
>Sequence18208	0.6	0.454
>Sequence18209	0.45	0.24
>Sequence18210	0.5	0.627
>Sequence18211	0.45	0.23
>Sequence18212	0.45	0.727
>Sequence18213	0.55	0.075
>Sequence18214	0.4	0.324
>Sequence18215	0.55	0.488
>Sequence18216	0.4	0.236
>Sequence18217	0.4	0.186
>Sequence18218	0.45	0.318
>Sequence18219	0.5	0.336
>Sequence18220	0.4	0.38
>Sequence18221	0.55	0.37
>Sequence18222	0.4	0.431
>Sequence18223	0.4	0.199
>Sequence18224	0.35	0.265
>Sequence18225	0.5	0.715
>Sequence18226	0.4	0.262
>Sequence18227	0.4	0.379
>Sequence18228	0.4	0.411
>Sequence18229	0.45	0.387
>Sequence18230	0.45	0.453
>Sequence18231	0.35	0.81
>Sequence18232	0.35	0.718
>Sequence18233	0.45	0.776
>Sequence18234	0.35	0.726
>Sequence18235	0.55	0.703
>Sequence18236	0.35	0.635
>Sequence18237	0.5	0.359
>Sequence18238	0.55	0.043
>Sequence18239	0.45	0.307
>Sequence18240	0.45	0.809
>Sequence18241	0.4	0.215
>Sequence18242	0.5	0.744
>Sequence18243	0.45	0.861
>Sequence18244	0.55	0.729
>Sequence18245	0.35	0.744
>Sequence18246	0.5	0.812
>Sequence18247	0.55	0.522
>Sequence18248	0.45	0.418
>Sequence18249	0.4	0.575
>Sequence18250	0.4	0.668
>Sequence18251	0.45	0.78
>Sequence18252	0.45	0.763
>Sequence18253	0.45	0.723
>Sequence18254	0.5	0.132
>Sequence18255	0.45	0.151
>Sequence18256	0.35	0.589
>Sequence18257	0.4	0.83
>Sequence18258	0.45	0.719
>Sequence18259	0.3	0.376
>Sequence18260	0.45	0.376
>Sequence18261	0.55	0.235
>Sequence18262	0.55	0.84
>Sequence18263	0.55	0.084
>Sequence18264	0.4	0.679
>Sequence18265	0.3	0.269
>Sequence18266	0.4	0.713
>Sequence18267	0.3	0.204
>Sequence18268	0.4	0.66
>Sequence18269	0.4	0.751
>Sequence18270	0.45	0.694
>Sequence18271	0.3	0.186
>Sequence18272	0.4	0.21
>Sequence18273	0.4	0.643
>Sequence18274	0.35	0.189
>Sequence18275	0.5	0.773
>Sequence18276	0.2	0.258
>Sequence18277	0.5	0.399
>Sequence18278	0.5	0.714
>Sequence18279	0.4	0.684
>Sequence18280	0.55	0.139
>Sequence18281	0.4	0.587
>Sequence18282	0.25	0.102
>Sequence18283	0.45	0.769
>Sequence18284	0.4	0.065
>Sequence18285	0.35	0.378
>Sequence18286	0.5	0.452
>Sequence18287	0.4	0.271
>Sequence18288	0.45	0.38
>Sequence18289	0.5	0.718
>Sequence18290	0.35	0.759
>Sequence18291	0.45	0.398
>Sequence18292	0.5	0.728
>Sequence18293	0.45	0.638
>Sequence18294	0.45	0.089
>Sequence18295	0.45	0.389
>Sequence18296	0.4	0.604
>Sequence18297	0.45	0.238
>Sequence18298	0.5	0.36
>Sequence18299	0.45	0.79
>Sequence18300	0.35	0.673
