Header	RF	SVM
>Sequence7501	0.45	0.561
>Sequence7502	0.4	0.658
>Sequence7503	0.45	0.591
>Sequence7504	0.45	0.172
>Sequence7505	0.35	0.219
>Sequence7506	0.45	0.72
>Sequence7507	0.45	0.756
>Sequence7508	0.3	0.105
>Sequence7509	0.4	0.23
>Sequence7510	0.5	0.581
>Sequence7511	0.4	0.703
>Sequence7512	0.4	0.305
>Sequence7513	0.45	0.283
>Sequence7514	0.35	0.365
>Sequence7515	0.45	0.184
>Sequence7516	0.35	0.225
>Sequence7517	0.45	0.435
>Sequence7518	0.55	0.781
>Sequence7519	0.45	0.812
>Sequence7520	0.45	0.168
>Sequence7521	0.45	0.773
>Sequence7522	0.55	0.339
>Sequence7523	0.45	0.587
>Sequence7524	0.35	0.764
>Sequence7525	0.4	0.418
>Sequence7526	0.5	0.311
>Sequence7527	0.5	0.274
>Sequence7528	0.35	0.278
>Sequence7529	0.35	0.304
>Sequence7530	0.55	0.506
>Sequence7531	0.6	0.232
>Sequence7532	0.55	0.193
>Sequence7533	0.45	0.69
>Sequence7534	0.45	0.698
>Sequence7535	0.5	0.198
>Sequence7536	0.15	0.259
>Sequence7537	0.6	0.353
>Sequence7538	0.5	0.103
>Sequence7539	0.45	0.65
>Sequence7540	0.45	0.814
>Sequence7541	0.35	0.168
>Sequence7542	0.45	0.459
>Sequence7543	0.45	0.644
>Sequence7544	0.35	0.781
>Sequence7545	0.5	0.494
>Sequence7546	0.35	0.572
>Sequence7547	0.45	0.285
>Sequence7548	0.35	0.74
>Sequence7549	0.6	0.493
>Sequence7550	0.4	0.486
>Sequence7551	0.3	0.514
>Sequence7552	0.45	0.812
>Sequence7553	0.4	0.75
>Sequence7554	0.4	0.742
>Sequence7555	0.4	0.181
>Sequence7556	0.45	0.806
>Sequence7557	0.55	0.44
>Sequence7558	0.5	0.664
>Sequence7559	0.5	0.368
>Sequence7560	0.45	0.361
>Sequence7561	0.4	0.16
>Sequence7562	0.4	0.181
>Sequence7563	0.5	0.39
>Sequence7564	0.55	0.487
>Sequence7565	0.5	0.193
>Sequence7566	0.55	0.156
>Sequence7567	0.5	0.33
>Sequence7568	0.4	0.795
>Sequence7569	0.45	0.315
>Sequence7570	0.5	0.753
>Sequence7571	0.6	0.242
>Sequence7572	0.45	0.518
>Sequence7573	0.4	0.697
>Sequence7574	0.4	0.706
>Sequence7575	0.45	0.262
>Sequence7576	0.45	0.403
>Sequence7577	0.45	0.456
>Sequence7578	0.5	0.222
>Sequence7579	0.4	0.299
>Sequence7580	0.35	0.575
>Sequence7581	0.4	0.716
>Sequence7582	0.25	0.5
>Sequence7583	0.4	0.693
>Sequence7584	0.45	0.71
>Sequence7585	0.35	0.679
>Sequence7586	0.15	0.386
>Sequence7587	0.5	0.159
>Sequence7588	0.4	0.448
>Sequence7589	0.45	0.54
>Sequence7590	0.45	0.812
>Sequence7591	0.3	0.351
>Sequence7592	0.4	0.261
>Sequence7593	0.4	0.229
>Sequence7594	0.45	0.795
>Sequence7595	0.5	0.486
>Sequence7596	0.6	0.184
>Sequence7597	0.45	0.183
>Sequence7598	0.45	0.682
>Sequence7599	0.55	0.359
>Sequence7600	0.55	0.185
