Header	RF	SVM
>Sequence13501	0.5	0.421
>Sequence13502	0.4	0.829
>Sequence13503	0.55	0.684
>Sequence13504	0.35	0.216
>Sequence13505	0.45	0.286
>Sequence13506	0.35	0.232
>Sequence13507	0.45	0.76
>Sequence13508	0.5	0.757
>Sequence13509	0.6	0.832
>Sequence13510	0.5	0.671
>Sequence13511	0.5	0.838
>Sequence13512	0.45	0.682
>Sequence13513	0.45	0.687
>Sequence13514	0.45	0.588
>Sequence13515	0.45	0.764
>Sequence13516	0.5	0.796
>Sequence13517	0.45	0.679
>Sequence13518	0.35	0.35
>Sequence13519	0.55	0.31
>Sequence13520	0.4	0.58
>Sequence13521	0.25	0.349
>Sequence13522	0.4	0.285
>Sequence13523	0.45	0.655
>Sequence13524	0.45	0.755
>Sequence13525	0.5	0.784
>Sequence13526	0.35	0.8
>Sequence13527	0.4	0.737
>Sequence13528	0.4	0.225
>Sequence13529	0.45	0.573
>Sequence13530	0.4	0.453
>Sequence13531	0.45	0.766
>Sequence13532	0.5	0.362
>Sequence13533	0.35	0.299
>Sequence13534	0.3	0.218
>Sequence13535	0.4	0.291
>Sequence13536	0.55	0.742
>Sequence13537	0.5	0.31
>Sequence13538	0.35	0.809
>Sequence13539	0.35	0.397
>Sequence13540	0.35	0.791
>Sequence13541	0.45	0.617
>Sequence13542	0.35	0.269
>Sequence13543	0.6	0.383
>Sequence13544	0.45	0.768
>Sequence13545	0.5	0.432
>Sequence13546	0.45	0.735
>Sequence13547	0.35	0.244
>Sequence13548	0.4	0.147
>Sequence13549	0.35	0.581
>Sequence13550	0.25	0.426
>Sequence13551	0.3	0.743
>Sequence13552	0.55	0.362
>Sequence13553	0.4	0.131
>Sequence13554	0.45	0.759
>Sequence13555	0.4	0.75
>Sequence13556	0.35	0.697
>Sequence13557	0.45	0.699
>Sequence13558	0.3	0.221
>Sequence13559	0.55	0.765
>Sequence13560	0.3	0.737
>Sequence13561	0.5	0.646
>Sequence13562	0.45	0.107
>Sequence13563	0.55	0.695
>Sequence13564	0.5	0.606
>Sequence13565	0.4	0.781
>Sequence13566	0.4	0.129
>Sequence13567	0.4	0.395
>Sequence13568	0.4	0.306
>Sequence13569	0.4	0.77
>Sequence13570	0.4	0.356
>Sequence13571	0.6	0.178
>Sequence13572	0.4	0.233
>Sequence13573	0.45	0.756
>Sequence13574	0.35	0.598
>Sequence13575	0.35	0.688
>Sequence13576	0.45	0.272
>Sequence13577	0.4	0.776
>Sequence13578	0.45	0.369
>Sequence13579	0.45	0.768
>Sequence13580	0.35	0.619
>Sequence13581	0.4	0.708
>Sequence13582	0.5	0.511
>Sequence13583	0.35	0.311
>Sequence13584	0.4	0.464
>Sequence13585	0.55	0.609
>Sequence13586	0.5	0.765
>Sequence13587	0.4	0.799
>Sequence13588	0.35	0.291
>Sequence13589	0.45	0.608
>Sequence13590	0.5	0.186
>Sequence13591	0.45	0.71
>Sequence13592	0.45	0.749
>Sequence13593	0.45	0.796
>Sequence13594	0.45	0.67
>Sequence13595	0.35	0.678
>Sequence13596	0.35	0.346
>Sequence13597	0.45	0.755
>Sequence13598	0.35	0.839
>Sequence13599	0.4	0.776
>Sequence13600	0.65	0.191
