Header	RF	SVM
>Sequence2801	0.5	0.805
>Sequence2802	0.55	0.775
>Sequence2803	0.45	0.204
>Sequence2804	0.4	0.211
>Sequence2805	0.15	0.374
>Sequence2806	0.45	0.284
>Sequence2807	0.4	0.608
>Sequence2808	0.55	0.265
>Sequence2809	0.5	0.767
>Sequence2810	0.5	0.423
>Sequence2811	0.5	0.2
>Sequence2812	0.65	0.336
>Sequence2813	0.45	0.721
>Sequence2814	0.4	0.656
>Sequence2815	0.4	0.364
>Sequence2816	0.45	0.798
>Sequence2817	0.4	0.752
>Sequence2818	0.3	0.081
>Sequence2819	0.45	0.82
>Sequence2820	0.4	0.723
>Sequence2821	0.4	0.597
>Sequence2822	0.45	0.157
>Sequence2823	0.45	0.293
>Sequence2824	0.35	0.222
>Sequence2825	0.5	0.425
>Sequence2826	0.45	0.679
>Sequence2827	0.45	0.406
>Sequence2828	0.35	0.292
>Sequence2829	0.5	0.22
>Sequence2830	0.45	0.569
>Sequence2831	0.5	0.154
>Sequence2832	0.45	0.585
>Sequence2833	0.5	0.655
>Sequence2834	0.5	0.227
>Sequence2835	0.4	0.677
>Sequence2836	0.35	0.222
>Sequence2837	0.45	0.658
>Sequence2838	0.4	0.358
>Sequence2839	0.4	0.579
>Sequence2840	0.4	0.717
>Sequence2841	0.45	0.356
>Sequence2842	0.45	0.309
>Sequence2843	0.45	0.223
>Sequence2844	0.35	0.25
>Sequence2845	0.5	0.422
>Sequence2846	0.55	0.613
>Sequence2847	0.35	0.751
>Sequence2848	0.4	0.661
>Sequence2849	0.4	0.279
>Sequence2850	0.6	0.292
>Sequence2851	0.45	0.67
>Sequence2852	0.45	0.563
>Sequence2853	0.5	0.774
>Sequence2854	0.45	0.749
>Sequence2855	0.55	0.839
>Sequence2856	0.5	0.67
>Sequence2857	0.45	0.337
>Sequence2858	0.45	0.672
>Sequence2859	0.4	0.54
>Sequence2860	0.25	0.104
>Sequence2861	0.4	0.183
>Sequence2862	0.45	0.746
>Sequence2863	0.45	0.676
>Sequence2864	0.5	0.421
>Sequence2865	0.4	0.233
>Sequence2866	0.45	0.694
>Sequence2867	0.35	0.493
>Sequence2868	0.4	0.674
>Sequence2869	0.45	0.798
>Sequence2870	0.55	0.301
>Sequence2871	0.45	0.495
>Sequence2872	0.5	0.253
>Sequence2873	0.3	0.222
>Sequence2874	0.4	0.574
>Sequence2875	0.6	0.421
>Sequence2876	0.35	0.669
>Sequence2877	0.3	0.332
>Sequence2878	0.35	0.525
>Sequence2879	0.5	0.398
>Sequence2880	0.4	0.487
>Sequence2881	0.5	0.26
>Sequence2882	0.5	0.234
>Sequence2883	0.55	0.31
>Sequence2884	0.3	0.237
>Sequence2885	0.5	0.316
>Sequence2886	0.45	0.207
>Sequence2887	0.45	0.675
>Sequence2888	0.5	0.713
>Sequence2889	0.4	0.303
>Sequence2890	0.55	0.827
>Sequence2891	0.45	0.753
>Sequence2892	0.5	0.394
>Sequence2893	0.45	0.677
>Sequence2894	0.4	0.633
>Sequence2895	0.45	0.447
>Sequence2896	0.4	0.749
>Sequence2897	0.5	0.377
>Sequence2898	0.35	0.385
>Sequence2899	0.35	0.343
>Sequence2900	0.5	0.251
