Header	RF	SVM
>Sequence14101	0.3	0.36
>Sequence14102	0.2	0.502
>Sequence14103	0.35	0.467
>Sequence14104	0.55	0.719
>Sequence14105	0.6	0.215
>Sequence14106	0.5	0.73
>Sequence14107	0.5	0.271
>Sequence14108	0.55	0.76
>Sequence14109	0.45	0.793
>Sequence14110	0.35	0.264
>Sequence14111	0.35	0.752
>Sequence14112	0.45	0.625
>Sequence14113	0.5	0.688
>Sequence14114	0.5	0.836
>Sequence14115	0.6	0.261
>Sequence14116	0.45	0.81
>Sequence14117	0.5	0.648
>Sequence14118	0.35	0.203
>Sequence14119	0.45	0.763
>Sequence14120	0.35	0.031
>Sequence14121	0.5	0.78
>Sequence14122	0.5	0.578
>Sequence14123	0.4	0.394
>Sequence14124	0.45	0.63
>Sequence14125	0.45	0.337
>Sequence14126	0.45	0.238
>Sequence14127	0.5	0.705
>Sequence14128	0.4	0.538
>Sequence14129	0.4	0.281
>Sequence14130	0.55	0.075
>Sequence14131	0.45	0.269
>Sequence14132	0.55	0.75
>Sequence14133	0.35	0.69
>Sequence14134	0.5	0.803
>Sequence14135	0.55	0.735
>Sequence14136	0.4	0.353
>Sequence14137	0.45	0.436
>Sequence14138	0.4	0.144
>Sequence14139	0.45	0.667
>Sequence14140	0.55	0.415
>Sequence14141	0.3	0.261
>Sequence14142	0.5	0.74
>Sequence14143	0.35	0.244
>Sequence14144	0.35	0.364
>Sequence14145	0.55	0.8
>Sequence14146	0.5	0.212
>Sequence14147	0.4	0.093
>Sequence14148	0.6	0.413
>Sequence14149	0.5	0.69
>Sequence14150	0.5	0.736
>Sequence14151	0.5	0.252
>Sequence14152	0.35	0.65
>Sequence14153	0.55	0.256
>Sequence14154	0.4	0.331
>Sequence14155	0.4	0.419
>Sequence14156	0.55	0.744
>Sequence14157	0.4	0.782
>Sequence14158	0.35	0.512
>Sequence14159	0.35	0.626
>Sequence14160	0.45	0.853
>Sequence14161	0.45	0.57
>Sequence14162	0.45	0.731
>Sequence14163	0.25	0.339
>Sequence14164	0.45	0.352
>Sequence14165	0.4	0.47
>Sequence14166	0.45	0.829
>Sequence14167	0.55	0.744
>Sequence14168	0.5	0.338
>Sequence14169	0.45	0.515
>Sequence14170	0.55	0.369
>Sequence14171	0.45	0.807
>Sequence14172	0.35	0.56
>Sequence14173	0.45	0.756
>Sequence14174	0.45	0.814
>Sequence14175	0.35	0.605
>Sequence14176	0.55	0.295
>Sequence14177	0.45	0.664
>Sequence14178	0.4	0.834
>Sequence14179	0.45	0.81
>Sequence14180	0.35	0.284
>Sequence14181	0.5	0.277
>Sequence14182	0.35	0.549
>Sequence14183	0.45	0.09
>Sequence14184	0.45	0.68
>Sequence14185	0.45	0.786
>Sequence14186	0.45	0.581
>Sequence14187	0.45	0.145
>Sequence14188	0.5	0.763
>Sequence14189	0.35	0.29
>Sequence14190	0.45	0.826
>Sequence14191	0.4	0.545
>Sequence14192	0.45	0.79
>Sequence14193	0.55	0.678
>Sequence14194	0.45	0.74
>Sequence14195	0.55	0.247
>Sequence14196	0.35	0.871
>Sequence14197	0.6	0.379
>Sequence14198	0.35	0.352
>Sequence14199	0.4	0.752
>Sequence14200	0.45	0.752
