Header	RF	SVM
>Sequence1901	0.4	0.82
>Sequence1902	0.4	0.442
>Sequence1903	0.45	0.218
>Sequence1904	0.4	0.669
>Sequence1905	0.4	0.807
>Sequence1906	0.45	0.29
>Sequence1907	0.45	0.689
>Sequence1908	0.45	0.681
>Sequence1909	0.4	0.807
>Sequence1910	0.4	0.356
>Sequence1911	0.55	0.341
>Sequence1912	0.5	0.745
>Sequence1913	0.45	0.785
>Sequence1914	0.4	0.714
>Sequence1915	0.55	0.378
>Sequence1916	0.55	0.438
>Sequence1917	0.35	0.174
>Sequence1918	0.55	0.394
>Sequence1919	0.45	0.274
>Sequence1920	0.4	0.256
>Sequence1921	0.4	0.354
>Sequence1922	0.45	0.661
>Sequence1923	0.5	0.347
>Sequence1924	0.35	0.651
>Sequence1925	0.4	0.439
>Sequence1926	0.4	0.273
>Sequence1927	0.45	0.293
>Sequence1928	0.25	0.415
>Sequence1929	0.4	0.715
>Sequence1930	0.5	0.638
>Sequence1931	0.45	0.308
>Sequence1932	0.45	0.3
>Sequence1933	0.35	0.483
>Sequence1934	0.45	0.768
>Sequence1935	0.45	0.212
>Sequence1936	0.5	0.225
>Sequence1937	0.4	0.763
>Sequence1938	0.45	0.771
>Sequence1939	0.35	0.163
>Sequence1940	0.5	0.244
>Sequence1941	0.3	0.409
>Sequence1942	0.35	0.477
>Sequence1943	0.5	0.123
>Sequence1944	0.45	0.552
>Sequence1945	0.45	0.654
>Sequence1946	0.4	0.812
>Sequence1947	0.35	0.245
>Sequence1948	0.4	0.219
>Sequence1949	0.35	0.425
>Sequence1950	0.45	0.293
>Sequence1951	0.5	0.344
>Sequence1952	0.4	0.672
>Sequence1953	0.45	0.411
>Sequence1954	0.5	0.381
>Sequence1955	0.45	0.699
>Sequence1956	0.4	0.375
>Sequence1957	0.4	0.146
>Sequence1958	0.25	0.08
>Sequence1959	0.4	0.701
>Sequence1960	0.45	0.221
>Sequence1961	0.25	0.108
>Sequence1962	0.4	0.691
>Sequence1963	0.45	0.754
>Sequence1964	0.5	0.713
>Sequence1965	0.5	0.188
>Sequence1966	0.5	0.062
>Sequence1967	0.2	0.113
>Sequence1968	0.55	0.542
>Sequence1969	0.45	0.642
>Sequence1970	0.55	0.8
>Sequence1971	0.3	0.733
>Sequence1972	0.35	0.26
>Sequence1973	0.55	0.29
>Sequence1974	0.4	0.175
>Sequence1975	0.45	0.162
>Sequence1976	0.5	0.768
>Sequence1977	0.2	0.486
>Sequence1978	0.4	0.358
>Sequence1979	0.45	0.726
>Sequence1980	0.55	0.199
>Sequence1981	0.5	0.592
>Sequence1982	0.6	0.192
>Sequence1983	0.45	0.775
>Sequence1984	0.35	0.554
>Sequence1985	0.4	0.335
>Sequence1986	0.5	0.192
>Sequence1987	0.4	0.237
>Sequence1988	0.45	0.43
>Sequence1989	0.45	0.212
>Sequence1990	0.6	0.579
>Sequence1991	0.45	0.421
>Sequence1992	0.45	0.288
>Sequence1993	0.25	0.247
>Sequence1994	0.45	0.727
>Sequence1995	0.5	0.698
>Sequence1996	0.4	0.641
>Sequence1997	0.45	0.626
>Sequence1998	0.4	0.736
>Sequence1999	0.35	0.51
>Sequence2000	0.45	0.676
