Header	RF	SVM
>Sequence4601	0.35	0.762
>Sequence4602	0.5	0.269
>Sequence4603	0.35	0.803
>Sequence4604	0.5	0.821
>Sequence4605	0.35	0.64
>Sequence4606	0.45	0.282
>Sequence4607	0.45	0.223
>Sequence4608	0.4	0.217
>Sequence4609	0.5	0.784
>Sequence4610	0.35	0.288
>Sequence4611	0.3	0.431
>Sequence4612	0.4	0.713
>Sequence4613	0.45	0.169
>Sequence4614	0.35	0.183
>Sequence4615	0.4	0.72
>Sequence4616	0.4	0.551
>Sequence4617	0.4	0.863
>Sequence4618	0.55	0.522
>Sequence4619	0.45	0.82
>Sequence4620	0.4	0.114
>Sequence4621	0.4	0.396
>Sequence4622	0.45	0.36
>Sequence4623	0.55	0.834
>Sequence4624	0.45	0.252
>Sequence4625	0.35	0.823
>Sequence4626	0.4	0.187
>Sequence4627	0.35	0.07
>Sequence4628	0.35	0.21
>Sequence4629	0.55	0.327
>Sequence4630	0.55	0.344
>Sequence4631	0.45	0.626
>Sequence4632	0.4	0.363
>Sequence4633	0.35	0.084
>Sequence4634	0.35	0.372
>Sequence4635	0.45	0.694
>Sequence4636	0.5	0.286
>Sequence4637	0.45	0.257
>Sequence4638	0.35	0.701
>Sequence4639	0.55	0.292
>Sequence4640	0.45	0.194
>Sequence4641	0.45	0.457
>Sequence4642	0.3	0.349
>Sequence4643	0.45	0.214
>Sequence4644	0.4	0.735
>Sequence4645	0.5	0.374
>Sequence4646	0.55	0.684
>Sequence4647	0.6	0.417
>Sequence4648	0.5	0.747
>Sequence4649	0.55	0.147
>Sequence4650	0.45	0.639
>Sequence4651	0.35	0.626
>Sequence4652	0.4	0.786
>Sequence4653	0.3	0.188
>Sequence4654	0.5	0.714
>Sequence4655	0.45	0.356
>Sequence4656	0.4	0.478
>Sequence4657	0.4	0.744
>Sequence4658	0.6	0.342
>Sequence4659	0.35	0.382
>Sequence4660	0.45	0.212
>Sequence4661	0.45	0.352
>Sequence4662	0.5	0.112
>Sequence4663	0.45	0.665
>Sequence4664	0.4	0.694
>Sequence4665	0.35	0.308
>Sequence4666	0.4	0.235
>Sequence4667	0.45	0.461
>Sequence4668	0.4	0.254
>Sequence4669	0.55	0.294
>Sequence4670	0.5	0.335
>Sequence4671	0.3	0.396
>Sequence4672	0.65	0.362
>Sequence4673	0.35	0.452
>Sequence4674	0.5	0.153
>Sequence4675	0.4	0.654
>Sequence4676	0.35	0.834
>Sequence4677	0.45	0.127
>Sequence4678	0.55	0.818
>Sequence4679	0.4	0.212
>Sequence4680	0.45	0.245
>Sequence4681	0.4	0.634
>Sequence4682	0.45	0.205
>Sequence4683	0.4	0.388
>Sequence4684	0.5	0.741
>Sequence4685	0.55	0.783
>Sequence4686	0.4	0.658
>Sequence4687	0.45	0.763
>Sequence4688	0.45	0.267
>Sequence4689	0.35	0.46
>Sequence4690	0.45	0.746
>Sequence4691	0.5	0.317
>Sequence4692	0.5	0.273
>Sequence4693	0.5	0.727
>Sequence4694	0.35	0.508
>Sequence4695	0.5	0.232
>Sequence4696	0.45	0.404
>Sequence4697	0.45	0.479
>Sequence4698	0.5	0.095
>Sequence4699	0.5	0.339
>Sequence4700	0.4	0.273
