Header	RF	SVM
>Sequence22601	0.7	0.221
>Sequence22602	0.5	0.287
>Sequence22603	0.4	0.77
>Sequence22604	0.55	0.163
>Sequence22605	0.45	0.517
>Sequence22606	0.4	0.266
>Sequence22607	0.35	0.09
>Sequence22608	0.5	0.611
>Sequence22609	0.55	0.12
>Sequence22610	0.4	0.767
>Sequence22611	0.55	0.327
>Sequence22612	0.45	0.176
>Sequence22613	0.5	0.27
>Sequence22614	0.5	0.679
>Sequence22615	0.4	0.746
>Sequence22616	0.5	0.759
>Sequence22617	0.5	0.208
>Sequence22618	0.45	0.805
>Sequence22619	0.55	0.546
>Sequence22620	0.5	0.775
>Sequence22621	0.5	0.414
>Sequence22622	0.55	0.193
>Sequence22623	0.4	0.783
>Sequence22624	0.45	0.119
>Sequence22625	0.35	0.795
>Sequence22626	0.5	0.808
>Sequence22627	0.55	0.782
>Sequence22628	0.4	0.229
>Sequence22629	0.45	0.323
>Sequence22630	0.4	0.21
>Sequence22631	0.6	0.432
>Sequence22632	0.4	0.191
>Sequence22633	0.35	0.177
>Sequence22634	0.45	0.388
>Sequence22635	0.4	0.631
>Sequence22636	0.4	0.455
>Sequence22637	0.45	0.813
>Sequence22638	0.45	0.283
>Sequence22639	0.45	0.584
>Sequence22640	0.5	0.593
>Sequence22641	0.55	0.768
>Sequence22642	0.4	0.741
>Sequence22643	0.4	0.207
>Sequence22644	0.45	0.806
>Sequence22645	0.5	0.783
>Sequence22646	0.35	0.245
>Sequence22647	0.35	0.269
>Sequence22648	0.25	0.491
>Sequence22649	0.35	0.202
>Sequence22650	0.55	0.201
>Sequence22651	0.3	0.437
>Sequence22652	0.5	0.698
>Sequence22653	0.45	0.473
>Sequence22654	0.5	0.256
>Sequence22655	0.5	0.811
>Sequence22656	0.5	0.738
>Sequence22657	0.45	0.648
>Sequence22658	0.5	0.784
>Sequence22659	0.45	0.728
>Sequence22660	0.35	0.79
>Sequence22661	0.25	0.31
>Sequence22662	0.5	0.353
>Sequence22663	0.45	0.748
>Sequence22664	0.55	0.412
>Sequence22665	0.45	0.814
>Sequence22666	0.45	0.32
>Sequence22667	0.55	0.407
>Sequence22668	0.45	0.589
>Sequence22669	0.4	0.061
>Sequence22670	0.45	0.418
>Sequence22671	0.55	0.73
>Sequence22672	0.45	0.776
>Sequence22673	0.5	0.506
>Sequence22674	0.45	0.846
>Sequence22675	0.45	0.274
>Sequence22676	0.45	0.602
>Sequence22677	0.5	0.528
>Sequence22678	0.3	0.248
>Sequence22679	0.5	0.772
>Sequence22680	0.45	0.788
>Sequence22681	0.35	0.257
>Sequence22682	0.4	0.601
>Sequence22683	0.6	0.789
>Sequence22684	0.4	0.267
>Sequence22685	0.35	0.432
>Sequence22686	0.55	0.816
>Sequence22687	0.45	0.65
>Sequence22688	0.4	0.465
>Sequence22689	0.35	0.687
>Sequence22690	0.45	0.569
>Sequence22691	0.55	0.191
>Sequence22692	0.45	0.824
>Sequence22693	0.5	0.799
>Sequence22694	0.35	0.2
>Sequence22695	0.5	0.433
>Sequence22696	0.55	0.399
>Sequence22697	0.5	0.741
>Sequence22698	0.35	0.205
>Sequence22699	0.4	0.319
>Sequence22700	0.45	0.174
