Header	RF	SVM
>Sequence15401	0.45	0.251
>Sequence15402	0.5	0.277
>Sequence15403	0.5	0.113
>Sequence15404	0.45	0.764
>Sequence15405	0.25	0.561
>Sequence15406	0.45	0.331
>Sequence15407	0.6	0.658
>Sequence15408	0.45	0.701
>Sequence15409	0.4	0.37
>Sequence15410	0.5	0.177
>Sequence15411	0.5	0.558
>Sequence15412	0.45	0.828
>Sequence15413	0.4	0.196
>Sequence15414	0.4	0.723
>Sequence15415	0.4	0.689
>Sequence15416	0.45	0.592
>Sequence15417	0.55	0.787
>Sequence15418	0.4	0.673
>Sequence15419	0.25	0.573
>Sequence15420	0.35	0.272
>Sequence15421	0.5	0.795
>Sequence15422	0.4	0.239
>Sequence15423	0.55	0.651
>Sequence15424	0.5	0.285
>Sequence15425	0.5	0.097
>Sequence15426	0.4	0.234
>Sequence15427	0.4	0.224
>Sequence15428	0.4	0.757
>Sequence15429	0.45	0.782
>Sequence15430	0.45	0.661
>Sequence15431	0.45	0.306
>Sequence15432	0.5	0.782
>Sequence15433	0.35	0.255
>Sequence15434	0.6	0.187
>Sequence15435	0.45	0.722
>Sequence15436	0.35	0.809
>Sequence15437	0.4	0.358
>Sequence15438	0.35	0.296
>Sequence15439	0.35	0.74
>Sequence15440	0.4	0.766
>Sequence15441	0.4	0.313
>Sequence15442	0.45	0.726
>Sequence15443	0.35	0.49
>Sequence15444	0.55	0.722
>Sequence15445	0.45	0.203
>Sequence15446	0.3	0.215
>Sequence15447	0.45	0.523
>Sequence15448	0.45	0.741
>Sequence15449	0.45	0.399
>Sequence15450	0.4	0.779
>Sequence15451	0.35	0.753
>Sequence15452	0.4	0.161
>Sequence15453	0.5	0.43
>Sequence15454	0.45	0.431
>Sequence15455	0.5	0.727
>Sequence15456	0.4	0.723
>Sequence15457	0.55	0.222
>Sequence15458	0.5	0.665
>Sequence15459	0.45	0.255
>Sequence15460	0.5	0.197
>Sequence15461	0.5	0.893
>Sequence15462	0.4	0.169
>Sequence15463	0.45	0.389
>Sequence15464	0.3	0.644
>Sequence15465	0.35	0.794
>Sequence15466	0.65	0.479
>Sequence15467	0.6	0.315
>Sequence15468	0.55	0.335
>Sequence15469	0.3	0.433
>Sequence15470	0.5	0.415
>Sequence15471	0.4	0.838
>Sequence15472	0.5	0.445
>Sequence15473	0.4	0.763
>Sequence15474	0.4	0.683
>Sequence15475	0.4	0.167
>Sequence15476	0.45	0.33
>Sequence15477	0.4	0.314
>Sequence15478	0.35	0.059
>Sequence15479	0.4	0.271
>Sequence15480	0.4	0.745
>Sequence15481	0.65	0.317
>Sequence15482	0.5	0.431
>Sequence15483	0.35	0.396
>Sequence15484	0.45	0.623
>Sequence15485	0.4	0.705
>Sequence15486	0.5	0.292
>Sequence15487	0.5	0.403
>Sequence15488	0.4	0.134
>Sequence15489	0.4	0.844
>Sequence15490	0.5	0.254
>Sequence15491	0.4	0.136
>Sequence15492	0.5	0.331
>Sequence15493	0.5	0.72
>Sequence15494	0.5	0.47
>Sequence15495	0.45	0.676
>Sequence15496	0.4	0.38
>Sequence15497	0.4	0.596
>Sequence15498	0.4	0.447
>Sequence15499	0.5	0.244
>Sequence15500	0.45	0.667
