Header	RF	SVM
>Sequence1401	0.35	0.438
>Sequence1402	0.55	0.202
>Sequence1403	0.5	0.223
>Sequence1404	0.4	0.674
>Sequence1405	0.6	0.697
>Sequence1406	0.45	0.682
>Sequence1407	0.45	0.626
>Sequence1408	0.35	0.46
>Sequence1409	0.35	0.389
>Sequence1410	0.5	0.255
>Sequence1411	0.45	0.661
>Sequence1412	0.5	0.262
>Sequence1413	0.55	0.417
>Sequence1414	0.45	0.824
>Sequence1415	0.45	0.096
>Sequence1416	0.45	0.74
>Sequence1417	0.45	0.782
>Sequence1418	0.55	0.159
>Sequence1419	0.3	0.124
>Sequence1420	0.5	0.781
>Sequence1421	0.4	0.436
>Sequence1422	0.4	0.281
>Sequence1423	0.35	0.253
>Sequence1424	0.4	0.836
>Sequence1425	0.45	0.198
>Sequence1426	0.6	0.344
>Sequence1427	0.45	0.808
>Sequence1428	0.45	0.696
>Sequence1429	0.55	0.391
>Sequence1430	0.45	0.767
>Sequence1431	0.4	0.636
>Sequence1432	0.4	0.245
>Sequence1433	0.45	0.591
>Sequence1434	0.4	0.802
>Sequence1435	0.4	0.23
>Sequence1436	0.35	0.246
>Sequence1437	0.45	0.704
>Sequence1438	0.3	0.72
>Sequence1439	0.5	0.47
>Sequence1440	0.4	0.162
>Sequence1441	0.4	0.582
>Sequence1442	0.4	0.295
>Sequence1443	0.4	0.339
>Sequence1444	0.35	0.548
>Sequence1445	0.4	0.248
>Sequence1446	0.45	0.606
>Sequence1447	0.45	0.22
>Sequence1448	0.45	0.685
>Sequence1449	0.4	0.135
>Sequence1450	0.5	0.764
>Sequence1451	0.5	0.161
>Sequence1452	0.45	0.276
>Sequence1453	0.45	0.181
>Sequence1454	0.5	0.233
>Sequence1455	0.5	0.816
>Sequence1456	0.4	0.666
>Sequence1457	0.4	0.393
>Sequence1458	0.4	0.365
>Sequence1459	0.45	0.66
>Sequence1460	0.4	0.287
>Sequence1461	0.5	0.25
>Sequence1462	0.35	0.116
>Sequence1463	0.45	0.327
>Sequence1464	0.45	0.496
>Sequence1465	0.45	0.218
>Sequence1466	0.4	0.44
>Sequence1467	0.45	0.666
>Sequence1468	0.4	0.272
>Sequence1469	0.35	0.309
>Sequence1470	0.45	0.718
>Sequence1471	0.35	0.274
>Sequence1472	0.35	0.201
>Sequence1473	0.45	0.771
>Sequence1474	0.3	0.528
>Sequence1475	0.45	0.631
>Sequence1476	0.45	0.265
>Sequence1477	0.4	0.174
>Sequence1478	0.4	0.659
>Sequence1479	0.35	0.365
>Sequence1480	0.35	0.136
>Sequence1481	0.35	0.542
>Sequence1482	0.5	0.495
>Sequence1483	0.45	0.23
>Sequence1484	0.6	0.26
>Sequence1485	0.35	0.48
>Sequence1486	0.35	0.67
>Sequence1487	0.45	0.848
>Sequence1488	0.45	0.788
>Sequence1489	0.35	0.423
>Sequence1490	0.45	0.714
>Sequence1491	0.4	0.276
>Sequence1492	0.35	0.66
>Sequence1493	0.45	0.327
>Sequence1494	0.2	0.402
>Sequence1495	0.4	0.63
>Sequence1496	0.6	0.121
>Sequence1497	0.45	0.152
>Sequence1498	0.55	0.161
>Sequence1499	0.45	0.338
>Sequence1500	0.5	0.767
