Header	RF	SVM
>Sequence401	0.45	0.133
>Sequence402	0.45	0.498
>Sequence403	0.3	0.145
>Sequence404	0.5	0.15
>Sequence405	0.4	0.133
>Sequence406	0.35	0.361
>Sequence407	0.45	0.354
>Sequence408	0.35	0.37
>Sequence409	0.45	0.328
>Sequence410	0.4	0.721
>Sequence411	0.45	0.271
>Sequence412	0.5	0.303
>Sequence413	0.4	0.804
>Sequence414	0.45	0.776
>Sequence415	0.35	0.664
>Sequence416	0.25	0.192
>Sequence417	0.25	0.113
>Sequence418	0.55	0.159
>Sequence419	0.35	0.807
>Sequence420	0.45	0.308
>Sequence421	0.4	0.258
>Sequence422	0.55	0.23
>Sequence423	0.2	0.29
>Sequence424	0.5	0.174
>Sequence425	0.4	0.07
>Sequence426	0.35	0.328
>Sequence427	0.5	0.432
>Sequence428	0.45	0.47
>Sequence429	0.4	0.729
>Sequence430	0.45	0.669
>Sequence431	0.4	0.337
>Sequence432	0.4	0.217
>Sequence433	0.45	0.231
>Sequence434	0.5	0.798
>Sequence435	0.4	0.497
>Sequence436	0.35	0.823
>Sequence437	0.4	0.702
>Sequence438	0.4	0.361
>Sequence439	0.4	0.729
>Sequence440	0.5	0.506
>Sequence441	0.4	0.696
>Sequence442	0.5	0.309
>Sequence443	0.4	0.357
>Sequence444	0.5	0.807
>Sequence445	0.35	0.739
>Sequence446	0.4	0.291
>Sequence447	0.4	0.75
>Sequence448	0.4	0.767
>Sequence449	0.4	0.552
>Sequence450	0.5	0.238
>Sequence451	0.45	0.459
>Sequence452	0.45	0.292
>Sequence453	0.45	0.187
>Sequence454	0.45	0.482
>Sequence455	0.45	0.549
>Sequence456	0.4	0.694
>Sequence457	0.2	0.101
>Sequence458	0.5	0.152
>Sequence459	0.55	0.407
>Sequence460	0.4	0.793
>Sequence461	0.4	0.3
>Sequence462	0.45	0.177
>Sequence463	0.4	0.644
>Sequence464	0.5	0.15
>Sequence465	0.45	0.45
>Sequence466	0.45	0.562
>Sequence467	0.35	0.496
>Sequence468	0.35	0.216
>Sequence469	0.4	0.576
>Sequence470	0.4	0.628
>Sequence471	0.35	0.797
>Sequence472	0.35	0.332
>Sequence473	0.45	0.773
>Sequence474	0.4	0.701
>Sequence475	0.5	0.781
>Sequence476	0.55	0.516
>Sequence477	0.55	0.131
>Sequence478	0.4	0.403
>Sequence479	0.4	0.103
>Sequence480	0.35	0.106
>Sequence481	0.35	0.305
>Sequence482	0.4	0.354
>Sequence483	0.45	0.204
>Sequence484	0.45	0.77
>Sequence485	0.45	0.256
>Sequence486	0.55	0.277
>Sequence487	0.35	0.489
>Sequence488	0.45	0.193
>Sequence489	0.35	0.328
>Sequence490	0.45	0.743
>Sequence491	0.35	0.433
>Sequence492	0.45	0.773
>Sequence493	0.5	0.06
>Sequence494	0.4	0.46
>Sequence495	0.45	0.259
>Sequence496	0.45	0.708
>Sequence497	0.35	0.174
>Sequence498	0.45	0.82
>Sequence499	0.4	0.388
>Sequence500	0.4	0.421
