Header	RF	SVM
>Sequence9601	0.25	0.225
>Sequence9602	0.45	0.412
>Sequence9603	0.4	0.66
>Sequence9604	0.4	0.8
>Sequence9605	0.35	0.182
>Sequence9606	0.5	0.303
>Sequence9607	0.45	0.312
>Sequence9608	0.35	0.35
>Sequence9609	0.5	0.715
>Sequence9610	0.4	0.401
>Sequence9611	0.5	0.315
>Sequence9612	0.5	0.648
>Sequence9613	0.5	0.522
>Sequence9614	0.5	0.341
>Sequence9615	0.4	0.541
>Sequence9616	0.35	0.751
>Sequence9617	0.4	0.731
>Sequence9618	0.5	0.313
>Sequence9619	0.5	0.8
>Sequence9620	0.4	0.204
>Sequence9621	0.5	0.546
>Sequence9622	0.45	0.69
>Sequence9623	0.5	0.632
>Sequence9624	0.35	0.326
>Sequence9625	0.3	0.397
>Sequence9626	0.5	0.804
>Sequence9627	0.4	0.343
>Sequence9628	0.5	0.407
>Sequence9629	0.5	0.486
>Sequence9630	0.5	0.31
>Sequence9631	0.35	0.437
>Sequence9632	0.4	0.515
>Sequence9633	0.45	0.728
>Sequence9634	0.45	0.731
>Sequence9635	0.4	0.751
>Sequence9636	0.45	0.443
>Sequence9637	0.5	0.772
>Sequence9638	0.45	0.323
>Sequence9639	0.5	0.737
>Sequence9640	0.5	0.27
>Sequence9641	0.45	0.203
>Sequence9642	0.55	0.456
>Sequence9643	0.5	0.712
>Sequence9644	0.4	0.326
>Sequence9645	0.4	0.758
>Sequence9646	0.45	0.838
>Sequence9647	0.4	0.826
>Sequence9648	0.45	0.765
>Sequence9649	0.4	0.249
>Sequence9650	0.4	0.288
>Sequence9651	0.4	0.226
>Sequence9652	0.45	0.343
>Sequence9653	0.35	0.543
>Sequence9654	0.45	0.305
>Sequence9655	0.5	0.737
>Sequence9656	0.55	0.722
>Sequence9657	0.35	0.185
>Sequence9658	0.4	0.68
>Sequence9659	0.45	0.755
>Sequence9660	0.45	0.759
>Sequence9661	0.5	0.573
>Sequence9662	0.5	0.829
>Sequence9663	0.5	0.257
>Sequence9664	0.4	0.792
>Sequence9665	0.4	0.297
>Sequence9666	0.4	0.447
>Sequence9667	0.5	0.316
>Sequence9668	0.3	0.062
>Sequence9669	0.45	0.587
>Sequence9670	0.4	0.314
>Sequence9671	0.4	0.564
>Sequence9672	0.4	0.739
>Sequence9673	0.5	0.3
>Sequence9674	0.35	0.196
>Sequence9675	0.5	0.639
>Sequence9676	0.45	0.109
>Sequence9677	0.4	0.75
>Sequence9678	0.45	0.811
>Sequence9679	0.5	0.703
>Sequence9680	0.5	0.667
>Sequence9681	0.35	0.325
>Sequence9682	0.5	0.182
>Sequence9683	0.35	0.229
>Sequence9684	0.4	0.546
>Sequence9685	0.4	0.711
>Sequence9686	0.35	0.215
>Sequence9687	0.55	0.297
>Sequence9688	0.5	0.86
>Sequence9689	0.45	0.757
>Sequence9690	0.45	0.313
>Sequence9691	0.4	0.124
>Sequence9692	0.45	0.524
>Sequence9693	0.65	0.247
>Sequence9694	0.35	0.677
>Sequence9695	0.4	0.639
>Sequence9696	0.4	0.796
>Sequence9697	0.5	0.784
>Sequence9698	0.4	0.646
>Sequence9699	0.45	0.647
>Sequence9700	0.55	0.449
