Header	RF	SVM
>Sequence21701	0.55	0.809
>Sequence21702	0.35	0.808
>Sequence21703	0.45	0.324
>Sequence21704	0.45	0.576
>Sequence21705	0.3	0.364
>Sequence21706	0.45	0.062
>Sequence21707	0.4	0.455
>Sequence21708	0.5	0.792
>Sequence21709	0.45	0.676
>Sequence21710	0.5	0.459
>Sequence21711	0.35	0.642
>Sequence21712	0.3	0.478
>Sequence21713	0.55	0.333
>Sequence21714	0.45	0.729
>Sequence21715	0.35	0.156
>Sequence21716	0.6	0.699
>Sequence21717	0.45	0.255
>Sequence21718	0.45	0.425
>Sequence21719	0.35	0.43
>Sequence21720	0.7	0.193
>Sequence21721	0.45	0.806
>Sequence21722	0.45	0.416
>Sequence21723	0.45	0.82
>Sequence21724	0.4	0.291
>Sequence21725	0.35	0.149
>Sequence21726	0.55	0.277
>Sequence21727	0.35	0.671
>Sequence21728	0.5	0.716
>Sequence21729	0.4	0.815
>Sequence21730	0.5	0.723
>Sequence21731	0.55	0.102
>Sequence21732	0.55	0.295
>Sequence21733	0.4	0.609
>Sequence21734	0.35	0.793
>Sequence21735	0.4	0.626
>Sequence21736	0.1	0.359
>Sequence21737	0.4	0.869
>Sequence21738	0.4	0.688
>Sequence21739	0.35	0.775
>Sequence21740	0.4	0.126
>Sequence21741	0.5	0.451
>Sequence21742	0.3	0.335
>Sequence21743	0.4	0.823
>Sequence21744	0.45	0.296
>Sequence21745	0.45	0.786
>Sequence21746	0.45	0.781
>Sequence21747	0.5	0.671
>Sequence21748	0.25	0.234
>Sequence21749	0.5	0.194
>Sequence21750	0.4	0.772
>Sequence21751	0.45	0.133
>Sequence21752	0.5	0.3
>Sequence21753	0.45	0.742
>Sequence21754	0.35	0.455
>Sequence21755	0.55	0.352
>Sequence21756	0.35	0.316
>Sequence21757	0.45	0.652
>Sequence21758	0.2	0.521
>Sequence21759	0.35	0.237
>Sequence21760	0.45	0.727
>Sequence21761	0.45	0.724
>Sequence21762	0.55	0.789
>Sequence21763	0.4	0.488
>Sequence21764	0.4	0.666
>Sequence21765	0.25	0.392
>Sequence21766	0.4	0.29
>Sequence21767	0.5	0.816
>Sequence21768	0.4	0.196
>Sequence21769	0.5	0.689
>Sequence21770	0.45	0.787
>Sequence21771	0.45	0.727
>Sequence21772	0.4	0.469
>Sequence21773	0.45	0.737
>Sequence21774	0.45	0.686
>Sequence21775	0.4	0.75
>Sequence21776	0.3	0.206
>Sequence21777	0.4	0.34
>Sequence21778	0.25	0.445
>Sequence21779	0.55	0.355
>Sequence21780	0.5	0.268
>Sequence21781	0.25	0.358
>Sequence21782	0.55	0.253
>Sequence21783	0.45	0.625
>Sequence21784	0.45	0.742
>Sequence21785	0.5	0.27
>Sequence21786	0.5	0.282
>Sequence21787	0.5	0.495
>Sequence21788	0.55	0.882
>Sequence21789	0.6	0.39
>Sequence21790	0.4	0.351
>Sequence21791	0.5	0.657
>Sequence21792	0.45	0.756
>Sequence21793	0.4	0.667
>Sequence21794	0.45	0.759
>Sequence21795	0.4	0.336
>Sequence21796	0.4	0.578
>Sequence21797	0.4	0.313
>Sequence21798	0.35	0.329
>Sequence21799	0.4	0.66
>Sequence21800	0.5	0.202
