Header	RF	SVM
>Sequence7101	0.35	0.735
>Sequence7102	0.45	0.686
>Sequence7103	0.4	0.312
>Sequence7104	0.4	0.436
>Sequence7105	0.45	0.698
>Sequence7106	0.5	0.796
>Sequence7107	0.5	0.196
>Sequence7108	0.35	0.175
>Sequence7109	0.45	0.394
>Sequence7110	0.5	0.737
>Sequence7111	0.45	0.688
>Sequence7112	0.5	0.767
>Sequence7113	0.5	0.406
>Sequence7114	0.45	0.601
>Sequence7115	0.4	0.152
>Sequence7116	0.45	0.441
>Sequence7117	0.55	0.316
>Sequence7118	0.5	0.401
>Sequence7119	0.35	0.749
>Sequence7120	0.5	0.843
>Sequence7121	0.5	0.307
>Sequence7122	0.4	0.346
>Sequence7123	0.4	0.227
>Sequence7124	0.45	0.768
>Sequence7125	0.35	0.172
>Sequence7126	0.15	0.432
>Sequence7127	0.4	0.721
>Sequence7128	0.5	0.256
>Sequence7129	0.4	0.184
>Sequence7130	0.45	0.524
>Sequence7131	0.35	0.171
>Sequence7132	0.45	0.498
>Sequence7133	0.4	0.264
>Sequence7134	0.45	0.608
>Sequence7135	0.4	0.287
>Sequence7136	0.4	0.681
>Sequence7137	0.5	0.156
>Sequence7138	0.45	0.222
>Sequence7139	0.35	0.478
>Sequence7140	0.4	0.266
>Sequence7141	0.6	0.324
>Sequence7142	0.4	0.556
>Sequence7143	0.45	0.6
>Sequence7144	0.4	0.637
>Sequence7145	0.5	0.846
>Sequence7146	0.35	0.271
>Sequence7147	0.55	0.534
>Sequence7148	0.4	0.836
>Sequence7149	0.35	0.189
>Sequence7150	0.45	0.706
>Sequence7151	0.5	0.383
>Sequence7152	0.4	0.684
>Sequence7153	0.65	0.278
>Sequence7154	0.5	0.714
>Sequence7155	0.4	0.804
>Sequence7156	0.6	0.366
>Sequence7157	0.5	0.194
>Sequence7158	0.45	0.22
>Sequence7159	0.3	0.619
>Sequence7160	0.35	0.648
>Sequence7161	0.6	0.098
>Sequence7162	0.45	0.84
>Sequence7163	0.45	0.29
>Sequence7164	0.4	0.54
>Sequence7165	0.4	0.468
>Sequence7166	0.4	0.689
>Sequence7167	0.45	0.381
>Sequence7168	0.4	0.324
>Sequence7169	0.45	0.304
>Sequence7170	0.4	0.696
>Sequence7171	0.5	0.143
>Sequence7172	0.45	0.515
>Sequence7173	0.45	0.257
>Sequence7174	0.4	0.748
>Sequence7175	0.5	0.723
>Sequence7176	0.45	0.657
>Sequence7177	0.5	0.105
>Sequence7178	0.55	0.739
>Sequence7179	0.4	0.244
>Sequence7180	0.35	0.229
>Sequence7181	0.4	0.304
>Sequence7182	0.45	0.754
>Sequence7183	0.5	0.616
>Sequence7184	0.4	0.231
>Sequence7185	0.4	0.263
>Sequence7186	0.55	0.627
>Sequence7187	0.5	0.574
>Sequence7188	0.35	0.249
>Sequence7189	0.4	0.69
>Sequence7190	0.35	0.259
>Sequence7191	0.35	0.409
>Sequence7192	0.45	0.248
>Sequence7193	0.4	0.741
>Sequence7194	0.45	0.254
>Sequence7195	0.4	0.287
>Sequence7196	0.45	0.397
>Sequence7197	0.5	0.658
>Sequence7198	0.45	0.155
>Sequence7199	0.4	0.262
>Sequence7200	0.45	0.579
