Header	RF	SVM
>Sequence17701	0.35	0.767
>Sequence17702	0.35	0.596
>Sequence17703	0.5	0.663
>Sequence17704	0.4	0.735
>Sequence17705	0.35	0.25
>Sequence17706	0.45	0.566
>Sequence17707	0.45	0.174
>Sequence17708	0.5	0.264
>Sequence17709	0.4	0.797
>Sequence17710	0.4	0.71
>Sequence17711	0.5	0.755
>Sequence17712	0.45	0.101
>Sequence17713	0.5	0.461
>Sequence17714	0.4	0.388
>Sequence17715	0.55	0.127
>Sequence17716	0.6	0.31
>Sequence17717	0.45	0.765
>Sequence17718	0.4	0.717
>Sequence17719	0.3	0.516
>Sequence17720	0.5	0.666
>Sequence17721	0.35	0.686
>Sequence17722	0.4	0.343
>Sequence17723	0.5	0.281
>Sequence17724	0.4	0.489
>Sequence17725	0.45	0.652
>Sequence17726	0.4	0.499
>Sequence17727	0.5	0.64
>Sequence17728	0.45	0.722
>Sequence17729	0.6	0.544
>Sequence17730	0.65	0.124
>Sequence17731	0.45	0.138
>Sequence17732	0.5	0.815
>Sequence17733	0.35	0.464
>Sequence17734	0.35	0.458
>Sequence17735	0.35	0.186
>Sequence17736	0.55	0.258
>Sequence17737	0.55	0.604
>Sequence17738	0.4	0.29
>Sequence17739	0.3	0.389
>Sequence17740	0.35	0.778
>Sequence17741	0.5	0.587
>Sequence17742	0.45	0.772
>Sequence17743	0.35	0.382
>Sequence17744	0.45	0.186
>Sequence17745	0.35	0.454
>Sequence17746	0.45	0.769
>Sequence17747	0.5	0.466
>Sequence17748	0.45	0.758
>Sequence17749	0.35	0.72
>Sequence17750	0.45	0.679
>Sequence17751	0.4	0.692
>Sequence17752	0.6	0.645
>Sequence17753	0.4	0.742
>Sequence17754	0.35	0.14
>Sequence17755	0.4	0.163
>Sequence17756	0.4	0.294
>Sequence17757	0.45	0.4
>Sequence17758	0.35	0.303
>Sequence17759	0.45	0.826
>Sequence17760	0.4	0.504
>Sequence17761	0.55	0.258
>Sequence17762	0.4	0.062
>Sequence17763	0.25	0.409
>Sequence17764	0.45	0.223
>Sequence17765	0.55	0.776
>Sequence17766	0.45	0.454
>Sequence17767	0.35	0.334
>Sequence17768	0.45	0.721
>Sequence17769	0.5	0.694
>Sequence17770	0.4	0.329
>Sequence17771	0.5	0.419
>Sequence17772	0.45	0.351
>Sequence17773	0.45	0.676
>Sequence17774	0.4	0.176
>Sequence17775	0.6	0.778
>Sequence17776	0.5	0.81
>Sequence17777	0.5	0.776
>Sequence17778	0.4	0.781
>Sequence17779	0.45	0.7
>Sequence17780	0.4	0.493
>Sequence17781	0.35	0.082
>Sequence17782	0.5	0.624
>Sequence17783	0.5	0.242
>Sequence17784	0.6	0.388
>Sequence17785	0.25	0.468
>Sequence17786	0.55	0.227
>Sequence17787	0.5	0.611
>Sequence17788	0.35	0.676
>Sequence17789	0.35	0.134
>Sequence17790	0.6	0.215
>Sequence17791	0.45	0.343
>Sequence17792	0.45	0.656
>Sequence17793	0.5	0.45
>Sequence17794	0.5	0.746
>Sequence17795	0.5	0.479
>Sequence17796	0.35	0.231
>Sequence17797	0.55	0.272
>Sequence17798	0.6	0.407
>Sequence17799	0.5	0.627
>Sequence17800	0.4	0.243
