Header	RF	SVM
>Sequence601	0.5	0.237
>Sequence602	0.4	0.493
>Sequence603	0.4	0.766
>Sequence604	0.5	0.146
>Sequence605	0.6	0.357
>Sequence606	0.45	0.781
>Sequence607	0.55	0.218
>Sequence608	0.35	0.35
>Sequence609	0.4	0.209
>Sequence610	0.35	0.469
>Sequence611	0.2	0.248
>Sequence612	0.5	0.717
>Sequence613	0.45	0.674
>Sequence614	0.55	0.147
>Sequence615	0.5	0.236
>Sequence616	0.4	0.69
>Sequence617	0.45	0.444
>Sequence618	0.4	0.118
>Sequence619	0.35	0.267
>Sequence620	0.4	0.473
>Sequence621	0.5	0.339
>Sequence622	0.5	0.438
>Sequence623	0.3	0.18
>Sequence624	0.35	0.421
>Sequence625	0.35	0.52
>Sequence626	0.5	0.512
>Sequence627	0.45	0.708
>Sequence628	0.45	0.611
>Sequence629	0.5	0.308
>Sequence630	0.45	0.746
>Sequence631	0.4	0.338
>Sequence632	0.5	0.246
>Sequence633	0.45	0.735
>Sequence634	0.55	0.275
>Sequence635	0.4	0.276
>Sequence636	0.45	0.244
>Sequence637	0.4	0.632
>Sequence638	0.4	0.77
>Sequence639	0.4	0.704
>Sequence640	0.4	0.365
>Sequence641	0.45	0.33
>Sequence642	0.35	0.262
>Sequence643	0.4	0.732
>Sequence644	0.3	0.431
>Sequence645	0.35	0.458
>Sequence646	0.55	0.234
>Sequence647	0.35	0.297
>Sequence648	0.35	0.742
>Sequence649	0.5	0.687
>Sequence650	0.45	0.527
>Sequence651	0.4	0.283
>Sequence652	0.5	0.124
>Sequence653	0.25	0.205
>Sequence654	0.4	0.375
>Sequence655	0.45	0.236
>Sequence656	0.4	0.485
>Sequence657	0.45	0.675
>Sequence658	0.55	0.179
>Sequence659	0.4	0.65
>Sequence660	0.4	0.324
>Sequence661	0.45	0.179
>Sequence662	0.35	0.348
>Sequence663	0.45	0.789
>Sequence664	0.4	0.684
>Sequence665	0.35	0.688
>Sequence666	0.45	0.266
>Sequence667	0.4	0.184
>Sequence668	0.4	0.622
>Sequence669	0.4	0.168
>Sequence670	0.4	0.526
>Sequence671	0.5	0.47
>Sequence672	0.3	0.32
>Sequence673	0.6	0.4
>Sequence674	0.45	0.256
>Sequence675	0.35	0.61
>Sequence676	0.45	0.598
>Sequence677	0.45	0.673
>Sequence678	0.45	0.713
>Sequence679	0.4	0.144
>Sequence680	0.45	0.738
>Sequence681	0.5	0.345
>Sequence682	0.35	0.766
>Sequence683	0.45	0.186
>Sequence684	0.5	0.794
>Sequence685	0.4	0.764
>Sequence686	0.35	0.466
>Sequence687	0.4	0.527
>Sequence688	0.45	0.211
>Sequence689	0.45	0.288
>Sequence690	0.35	0.844
>Sequence691	0.4	0.657
>Sequence692	0.45	0.755
>Sequence693	0.5	0.299
>Sequence694	0.45	0.227
>Sequence695	0.5	0.458
>Sequence696	0.55	0.337
>Sequence697	0.4	0.737
>Sequence698	0.45	0.769
>Sequence699	0.4	0.251
>Sequence700	0.45	0.527
