Header	RF	SVM
>Sequence14601	0.55	0.828
>Sequence14602	0.45	0.699
>Sequence14603	0.45	0.793
>Sequence14604	0.45	0.31
>Sequence14605	0.45	0.525
>Sequence14606	0.65	0.663
>Sequence14607	0.45	0.293
>Sequence14608	0.45	0.277
>Sequence14609	0.4	0.755
>Sequence14610	0.35	0.121
>Sequence14611	0.4	0.362
>Sequence14612	0.45	0.701
>Sequence14613	0.45	0.666
>Sequence14614	0.45	0.691
>Sequence14615	0.5	0.304
>Sequence14616	0.6	0.173
>Sequence14617	0.35	0.266
>Sequence14618	0.4	0.371
>Sequence14619	0.45	0.662
>Sequence14620	0.6	0.602
>Sequence14621	0.3	0.761
>Sequence14622	0.4	0.4
>Sequence14623	0.35	0.829
>Sequence14624	0.4	0.297
>Sequence14625	0.45	0.74
>Sequence14626	0.35	0.277
>Sequence14627	0.5	0.233
>Sequence14628	0.4	0.825
>Sequence14629	0.35	0.287
>Sequence14630	0.55	0.705
>Sequence14631	0.45	0.699
>Sequence14632	0.45	0.122
>Sequence14633	0.35	0.339
>Sequence14634	0.45	0.132
>Sequence14635	0.5	0.261
>Sequence14636	0.45	0.607
>Sequence14637	0.55	0.255
>Sequence14638	0.4	0.718
>Sequence14639	0.4	0.223
>Sequence14640	0.45	0.596
>Sequence14641	0.25	0.204
>Sequence14642	0.5	0.803
>Sequence14643	0.4	0.683
>Sequence14644	0.45	0.742
>Sequence14645	0.45	0.6
>Sequence14646	0.45	0.749
>Sequence14647	0.4	0.306
>Sequence14648	0.5	0.582
>Sequence14649	0.55	0.27
>Sequence14650	0.45	0.685
>Sequence14651	0.4	0.665
>Sequence14652	0.4	0.688
>Sequence14653	0.35	0.197
>Sequence14654	0.5	0.262
>Sequence14655	0.35	0.742
>Sequence14656	0.35	0.455
>Sequence14657	0.55	0.207
>Sequence14658	0.35	0.377
>Sequence14659	0.5	0.181
>Sequence14660	0.45	0.701
>Sequence14661	0.45	0.203
>Sequence14662	0.45	0.743
>Sequence14663	0.5	0.192
>Sequence14664	0.45	0.665
>Sequence14665	0.45	0.828
>Sequence14666	0.45	0.206
>Sequence14667	0.4	0.716
>Sequence14668	0.3	0.472
>Sequence14669	0.4	0.393
>Sequence14670	0.5	0.781
>Sequence14671	0.35	0.206
>Sequence14672	0.4	0.126
>Sequence14673	0.55	0.369
>Sequence14674	0.35	0.428
>Sequence14675	0.45	0.18
>Sequence14676	0.45	0.745
>Sequence14677	0.45	0.671
>Sequence14678	0.55	0.458
>Sequence14679	0.55	0.794
>Sequence14680	0.5	0.803
>Sequence14681	0.4	0.377
>Sequence14682	0.4	0.694
>Sequence14683	0.5	0.589
>Sequence14684	0.45	0.304
>Sequence14685	0.2	0.241
>Sequence14686	0.3	0.154
>Sequence14687	0.4	0.529
>Sequence14688	0.45	0.226
>Sequence14689	0.35	0.597
>Sequence14690	0.4	0.692
>Sequence14691	0.4	0.632
>Sequence14692	0.45	0.418
>Sequence14693	0.65	0.476
>Sequence14694	0.35	0.416
>Sequence14695	0.5	0.331
>Sequence14696	0.45	0.669
>Sequence14697	0.45	0.294
>Sequence14698	0.45	0.638
>Sequence14699	0.55	0.4
>Sequence14700	0.55	0.203
