Header	RF	SVM
>Sequence1201	0.4	0.848
>Sequence1202	0.55	0.27
>Sequence1203	0.4	0.588
>Sequence1204	0.5	0.298
>Sequence1205	0.45	0.726
>Sequence1206	0.4	0.465
>Sequence1207	0.4	0.135
>Sequence1208	0.35	0.252
>Sequence1209	0.5	0.732
>Sequence1210	0.4	0.685
>Sequence1211	0.55	0.507
>Sequence1212	0.55	0.172
>Sequence1213	0.45	0.248
>Sequence1214	0.5	0.355
>Sequence1215	0.3	0.315
>Sequence1216	0.4	0.38
>Sequence1217	0.35	0.393
>Sequence1218	0.5	0.424
>Sequence1219	0.45	0.757
>Sequence1220	0.45	0.739
>Sequence1221	0.5	0.241
>Sequence1222	0.4	0.167
>Sequence1223	0.5	0.28
>Sequence1224	0.4	0.696
>Sequence1225	0.35	0.753
>Sequence1226	0.45	0.225
>Sequence1227	0.45	0.189
>Sequence1228	0.6	0.297
>Sequence1229	0.35	0.725
>Sequence1230	0.45	0.755
>Sequence1231	0.35	0.495
>Sequence1232	0.45	0.253
>Sequence1233	0.45	0.659
>Sequence1234	0.6	0.737
>Sequence1235	0.35	0.24
>Sequence1236	0.45	0.324
>Sequence1237	0.3	0.209
>Sequence1238	0.35	0.168
>Sequence1239	0.45	0.197
>Sequence1240	0.55	0.339
>Sequence1241	0.4	0.457
>Sequence1242	0.25	0.253
>Sequence1243	0.4	0.432
>Sequence1244	0.45	0.507
>Sequence1245	0.4	0.5
>Sequence1246	0.45	0.255
>Sequence1247	0.4	0.483
>Sequence1248	0.45	0.537
>Sequence1249	0.4	0.599
>Sequence1250	0.4	0.68
>Sequence1251	0.45	0.725
>Sequence1252	0.4	0.2
>Sequence1253	0.5	0.329
>Sequence1254	0.55	0.227
>Sequence1255	0.6	0.224
>Sequence1256	0.4	0.211
>Sequence1257	0.4	0.646
>Sequence1258	0.4	0.241
>Sequence1259	0.5	0.242
>Sequence1260	0.4	0.287
>Sequence1261	0.55	0.427
>Sequence1262	0.5	0.582
>Sequence1263	0.45	0.79
>Sequence1264	0.45	0.685
>Sequence1265	0.45	0.75
>Sequence1266	0.45	0.121
>Sequence1267	0.45	0.283
>Sequence1268	0.4	0.306
>Sequence1269	0.5	0.242
>Sequence1270	0.3	0.071
>Sequence1271	0.4	0.158
>Sequence1272	0.35	0.271
>Sequence1273	0.45	0.266
>Sequence1274	0.45	0.732
>Sequence1275	0.4	0.203
>Sequence1276	0.4	0.716
>Sequence1277	0.45	0.269
>Sequence1278	0.5	0.39
>Sequence1279	0.4	0.448
>Sequence1280	0.45	0.645
>Sequence1281	0.45	0.412
>Sequence1282	0.4	0.639
>Sequence1283	0.25	0.346
>Sequence1284	0.4	0.43
>Sequence1285	0.4	0.521
>Sequence1286	0.3	0.453
>Sequence1287	0.4	0.271
>Sequence1288	0.4	0.62
>Sequence1289	0.45	0.33
>Sequence1290	0.35	0.419
>Sequence1291	0.5	0.347
>Sequence1292	0.55	0.22
>Sequence1293	0.4	0.189
>Sequence1294	0.55	0.331
>Sequence1295	0.35	0.42
>Sequence1296	0.45	0.259
>Sequence1297	0.45	0.462
>Sequence1298	0.6	0.386
>Sequence1299	0.4	0.18
>Sequence1300	0.5	0.13
