Header	RF	SVM
>Sequence301	0.2	0.405
>Sequence302	0.5	0.477
>Sequence303	0.45	0.706
>Sequence304	0.3	0.181
>Sequence305	0.4	0.21
>Sequence306	0.45	0.195
>Sequence307	0.4	0.255
>Sequence308	0.45	0.279
>Sequence309	0.5	0.375
>Sequence310	0.4	0.252
>Sequence311	0.5	0.226
>Sequence312	0.55	0.416
>Sequence313	0.4	0.286
>Sequence314	0.25	0.328
>Sequence315	0.35	0.526
>Sequence316	0.45	0.399
>Sequence317	0.45	0.164
>Sequence318	0.6	0.497
>Sequence319	0.45	0.766
>Sequence320	0.35	0.496
>Sequence321	0.4	0.211
>Sequence322	0.55	0.735
>Sequence323	0.5	0.35
>Sequence324	0.4	0.252
>Sequence325	0.35	0.329
>Sequence326	0.2	0.259
>Sequence327	0.4	0.35
>Sequence328	0.35	0.585
>Sequence329	0.5	0.382
>Sequence330	0.4	0.345
>Sequence331	0.35	0.297
>Sequence332	0.45	0.028
>Sequence333	0.55	0.429
>Sequence334	0.35	0.31
>Sequence335	0.6	0.454
>Sequence336	0.4	0.703
>Sequence337	0.45	0.231
>Sequence338	0.5	0.236
>Sequence339	0.35	0.247
>Sequence340	0.4	0.615
>Sequence341	0.35	0.36
>Sequence342	0.45	0.647
>Sequence343	0.3	0.694
>Sequence344	0.45	0.276
>Sequence345	0.35	0.279
>Sequence346	0.5	0.202
>Sequence347	0.6	0.315
>Sequence348	0.4	0.805
>Sequence349	0.45	0.566
>Sequence350	0.45	0.567
>Sequence351	0.45	0.303
>Sequence352	0.5	0.187
>Sequence353	0.4	0.22
>Sequence354	0.5	0.224
>Sequence355	0.4	0.223
>Sequence356	0.45	0.291
>Sequence357	0.5	0.741
>Sequence358	0.45	0.347
>Sequence359	0.5	0.785
>Sequence360	0.4	0.633
>Sequence361	0.5	0.229
>Sequence362	0.4	0.215
>Sequence363	0.3	0.243
>Sequence364	0.4	0.259
>Sequence365	0.45	0.438
>Sequence366	0.4	0.603
>Sequence367	0.45	0.213
>Sequence368	0.5	0.437
>Sequence369	0.5	0.501
>Sequence370	0.45	0.772
>Sequence371	0.55	0.677
>Sequence372	0.45	0.184
>Sequence373	0.45	0.429
>Sequence374	0.5	0.281
>Sequence375	0.45	0.318
>Sequence376	0.4	0.688
>Sequence377	0.45	0.731
>Sequence378	0.4	0.293
>Sequence379	0.45	0.757
>Sequence380	0.35	0.292
>Sequence381	0.45	0.15
>Sequence382	0.45	0.601
>Sequence383	0.55	0.464
>Sequence384	0.55	0.197
>Sequence385	0.45	0.394
>Sequence386	0.5	0.167
>Sequence387	0.35	0.273
>Sequence388	0.35	0.764
>Sequence389	0.35	0.484
>Sequence390	0.4	0.57
>Sequence391	0.5	0.44
>Sequence392	0.55	0.37
>Sequence393	0.5	0.329
>Sequence394	0.4	0.305
>Sequence395	0.4	0.848
>Sequence396	0.45	0.198
>Sequence397	0.5	0.706
>Sequence398	0.4	0.814
>Sequence399	0.4	0.376
>Sequence400	0.4	0.285
