Header	RF	SVM
>Sequence15001	0.5	0.851
>Sequence15002	0.3	0.256
>Sequence15003	0.5	0.55
>Sequence15004	0.45	0.71
>Sequence15005	0.4	0.488
>Sequence15006	0.5	0.248
>Sequence15007	0.45	0.529
>Sequence15008	0.6	0.507
>Sequence15009	0.5	0.435
>Sequence15010	0.55	0.331
>Sequence15011	0.45	0.328
>Sequence15012	0.5	0.716
>Sequence15013	0.35	0.076
>Sequence15014	0.35	0.469
>Sequence15015	0.5	0.429
>Sequence15016	0.6	0.808
>Sequence15017	0.45	0.202
>Sequence15018	0.45	0.732
>Sequence15019	0.45	0.788
>Sequence15020	0.6	0.439
>Sequence15021	0.45	0.658
>Sequence15022	0.6	0.408
>Sequence15023	0.5	0.439
>Sequence15024	0.3	0.643
>Sequence15025	0.3	0.48
>Sequence15026	0.4	0.662
>Sequence15027	0.45	0.613
>Sequence15028	0.4	0.532
>Sequence15029	0.35	0.271
>Sequence15030	0.35	0.819
>Sequence15031	0.45	0.488
>Sequence15032	0.55	0.348
>Sequence15033	0.6	0.755
>Sequence15034	0.5	0.752
>Sequence15035	0.5	0.326
>Sequence15036	0.45	0.51
>Sequence15037	0.4	0.691
>Sequence15038	0.5	0.246
>Sequence15039	0.45	0.413
>Sequence15040	0.4	0.298
>Sequence15041	0.5	0.863
>Sequence15042	0.45	0.16
>Sequence15043	0.5	0.279
>Sequence15044	0.45	0.218
>Sequence15045	0.4	0.327
>Sequence15046	0.5	0.262
>Sequence15047	0.55	0.436
>Sequence15048	0.5	0.188
>Sequence15049	0.4	0.806
>Sequence15050	0.45	0.797
>Sequence15051	0.5	0.718
>Sequence15052	0.45	0.391
>Sequence15053	0.35	0.53
>Sequence15054	0.45	0.243
>Sequence15055	0.4	0.739
>Sequence15056	0.4	0.77
>Sequence15057	0.3	0.264
>Sequence15058	0.4	0.44
>Sequence15059	0.4	0.755
>Sequence15060	0.5	0.677
>Sequence15061	0.5	0.766
>Sequence15062	0.5	0.129
>Sequence15063	0.4	0.386
>Sequence15064	0.45	0.735
>Sequence15065	0.45	0.66
>Sequence15066	0.4	0.786
>Sequence15067	0.55	0.155
>Sequence15068	0.35	0.197
>Sequence15069	0.45	0.294
>Sequence15070	0.45	0.646
>Sequence15071	0.45	0.237
>Sequence15072	0.5	0.593
>Sequence15073	0.4	0.212
>Sequence15074	0.3	0.31
>Sequence15075	0.4	0.82
>Sequence15076	0.45	0.769
>Sequence15077	0.5	0.693
>Sequence15078	0.45	0.74
>Sequence15079	0.45	0.717
>Sequence15080	0.35	0.79
>Sequence15081	0.4	0.682
>Sequence15082	0.45	0.366
>Sequence15083	0.4	0.606
>Sequence15084	0.45	0.782
>Sequence15085	0.4	0.709
>Sequence15086	0.35	0.59
>Sequence15087	0.5	0.328
>Sequence15088	0.45	0.588
>Sequence15089	0.45	0.35
>Sequence15090	0.35	0.138
>Sequence15091	0.25	0.572
>Sequence15092	0.6	0.318
>Sequence15093	0.45	0.434
>Sequence15094	0.5	0.204
>Sequence15095	0.45	0.711
>Sequence15096	0.45	0.69
>Sequence15097	0.5	0.772
>Sequence15098	0.45	0.337
>Sequence15099	0.45	0.419
>Sequence15100	0.4	0.661
